full_name,Buse Readability correlation,Buse Readability pvalue,framework,Scalabrino Readability correlation,Scalabrino Readability pvalue,FANIN correlation,FANIN pvalue,FANOUT correlation,FANOUT pvalue,CC correlation,CC pvalue,CCM correlation,CCM pvalue,CCS correlation,CCS pvalue,EC correlation,EC pvalue,KNTS correlation,KNTS pvalue,NPATH correlation,NPATH pvalue,NPLOG correlation,NPLOG pvalue,PL correlation,PL pvalue,LOC correlation,LOC pvalue,DLOC correlation,DLOC pvalue,Executable Line of Code correlation,Executable Line of Code pvalue,CLOC correlation,CLOC pvalue,BL correlation,BL pvalue,NV correlation,NV pvalue,AM correlation,AM pvalue,NPRM correlation,NPRM pvalue,NPM correlation,NPM pvalue,PM correlation,PM pvalue,LM correlation,LM pvalue,STMT correlation,STMT pvalue,DSTMT correlation,DSTMT pvalue,ESTMT correlation,ESTMT pvalue,CCR correlation,CCR pvalue,WMC correlation,WMC pvalue,NOC correlation,NOC pvalue,DIT correlation,DIT pvalue,LCOM correlation,LCOM pvalue,CBO correlation,CBO pvalue,RFC correlation,RFC pvalue,NIV correlation,NIV pvalue,questions correlation,questions pvalue
Azure-Samples/azure-cosmos-db-cassandra-java-getting-started,-0.8284561077971597,2.1576869102166868e-12,Azure-Samples,-0.324178476964106,0.02981746745334618,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,,,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,,,,,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,0.8740629347970398,4.532788825776765e-15,1.0,0.0
Azure-Samples/storage-blobs-java-quickstart,,,Azure-Samples,-0.6878214377592395,1.787363243842096e-07,,,,,,,,,,,,,,,,,,,0.08308305256597061,0.5874093323366139,-0.3716873404267106,0.011937843764479936,-0.556293911166591,7.252030009486937e-05,-0.556293911166591,7.252030009486937e-05,0.556293911166591,7.252030009486937e-05,-0.6878214377592395,1.787363243842096e-07,,,,,,,,,,,,,,,,,,,0.556293911166591,7.252030009486937e-05,,,,,,,,,,,,,,,1.0,0.0
Azure-Samples/aks-java-manage-kubernetes-cluster,,,Azure-Samples,-0.7153856091132488,3.347020370329725e-08,-0.07926944285691429,0.6047320604688968,0.03175987523202222,0.8359250757015889,0.03865558063840785,0.8009586107829162,0.03865558063840785,0.8009586107829162,0.13705160408162784,0.36932135036560687,-0.19210418711768665,0.2061495302770541,-0.31707777142765714,0.033815090302159845,0.7977106186289619,5.3749501722528175e-11,-0.1698630918362449,0.26461837343181227,0.8116826651412857,1.3407078912782588e-11,0.6527733291438856,1.1762662469722134e-06,0.4944903340121795,0.0005549815563682011,0.6528418797693456,1.1722166898620507e-06,0.8081123809036765,1.932299563349643e-11,0.6680352551110049,5.339451314769385e-07,-0.154143863252847,0.3120216176291961,0.4944903340121795,0.0005549815563682011,0.4944903340121795,0.0005549815563682011,0.5227733021739333,0.00022952695203432353,,,0.5128995287122701,0.0003151404061030896,0.6740151299240271,3.869445205586191e-07,0.6528418797693456,1.1722166898620507e-06,0.6810728799755876,2.6207248200256245e-07,0.16990392921917324,0.26450183169380564,0.6810728799755876,2.6207248200256245e-07,,,,,-0.5227733021739333,0.00022952695203432353,0.5473366292501225,9.985977902318283e-05,0.4944903340121795,0.0005549815563682011,0.154143863252847,0.3120216176291961,1.0,0.0
Azure-Samples/cognitive-services-android-customvision-sample,0.5856401275308576,2.965299282643701e-05,Azure-Samples,-0.5619815796694282,7.198274657286564e-05,-0.8611649202954536,6.41553712164965e-14,-0.8548328252932812,1.5343312755480232e-13,-0.8491750148586474,3.231988441803575e-13,-0.8491750148586474,3.231988441803575e-13,-0.8548328252932812,1.5343312755480232e-13,-0.863199756376567,4.8036910515458696e-14,-0.8491750148586474,3.231988441803575e-13,-0.8548328252932812,1.5343312755480232e-13,-0.8295044452845914,3.463530412494004e-12,-0.8293516131208659,3.5237390823832138e-12,-0.8293516131208659,3.5237390823832138e-12,-0.8293516131208659,3.5237390823832138e-12,-0.8047782319913587,4.6007421597521433e-11,-0.8293516131208659,3.5237390823832138e-12,-0.8293516131208659,3.5237390823832138e-12,-0.8305802821773413,3.0663509203599008e-12,0.20115864529129437,0.19041470780751438,-0.6213001196338712,6.7799352945899004e-06,0.607455272566919,1.228178495227704e-05,0.6026807701326738,1.4978082922160347e-05,-0.6213001196338712,6.7799352945899004e-06,-0.8047782319913587,4.6007421597521433e-11,-0.8273447465144254,4.411726438963126e-12,-0.8240142736776506,6.365935806439858e-12,-0.8293516131208659,3.5237390823832138e-12,-0.4084201276401232,0.005917452076399927,0.5856401275308576,2.965299282643701e-05,0.607455272566919,1.228178495227704e-05,-0.8372069265074024,1.4205377644511598e-12,-0.6142132152107279,9.222338818209286e-06,0.20115864529129437,0.19041470780751438,-0.20440551376819996,0.18320812138744563,1.0,0.0
Azure-Samples/monitor-java-query-metrics-activitylogs,,,Azure-Samples,-0.7105848107367191,1.349797689414738e-07,-0.03298952042257424,0.8356968664086813,0.10599805187877953,0.5040691975583745,0.10599805187877953,0.5040691975583745,0.10599805187877953,0.5040691975583745,0.12051066997060253,0.44713154694983204,-0.03298952042257424,0.8356968664086813,-0.28748010653957556,0.0648859812089185,0.7117012054718055,1.2639851916025288e-07,-0.03298952042257424,0.8356968664086813,0.7117012054718055,1.2639851916025288e-07,0.5905605747532003,3.8382293482770326e-05,0.49484280633861355,0.0008640589364100268,0.5905605747532003,3.8382293482770326e-05,0.7117012054718055,1.2639851916025288e-07,0.5905605747532003,3.8382293482770326e-05,,,0.49484280633861355,0.0008640589364100268,0.49484280633861355,0.0008640589364100268,0.39528470752104744,0.009572592496148896,,,0.49484280633861355,0.0008640589364100268,0.5905605747532003,3.8382293482770326e-05,0.5905605747532003,3.8382293482770326e-05,0.5905605747532003,3.8382293482770326e-05,0.032999783144994715,0.8356464547933489,0.5905605747532003,3.8382293482770326e-05,,,,,-0.39528470752104744,0.009572592496148896,0.5042683836022062,0.0006615210779222182,0.49484280633861355,0.0008640589364100268,,,1.0,0.0
Azure-Samples/azure-iot-samples-java,0.4271062712090109,0.0059840692644565745,Azure-Samples,-0.716331291018652,2.0190038863289937e-07,-0.5066381897648056,0.0008501878497949353,-0.5066381897648056,0.0008501878497949353,-0.5066381897648056,0.0008501878497949353,-0.5066381897648056,0.0008501878497949353,-0.5062710694612178,0.0008588351623968408,-0.5066381897648056,0.0008501878497949353,-0.5066381897648056,0.0008501878497949353,-0.5062710694612178,0.0008588351623968408,-0.5066381897648056,0.0008501878497949353,-0.34639599489451744,0.028551746231662622,0.2556719038131991,0.11131085442222903,-0.3730418406556341,0.017749640413759843,0.06426351036504621,0.693612311147506,-0.35971891777507575,0.02261762075826429,-0.37331235035301463,0.017660752354163364,-0.6460782577381529,6.708660935150184e-06,0.7061149126695933,3.576947685650234e-07,0.15338210991971382,0.34469967128159995,0.5999662773530593,4.27963428630641e-05,0.45565519229953944,0.0031303531914246368,0.5333033576471639,0.00039510552392134666,-0.35971891777507575,0.02261762075826429,-0.3863647635361925,0.013794645876904616,-0.33072196797621345,0.03712380948242408,-0.3599797664118356,0.022512599403459413,0.4835437304296771,0.0015728559600253441,,,0.45565519229953944,0.0031303531914246368,-0.5062710694612178,0.0008588351623968408,-0.5066381897648056,0.0008501878497949353,0.7061149126695933,3.576947685650234e-07,0.6460782577381529,6.708660935150184e-06,1.0,0.0
Azure-Samples/cognitive-services-qnamaker-java,0.6211460316184818,4.0895047354977043e-05,Azure-Samples,0.45519527663513876,0.00464283283764099,-0.531001229030932,0.0007213911944706944,-0.531001229030932,0.0007213911944706944,-0.531001229030932,0.0007213911944706944,-0.531001229030932,0.0007213911944706944,-0.531001229030932,0.0007213911944706944,-0.531001229030932,0.0007213911944706944,0.265500614515466,0.11224108494978986,-0.531001229030932,0.0007213911944706944,-0.531001229030932,0.0007213911944706944,0.37243249906511355,0.023206434831509137,0.537958054205164,0.0005945993620225259,-0.35400081935395467,0.031591126950655274,0.531001229030932,0.0007213911944706944,0.265500614515466,0.11224108494978986,0.6207208317751892,4.153980972608258e-05,-0.531001229030932,0.0007213911944706944,-0.531001229030932,0.0007213911944706944,-0.35400081935395467,0.031591126950655274,,,,,-0.35400081935395467,0.031591126950655274,-0.35400081935395467,0.031591126950655274,-0.35400081935395467,0.031591126950655274,-0.17700040967697733,0.29463810971595794,0.12414416635503786,0.4641317324588651,-0.265500614515466,0.11224108494978986,,,-0.265500614515466,0.11224108494978986,-0.531001229030932,0.0007213911944706944,0.4425010241924434,0.0060988085328836815,-0.531001229030932,0.0007213911944706944,-0.531001229030932,0.0007213911944706944,1.0,0.0
Azure-Samples/cognitive-services-face-android-detect,-0.6563301233138937,1.0300268881853317e-05,Azure-Samples,0.6411794687223781,1.9050656931142343e-05,-0.6563301233138937,1.0300268881853317e-05,-0.6563301233138937,1.0300268881853317e-05,-0.6563301233138937,1.0300268881853317e-05,-0.6563301233138937,1.0300268881853317e-05,-0.6563301233138937,1.0300268881853317e-05,-0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,-0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6411794687223781,1.9050656931142343e-05,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6411794687223781,1.9050656931142343e-05,0.5741342357338174,0.00020273839880033493,,,0.6563301233138937,1.0300268881853317e-05,-0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,-0.6411794687223781,1.9050656931142343e-05,0.6563301233138937,1.0300268881853317e-05,,,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.6563301233138937,1.0300268881853317e-05,0.9999999999999999,1.547064082022545e-275
Azure-Samples/Hybrid-resources-java-manage-resource-group,0.6600444454986877,2.1666738420674313e-05,Azure-Samples,-0.9138779180949006,4.519151853144838e-14,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.4959754657826629,0.0028540195178085874,-0.6600444454986877,2.1666738420674313e-05,,,-0.4959754657826629,0.0028540195178085874,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,,,0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,-0.6600444454986877,2.1666738420674313e-05,0.6600444454986877,2.1666738420674313e-05,1.0,0.0
Azure-Samples/iot-edge-sample-java,,,Azure-Samples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,7.17227949458898e-260
Azure-Samples/media-services-v3-java,0.5144355038749586,0.007171634679384586,Azure-Samples,0.6429336871382806,0.00039655296466639466,-0.8917957167487528,9.688686048278644e-10,-0.24028492187262956,0.2370546448266484,-0.8917957167487528,9.688686048278644e-10,-0.8917957167487528,9.688686048278644e-10,-0.24028492187262956,0.2370546448266484,-0.7094476770366998,4.9443714799833894e-05,-0.051604815435732525,0.8023094962697799,-0.7094476770366998,4.9443714799833894e-05,-0.8917957167487528,9.688686048278644e-10,0.1540599909971527,0.4523976667606612,0.3257553974380616,0.10437766123777924,-0.7031156103118558,6.173140726568993e-05,0.3713106151712743,0.061816966229204795,-0.2037567622865568,0.31809167444929487,-0.23648255901223322,0.24478294229540656,-0.051604815435732525,0.8023094962697799,-0.23648255901223322,0.24478294229540656,0.7094476770366998,4.9443714799833894e-05,-0.7031156103118558,6.173140726568993e-05,,,-0.23648255901223322,0.24478294229540656,-0.23648255901223322,0.24478294229540656,-0.47296511802446645,0.014679996079458536,-0.23648255901223322,0.24478294229540656,-0.47296511802446645,0.014679996079458536,-0.13707529100116453,0.504301223152031,,,,,-0.7031156103118558,6.173140726568993e-05,-0.47296511802446645,0.014679996079458536,-0.23648255901223322,0.24478294229540656,0.7031156103118558,6.173140726568993e-05,1.0,0.0
Azure-Samples/ms-identity-java-webapp,0.3671824045391115,0.06500157609403621,Azure-Samples,-0.7955264383745817,1.1895086795205691e-06,-0.7127211265309444,4.398408443912275e-05,-0.7585802643927145,7.094520299162731e-06,-0.9245758003038395,1.516082706378829e-11,-0.9245758003038395,1.516082706378829e-11,-0.9245758003038395,1.516082706378829e-11,-0.9086345856800435,1.3915963803764114e-10,-0.9086345856800435,1.3915963803764114e-10,-0.8261245650141498,2.0137925909483334e-07,-0.8951600439846915,6.751945466066637e-10,-0.7471978886927271,1.1559879386472677e-05,-0.7896038582584016,1.621214143125847e-06,-0.7045454159382513,5.874283411549321e-05,-0.816451683869437,3.656439251310199e-07,-0.767075352032101,4.842654050460233e-06,0.2501274628514126,0.21780567967250059,-0.9039893156955193,2.462021426361889e-10,0.3575420406218709,0.0729308900470907,0.36473744722769563,0.06694649478200483,-0.8908182212549446,1.073673109263434e-09,0.9211161391814092,2.55012140456215e-11,0.3574664423462353,0.07299586725481919,-0.7382573454412938,1.6669748389742416e-05,-0.602695618975632,0.0011199521232626104,-0.8383252037764473,8.992023822577345e-08,-0.6792332687319335,0.0001358606043554532,-0.7024541696545877,6.315884687241869e-05,,,0.8988918981269508,4.4580982337712735e-10,-0.8997741591093711,4.031886895772157e-10,-0.9139612960118404,6.960982951603799e-11,0.3575420406218709,0.0729308900470907,-0.21707822831848134,0.2867783286103893,1.0,0.0
Azure-Samples/ms-identity-android-java,-0.3997767843171066,0.04770359078602483,Azure-Samples,-0.47546791722307036,0.016299186255279915,0.28501793982173784,0.16728744772742585,0.2852807503338422,0.16687912714807296,0.09509358344461408,0.6511589272047,0.09509358344461408,0.6511589272047,0.09509358344461408,0.6511589272047,-0.23566413825833443,0.25676991302964525,-0.13325892810570222,0.5254121457621966,-0.47132827651666886,0.017390656090827298,-0.13325892810570222,0.5254121457621966,0.6656550841122985,0.0002817273425055708,0.6656550841122985,0.0002817273425055708,0.28501793982173784,0.16728744772742585,0.33123582517388006,0.10578622654191938,0.6656550841122985,0.0002817273425055708,0.33123582517388006,0.10578622654191938,-0.4589259715195362,0.021023322935447005,0.6336930260797725,0.0006716167693187625,-0.47132827651666886,0.017390656090827298,0.47070613665596267,0.01755973769787289,-0.6336930260797725,0.0006716167693187625,0.13325892810570222,0.5254121457621966,0.6656550841122985,0.0002817273425055708,0.6656550841122985,0.0002817273425055708,0.6656550841122985,0.0002817273425055708,-0.665041859584055,0.00028673617287254316,0.015161452593851944,0.9426575343654137,,,0.23566413825833443,0.25676991302964525,0.47132827651666886,0.017390656090827298,-0.25177007497563275,0.22471802802750948,0.6336930260797725,0.0006716167693187625,0.6668866394374111,0.00027189808724586143,1.0,0.0
Azure-Samples/Azure-Spring-Cloud-Samples,0.22460553198452995,0.2913546200378593,Azure-Samples,0.33690829797679495,0.10742683925504776,-0.8360317023868616,3.640113729820476e-07,-0.8360317023868616,3.640113729820476e-07,-0.8609878726073649,6.690190304452198e-08,-0.8609878726073649,6.690190304452198e-08,-0.8609878726073649,6.690190304452198e-08,-0.8609878726073649,6.690190304452198e-08,0.8669135300975181,4.264354194226115e-08,-0.5365576597408216,0.006870072749094918,0.11245608041995418,0.600852869142287,0.7611631917253515,1.5663680240456037e-05,0.7611631917253515,1.5663680240456037e-05,0.8609878726073649,6.690190304452198e-08,0.8609878726073649,6.690190304452198e-08,-0.06239042555125833,0.7721109312154232,0.5864700001818282,0.0025950036642868736,0.037434255330754986,0.8621326444412011,0.23708361709478162,0.2646528597539236,0.012478085110251664,0.9538533148593749,0.8669135300975181,4.264354194226115e-08,0.18845946306467784,0.37782408281555113,0.08734659577176164,0.6848579520345686,0.7611631917253515,1.5663680240456037e-05,0.8609878726073649,6.690190304452198e-08,0.8609878726073649,6.690190304452198e-08,-0.6613385108433382,0.0004334093373219734,0.7362070215048482,4.1123310991312955e-05,,,0.17622684421256035,0.41009878334957783,-0.6363823406228349,0.0008285197874811586,0.8609878726073649,6.690190304452198e-08,0.23708361709478162,0.2646528597539236,-0.3618644681972983,0.08228621802947758,0.9999999999999999,1.0880221377787092e-173
Azure-Samples/ms-identity-java-webapi,0.6770032003863301,0.0005391821814447133,Azure-Samples,-0.6764162880953514,0.0005475393460525343,0.6764162880953514,0.0005475393460525343,0.4509441920635675,0.03517320469625619,0.6764162880953514,0.0005475393460525343,0.6764162880953514,0.0005475393460525343,0.5265580447449234,0.011815731360434976,-0.07522257782070332,0.7393593484232386,-0.6770032003863301,0.0005391821814447133,0.6764162880953514,0.0005475393460525343,-0.456824733682644,0.03257411949627513,-0.4509441920635675,0.03517320469625619,-0.30062946137571167,0.17399974545715832,-0.6764162880953514,0.0005475393460525343,-0.6388376054233874,0.001373272705109736,0.3617303143926422,0.09808793143835783,-0.6764162880953514,0.0005475393460525343,0.4553050725277432,0.0332307616819734,0.6781816228628215,0.0005227321949606327,0.6903146355314227,0.00037686959996058506,-0.6795642575760789,0.000503982106479087,-0.6998542122237651,0.0002882160711728719,-0.2263894521437198,0.3110078597958202,-0.30062946137571167,0.17399974545715832,-0.5261015574074954,0.01190254298042952,-0.3008903112828133,0.17360815638330737,-0.15070702730284918,0.5032043142228414,-0.2266536172885971,0.31042841137183025,,,0.6817541583256873,0.00047546556396621564,-0.6764162880953514,0.0005475393460525343,-0.6764162880953514,0.0005475393460525343,0.6781816228628215,0.0005227321949606327,0.07528796034310398,0.7391404254654432,1.0,0.0
Azure-Samples/ms-identity-java-desktop,,,Azure-Samples,-0.008554415042912275,0.970643426198336,0.5177457866448335,0.016216759650549178,0.2325986185477576,0.31027938317223425,0.5177457866448335,0.016216759650549178,0.5177457866448335,0.016216759650549178,0.5177457866448335,0.016216759650549178,0.8028929547419095,1.182457809792034e-05,0.8110400166875401,8.192638002893367e-06,0.5177457866448335,0.016216759650549178,0.8588564540143776,6.243840572744231e-07,0.8110400166875401,8.192638002893367e-06,0.8110400166875401,8.192638002893367e-06,0.8028929547419095,1.182457809792034e-05,0.8110400166875401,8.192638002893367e-06,0.865625331723266,4.0242228129956754e-07,-0.2725192220813482,0.23202620143050656,0.8297782591624907,3.283811357294645e-06,0.8588564540143776,6.243840572744231e-07,-0.36599264648890234,0.10274707203373684,0.8103500078320384,8.45689968431168e-06,,,0.8588564540143776,6.243840572744231e-07,0.8110400166875401,8.192638002893367e-06,-0.026995913619637175,0.907528713188048,0.8110400166875401,8.192638002893367e-06,0.865625331723266,4.0242228129956754e-07,0.8110400166875401,8.192638002893367e-06,,,,,0.8733454148013133,2.3670207317591701e-07,0.8110400166875401,8.192638002893367e-06,0.8588564540143776,6.243840572744231e-07,-0.36599264648890234,0.10274707203373684,1.0,0.0
Azure-Samples/java-functions-eventhub-cosmosdb,,,Azure-Samples,-0.40237390808147827,0.06338253176473338,-0.40237390808147827,0.06338253176473338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40237390808147827,0.06338253176473338,,,,,1.0,0.0
Azure-Samples/azure-cosmos-java-sql-api-samples,-0.15042337051732405,0.5513208702854653,Azure-Samples,0.7024393586862705,0.001152022409849293,-0.7024393586862705,0.001152022409849293,-0.6321954228176434,0.004877808784919477,-0.7024393586862705,0.001152022409849293,-0.7024393586862705,0.001152022409849293,-0.7024393586862705,0.001152022409849293,-0.7024393586862705,0.001152022409849293,-0.6321954228176434,0.004877808784919477,-0.7024393586862705,0.001152022409849293,-0.6321954228176434,0.004877808784919477,0.39804896992221994,0.10184586515718205,0.4214636152117623,0.08151428557241006,0.39804896992221994,0.10184586515718205,0.4214636152117623,0.08151428557241006,0.11707322644771176,0.6436242064779876,0.39804896992221994,0.10184586515718205,-0.0936585811581694,0.7116455543601103,0.39804896992221994,0.10184586515718205,-0.4214636152117623,0.08151428557241006,0.4214636152117623,0.08151428557241006,,,0.39804896992221994,0.10184586515718205,0.4214636152117623,0.08151428557241006,0.39804896992221994,0.10184586515718205,0.4214636152117623,0.08151428557241006,-0.6321954228176434,0.004877808784919477,0.6087807775281011,0.007334061668226399,,,,,0.35121967934313525,0.15296730161823918,0.23414645289542352,0.34969902138778497,0.39804896992221994,0.10184586515718205,0.6087807775281011,0.007334061668226399,1.0,0.0
Azure-Samples/ms-identity-b2c-java-servlet-webapp-authentication,0.542961665483167,0.08434872454941852,Azure-Samples,0.13574041637079176,0.6906681590977954,0.6787020818539587,0.021667461718182415,0.6787020818539587,0.021667461718182415,0.7237468644557459,0.01180525238479165,0.7237468644557459,0.01180525238479165,0.6787020818539587,0.021667461718182415,0.6787020818539587,0.021667461718182415,-0.542961665483167,0.08434872454941852,0.7237468644557459,0.01180525238479165,-0.1447493728911492,0.6711026004055045,0.6787020818539587,0.021667461718182415,-0.1447493728911492,0.6711026004055045,-0.1447493728911492,0.6711026004055045,-0.1447493728911492,0.6711026004055045,0.6787020818539587,0.021667461718182415,0.7237468644557459,0.01180525238479165,-0.1447493728911492,0.6711026004055045,0.7237468644557459,0.01180525238479165,-0.1447493728911492,0.6711026004055045,0.7237468644557459,0.01180525238479165,-0.1447493728911492,0.6711026004055045,0.7237468644557459,0.01180525238479165,-0.1447493728911492,0.6711026004055045,-0.1447493728911492,0.6711026004055045,-0.1447493728911492,0.6711026004055045,0.542961665483167,0.08434872454941852,0.7237468644557459,0.01180525238479165,,,-0.1447493728911492,0.6711026004055045,-0.7237468644557459,0.01180525238479165,-0.1447493728911492,0.6711026004055045,0.7237468644557459,0.01180525238479165,-0.7237468644557459,0.01180525238479165,1.0,0.0
spring-guides/gs-rest-service,0.4337242135703994,6.547985351413807e-06,spring-guides,0.8456826769263218,1.7795605823301979e-28,-0.8220592280337374,1.045481519299612e-25,0.047532559915266774,0.6386299874802179,-0.8293123247228963,1.6389356677386393e-26,-0.8293123247228963,1.6389356677386393e-26,-0.8293123247228963,1.6389356677386393e-26,-0.8293123247228963,1.6389356677386393e-26,,,-0.8293123247228963,1.6389356677386393e-26,,,0.26104667106880936,0.008708286321854252,-0.014025296391873129,0.8898480885043349,-0.08093721497740526,0.42341487634051955,-0.07722759626582926,0.44504121500253957,-0.14245289439508357,0.1574086911601847,0.5957457789775547,6.221325961763044e-11,-0.848610941847675,7.497195091313262e-29,-0.054483685381597965,0.5903098587053073,-0.047193613408305135,0.6410274970933856,,,-0.23202481266891709,0.020186006319107663,-0.047193613408305135,0.6410274970933856,-0.5679917839046696,7.130805895841597e-10,-0.5410145346003146,6.20513446370465e-09,-0.8423191735257909,4.699221790580351e-28,-0.14245289439508357,0.1574086911601847,-0.047193613408305135,0.6410274970933856,,,-0.23202481266891709,0.020186006319107663,-0.8272297574530876,2.8148455926771864e-26,-0.43971287723070934,4.711171564213195e-06,-0.054483685381597965,0.5903098587053073,-0.5403747432819388,6.516872438816601e-09,1.0,0.0
spring-guides/gs-scheduling-tasks,-0.759657478946166,5.106842424481085e-20,spring-guides,0.8622481751200761,1.0368401084290179e-30,-0.8563386381642458,6.996325086407799e-30,-0.8721497840045536,3.4382120663835124e-32,-0.8721497840045536,3.4382120663835124e-32,-0.8721497840045536,3.4382120663835124e-32,-0.8721497840045536,3.4382120663835124e-32,-0.8563386381642458,6.996325086407799e-30,,,-0.8721497840045536,3.4382120663835124e-32,,,0.7048576602748448,2.735807557630264e-16,0.7048576602748448,2.735807557630264e-16,0.7071930926824963,1.9759488500722915e-16,0.42608445077737517,9.876680192030867e-06,0.5958558823864958,6.158548375700242e-11,0.6351973488052371,1.2644056375106762e-12,-0.1275044211802738,0.2061652085094578,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.6890465144345368,2.284571233916895e-15,0.6685759777104612,2.941829454644404e-14,0.118100400890381,0.24189775743050712,0.5958558823864958,6.158548375700242e-11,0.6763769833365428,1.1380596263894909e-14,,,,,0.7401171499098053,1.3958930861272127e-18,-0.9098444910519666,3.2275777541945475e-39,0.0,1.0,0.8247665449132351,5.28764046815975e-26,1.0,0.0
spring-guides/gs-consuming-rest,0.5235281229165987,2.2852858445831888e-08,spring-guides,0.7772004987864956,1.980454181865459e-21,-0.760817627434048,4.154959627690326e-20,-0.8456929540145658,1.7742257378638693e-28,-0.8334925863362179,5.411939000090925e-27,-0.8334925863362179,5.411939000090925e-27,-0.8334925863362179,5.411939000090925e-27,-0.8334925863362179,5.411939000090925e-27,,,-0.8334925863362179,5.411939000090925e-27,,,0.687599341788237,2.7558106023717636e-15,0.7008754543316018,4.730341143032257e-16,0.49663066158665026,1.478626706698778e-07,0.19768930898740014,0.04866194238949488,-0.8401278792467332,8.7397295191512e-28,0.6007552218474339,3.906457078519291e-11,0.6443049809575051,4.744103941105784e-13,0.725569122302958,1.3602464323067311e-17,0.7253973894146312,1.3960833080876397e-17,,,,,0.7255760870199146,1.3588120584635769e-17,-0.20707261942918587,0.03871964800039903,0.10793250775499577,0.28512311274698954,-0.6363604581702641,1.1176418277122355e-12,-0.8388255065788849,1.2581763579897362e-27,0.7271772443307514,1.0652390008221212e-17,,,,,-0.5965331593667014,5.785590743175561e-11,0.6343575177421442,1.3817722912969965e-12,0.725569122302958,1.3602464323067311e-17,-0.6925527855093019,1.443775565931783e-15,1.0,0.0
