framework,projeto,readability,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,?,numberOfJavaFiles
Azure,Azure-Samples/azure-iot-edge-devops-sample-java,0.0,4,4,4,3,26,0,26,0,0,0,0,0,11,1,6,15,0,15,14,2,15,0,0,1,0,14,0,231,31,200,98,103,0,0,0,0,105,141,87,54,0,0,0,0,0,9,7,9,3,0,0,4,0,0,0,0,0,27,25,27,15,3
Azure,Azure-Samples/azure-iot-samples-java,0.005936040104477963,36,36,41,23,351,28,296,19,0,0,0,0,82,30,110,144,0,149,116,63,146,0,5,37,13,91,0,2782,376,2264,895,1267,145,0,0,0,1166,1464,851,613,0,0,0,0,0,91,91,103,41,0,0,36,0,0,0,0,231,267,267,291,164,22
Azure,Azure-Samples/azure-mobile-apps-android-quickstart,0.0032490144949406385,4,4,4,3,39,4,27,7,0,0,0,0,17,0,0,41,0,41,41,10,41,0,0,7,4,30,0,665,115,346,126,182,205,0,0,0,176,241,127,114,0,0,0,0,0,7,7,8,5,0,0,4,0,0,0,1,98,61,61,62,43,3
Azure,Azure-Samples/azure-sdk-for-java-storage-blob-upload-download,0.0,5,2,5,2,46,7,32,6,0,0,0,0,2,9,0,17,0,17,0,0,9,0,6,1,0,2,0,333,54,239,85,165,42,0,0,0,156,179,85,94,0,0,0,0,0,20,12,21,2,0,0,5,0,0,0,0,36,39,31,40,17,2
Azure,Azure-Samples/azure-search-java-samples,0.02463065865132111,38,38,39,32,259,7,242,8,0,0,0,0,42,57,47,214,0,345,265,43,322,0,42,25,0,255,0,2619,488,2079,1051,1031,86,0,0,0,1088,1393,900,493,0,0,0,0,0,83,78,86,44,0,0,30,0,0,0,0,102,299,289,310,230,33
Azure,Azure-Samples/Azure-Spring-Cloud-Samples,0.22464538603006595,27,27,28,25,119,5,108,2,0,0,0,0,30,12,8,66,0,67,54,25,66,0,3,1,1,61,0,973,193,609,373,160,173,0,0,0,308,413,290,123,0,0,0,0,0,34,34,34,25,0,0,5,0,0,0,1,907,76,76,77,66,28
Azure,Azure-Samples/azure-springaop-appconfig,0.1058690493227914,4,4,4,4,27,4,23,0,0,0,0,0,4,1,0,16,0,16,15,3,16,0,0,0,0,16,0,137,30,107,59,28,0,0,0,0,51,71,50,21,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,16,16,16,16,4
Azure,Azure-Samples/azure-springboot-cosmosdb-cassandra-counter,0.0900562833994627,2,2,2,2,7,0,7,0,0,0,0,0,4,1,0,5,0,8,7,5,8,0,3,0,0,5,0,121,33,88,71,8,0,0,0,0,42,52,45,7,0,0,0,0,0,3,3,4,2,0,0,1,0,0,0,0,0,6,6,7,5,4
Azure,Azure-Samples/batch-java-manage-batch-accounts,0.0,8,8,9,2,105,17,70,16,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3421,310,2584,557,1931,527,0,0,0,993,1467,632,835,0,0,0,0,0,35,35,41,6,0,0,8,0,0,0,0,54,355,355,380,95,2
Azure,Azure-Samples/batchai-java-run-batchai-job,0.0,6,6,8,2,93,8,67,17,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3384,279,2577,569,1928,528,0,0,0,978,1444,636,808,0,0,0,0,0,30,30,37,4,0,0,7,0,0,0,0,56,350,350,376,93,2
Azure,Azure-Samples/bootiful-azure,0.08030766993761063,2,2,2,2,8,1,7,0,0,0,0,0,11,1,0,15,0,15,12,12,13,0,5,0,0,8,0,196,43,153,97,36,0,0,0,0,67,90,70,20,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,15,15,15,15,2
Azure,Azure-Samples/cdn-java-manage-cdn,0.0,5,5,6,2,62,5,45,11,0,0,0,0,2,91,3,93,0,93,2,0,93,0,0,6,0,87,0,3361,284,2559,560,1901,520,0,0,0,974,1442,631,811,0,0,0,0,0,28,28,34,4,0,0,7,0,0,0,0,55,351,351,376,95,2
Azure,Azure-Samples/cognitive-services-android-customvision-sample,0.0884585674781452,39,39,43,32,326,18,253,38,0,0,0,0,68,27,57,314,0,335,308,150,335,0,11,44,28,252,0,5342,820,3403,1362,1792,1126,0,0,0,1829,2424,1251,1173,0,0,0,0,0,107,107,114,61,0,0,53,0,0,0,2,1523,549,549,583,359,35
Azure,Azure-Samples/cognitive-services-face-android-detect,0.3091044494261344,3,3,4,3,26,1,22,3,0,0,0,0,6,1,0,13,0,13,12,6,13,0,0,3,6,4,0,226,26,165,64,99,39,0,0,0,79,104,61,43,0,0,0,0,0,5,5,8,5,0,0,2,0,0,0,0,116,21,21,24,15,3
Azure,Azure-Samples/cognitive-services-java-computer-vision-tutorial,0.0,3,3,4,3,99,10,79,10,0,0,0,0,16,2,16,40,0,40,38,152,40,0,0,22,0,18,0,2292,262,1797,361,1448,273,0,0,0,869,959,370,589,0,0,0,0,0,15,15,17,14,0,0,4,0,0,0,0,29,92,92,102,79,2
Azure,Azure-Samples/cognitive-services-java-sdk-samples,0.03286628103172728,94,93,108,39,1067,123,747,186,0,0,0,0,42,100,44,137,0,137,35,33,135,0,21,30,4,80,0,5256,718,3273,1036,2298,1296,0,0,0,1838,2303,982,1321,0,0,0,0,0,181,180,214,63,0,0,79,0,0,0,1,1218,385,380,421,171,29
Azure,Azure-Samples/cognitive-services-personalizer-samples,0.04883151901109765,8,8,9,8,91,3,42,40,0,0,0,0,39,7,2,81,0,106,98,34,105,0,25,12,0,68,0,1503,171,605,239,293,730,0,0,0,279,385,238,147,0,0,0,0,0,13,13,13,8,0,0,3,0,0,0,33,506,97,97,99,81,12
Azure,Azure-Samples/cognitive-services-qnamaker-java,0.00045399263843945746,12,12,12,9,201,26,126,45,0,0,0,0,34,40,34,43,0,43,3,60,43,0,0,0,0,43,0,1360,191,796,414,416,389,0,0,0,539,643,413,230,0,0,0,0,0,28,28,31,9,0,0,19,0,0,0,0,449,73,73,76,43,9
Azure,Azure-Samples/compute-java-create-virtual-machines-across-regions-in-parallel,0.0,7,7,8,2,103,13,68,21,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3409,297,2582,575,1929,530,0,0,0,988,1458,645,813,0,0,0,0,0,32,32,38,4,0,0,8,0,0,0,0,57,352,352,377,93,2
Azure,Azure-Samples/compute-java-create-virtual-machines-from-generalized-image-or-specialized-vhd,0.0,9,9,10,3,98,8,69,19,0,0,0,0,5,94,1,110,0,110,16,7,110,0,0,8,1,101,0,3814,328,2840,652,2090,651,0,0,0,1125,1645,722,923,0,0,0,0,0,43,43,49,12,0,0,15,0,0,0,0,103,403,403,429,119,3
Azure,Azure-Samples/compute-java-create-vms-async-tracking-related-resources,0.0,7,7,8,2,93,10,62,19,0,0,0,0,4,89,1,93,0,93,4,0,93,0,0,4,0,89,0,3483,304,2619,587,1952,561,0,0,0,1009,1485,658,827,0,0,0,0,0,34,34,40,4,0,0,8,0,0,0,0,66,359,359,384,95,2
Azure,Azure-Samples/compute-java-list-compute-skus,0.0,6,6,7,2,57,4,42,10,0,0,0,0,2,90,1,92,0,92,2,0,92,0,0,5,0,87,0,3292,274,2512,541,1869,506,0,0,0,950,1423,617,806,0,0,0,0,0,30,30,36,4,0,0,7,0,0,0,0,59,353,353,378,94,2
Azure,Azure-Samples/compute-java-list-vm-extension-images,0.0,5,5,7,2,59,5,41,10,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3265,273,2492,537,1853,500,0,0,0,933,1398,610,788,0,0,0,0,0,27,27,34,4,0,0,9,0,0,0,0,63,347,347,373,93,2
Azure,Azure-Samples/compute-java-list-vm-images,0.0,6,6,7,2,60,6,42,10,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3269,275,2494,536,1854,500,0,0,0,932,1399,610,789,0,0,0,0,0,28,28,36,4,0,0,10,0,0,0,0,61,348,348,375,93,2
Azure,Azure-Samples/compute-java-manage-availability-sets,0.0,5,5,6,2,94,16,62,14,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3382,308,2557,556,1916,517,0,0,0,964,1426,623,803,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,54,347,347,372,93,2
Azure,Azure-Samples/compute-java-manage-managed-disks,0.0,7,7,8,3,113,11,84,16,0,0,0,0,5,97,1,113,0,113,16,7,113,0,0,12,0,101,0,4088,378,3070,719,2313,642,0,0,0,1212,1727,774,953,0,0,0,0,0,38,38,44,12,0,0,11,0,0,0,0,85,398,398,424,122,3
Azure,Azure-Samples/compute-java-manage-resources-from-vm-with-msi-in-aad-group,0.0,5,5,6,2,88,11,62,14,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3366,289,2560,559,1917,518,0,0,0,968,1428,626,802,0,0,0,0,0,26,26,32,4,0,0,6,0,0,0,0,54,346,346,371,93,2
Azure,Azure-Samples/compute-java-manage-scale-set-user-assigned-msi-from-service-principal,0.0,5,5,6,2,80,7,59,12,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3344,277,2560,570,1910,508,0,0,0,964,1426,636,790,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,46,347,347,372,93,2
Azure,Azure-Samples/compute-java-manage-user-assigned-msi-enabled-virtual-machine,0.0,5,5,6,2,71,8,51,11,0,0,0,0,2,90,1,92,0,92,2,0,92,0,0,5,0,87,0,3353,289,2553,561,1907,513,0,0,0,968,1431,629,802,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,52,348,348,373,94,2
Azure,Azure-Samples/compute-java-manage-virtual-machine-scale-set-with-unmanaged-disks,0.0,7,7,8,4,139,18,95,24,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3526,314,2666,583,2012,547,0,0,0,1011,1481,653,828,0,0,0,0,0,32,32,38,10,0,0,11,0,0,0,0,50,352,352,377,99,2
Azure,Azure-Samples/compute-java-manage-virtual-machine-scale-sets,0.0,7,7,8,4,142,19,97,25,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3539,316,2673,582,2017,551,0,0,0,1016,1486,652,834,0,0,0,0,0,32,32,38,10,0,0,11,0,0,0,0,51,352,352,377,99,2
Azure,Azure-Samples/compute-java-manage-virtual-machine-scale-sets-async,0.0,5,5,6,2,88,5,67,13,0,0,0,0,7,89,1,96,0,96,7,0,96,0,0,4,0,92,0,3539,293,2709,583,2043,538,0,0,0,1016,1493,661,832,0,0,0,0,0,30,30,36,8,0,0,9,0,0,0,0,42,360,360,385,102,2
Azure,Azure-Samples/compute-java-manage-virtual-machine-using-vm-extensions,0.0,5,5,6,2,132,19,90,21,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3491,315,2641,583,2002,537,0,0,0,1005,1465,652,813,0,0,0,0,0,26,26,32,4,0,0,6,0,0,0,0,49,346,346,371,93,2
Azure,Azure-Samples/compute-java-manage-virtual-machine-with-disks,0.0,6,6,7,2,96,15,64,16,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3391,301,2565,557,1921,525,0,0,0,973,1437,626,811,0,0,0,0,0,28,28,34,4,0,0,7,0,0,0,0,58,348,348,373,93,2
Azure,Azure-Samples/compute-java-manage-virtual-machine-with-unmanaged-disks,0.0,6,6,7,2,112,23,68,19,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3438,328,2577,553,1935,534,0,0,0,982,1445,623,822,0,0,0,0,0,28,28,34,4,0,0,7,0,0,0,0,60,348,348,373,93,2
Azure,Azure-Samples/compute-java-manage-virtual-machines-in-parallel,0.0,6,6,7,2,69,7,50,10,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3303,278,2526,557,1881,499,0,0,0,955,1418,626,792,0,0,0,0,0,28,28,34,4,0,0,7,0,0,0,0,46,348,348,373,93,2
Azure,Azure-Samples/compute-java-manage-virtual-machines-with-network-in-parallel,0.0,7,7,8,2,109,11,83,14,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3430,291,2626,576,1973,513,0,0,0,983,1451,642,809,0,0,0,0,0,32,32,38,4,0,0,8,0,0,0,0,39,352,352,377,93,2
Azure,Azure-Samples/compute-java-manage-vm,0.0,5,5,6,2,101,18,64,17,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3405,313,2564,554,1923,529,0,0,0,968,1430,622,808,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,61,347,347,372,93,2
Azure,Azure-Samples/compute-java-manage-vm-async,0.0,5,5,6,2,64,4,50,8,0,0,0,0,7,90,1,97,0,97,7,0,97,0,0,5,0,92,0,3417,285,2613,565,1956,520,0,0,0,980,1451,637,814,0,0,0,0,0,26,26,32,4,0,0,7,0,0,0,0,45,357,357,384,99,2
Azure,Azure-Samples/compute-java-manage-vm-from-vm-with-msi-credentials,0.0,6,6,7,2,69,7,47,14,0,0,0,0,2,88,1,90,0,90,2,0,90,0,0,4,0,86,0,3255,269,2486,541,1852,500,0,0,0,930,1389,611,778,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,67,345,345,370,92,2
Azure,Azure-Samples/compute-java-manage-vms-in-availability-zones,0.0,5,5,6,2,83,10,57,14,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3344,287,2543,552,1904,514,0,0,0,953,1413,619,794,0,0,0,0,0,26,26,32,4,0,0,6,0,0,0,0,55,346,346,371,93,2
Azure,Azure-Samples/compute-java-manage-vmss-in-availability-zones,0.0,6,6,7,2,106,11,78,15,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3419,291,2611,568,1964,518,0,0,0,971,1435,635,800,0,0,0,0,0,28,28,34,4,0,0,7,0,0,0,0,44,348,348,373,93,2
Azure,Azure-Samples/cosmos-changefeed-cassandra-java,0.018162610303988913,9,9,10,4,66,9,52,4,0,0,0,0,4,1,4,16,0,16,15,11,16,0,0,2,0,14,0,261,48,180,81,99,33,0,0,0,99,131,77,54,0,0,0,0,0,12,12,16,4,0,0,6,0,0,0,0,66,26,26,30,16,4
Azure,Azure-Samples/cosmosdb-java-as-cache-for-apache-camel,0.21236655116081238,3,3,4,2,33,1,21,10,0,0,0,0,2,0,0,9,0,9,9,4,9,0,0,0,0,9,0,209,21,118,55,67,71,0,0,0,71,87,52,35,0,0,0,0,0,4,4,6,2,0,0,2,0,0,0,1,116,14,14,17,9,2
Azure,Azure-Samples/cosmosdb-java-create-cosmosdb-and-configure-firewall,0.0,5,5,6,2,59,4,43,11,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3268,270,2497,537,1859,501,0,0,0,935,1396,607,789,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,61,347,347,372,93,2
Azure,Azure-Samples/cosmosdb-java-create-cosmosdb-and-configure-for-eventual-consistency,0.0,5,5,6,2,64,6,45,11,0,0,0,0,2,90,3,92,0,92,2,0,92,0,0,5,0,87,0,3327,282,2534,556,1885,511,0,0,0,963,1426,625,801,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,56,349,349,374,94,2
Azure,Azure-Samples/cosmosdb-java-create-cosmosdb-and-configure-for-high-availability,0.0,5,5,6,2,67,7,47,12,0,0,0,0,2,90,3,92,0,92,2,0,92,0,0,5,0,87,0,3341,285,2542,556,1893,514,0,0,0,967,1430,625,805,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,56,349,349,374,94,2
Azure,Azure-Samples/cosmosdb-java-create-cosmosdb-and-get-mongodb-connection-string,0.0,5,5,6,2,61,5,44,11,0,0,0,0,2,89,3,91,0,91,2,0,91,0,0,4,0,87,0,3277,272,2503,541,1864,502,0,0,0,941,1402,611,791,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,59,347,347,372,93,2
Azure,Azure-Samples/cosmosdb-java-create-cosmosdb-table-with-virtual-network-rule,0.0,7,7,8,2,101,14,68,18,0,0,0,0,2,89,1,90,0,90,1,0,90,0,0,3,0,87,0,3330,284,2532,543,1891,514,0,0,0,953,1417,614,803,0,0,0,0,0,29,29,35,4,0,0,7,0,0,0,0,59,348,348,373,92,2
Azure,Azure-Samples/cosmosdb-java-create-documentdb-and-configure-firewall,0.0,5,5,6,2,59,4,43,11,0,0,0,0,2,89,1,91,0,91,2,0,91,0,0,4,0,87,0,3249,268,2482,537,1846,499,0,0,0,930,1387,605,782,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,62,345,345,370,93,2
Azure,Azure-Samples/cosmosdb-java-create-documentdb-and-configure-for-eventual-consistency,0.0,5,5,6,2,64,6,45,11,0,0,0,0,2,90,3,92,0,92,2,0,92,0,0,5,0,87,0,3308,280,2519,556,1872,509,0,0,0,958,1417,623,794,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,57,347,347,372,94,2
Azure,Azure-Samples/cosmosdb-java-create-documentdb-and-configure-for-high-availability,0.0,5,5,6,2,67,7,47,12,0,0,0,0,2,90,3,92,0,92,2,0,92,0,0,5,0,87,0,3322,283,2527,556,1880,512,0,0,0,962,1421,623,798,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,57,347,347,372,94,2
Azure,Azure-Samples/cosmosdb-java-create-documentdb-and-get-mongodb-connection-string,0.0,5,5,6,2,61,5,44,11,0,0,0,0,2,89,3,91,0,91,2,0,91,0,0,4,0,87,0,3258,270,2488,541,1851,500,0,0,0,936,1393,609,784,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,60,345,345,370,93,2
Azure,Azure-Samples/couchbaseTocosmosdb,0.3132409306571764,18,18,18,14,157,12,122,19,0,0,0,0,17,4,11,58,0,60,47,30,51,0,4,2,0,45,0,1067,172,744,332,321,154,0,0,0,375,480,300,180,0,0,0,0,0,29,29,29,14,0,0,14,0,0,0,0,209,90,90,90,58,17
Azure,Azure-Samples/data-lake-store-java-upload-download-get-started,0.0,2,2,2,1,26,3,20,3,0,0,0,0,1,4,4,4,0,4,0,0,4,0,0,3,0,1,0,129,20,96,33,71,14,0,0,0,78,88,35,53,0,0,0,0,0,6,6,6,1,0,0,2,0,0,0,0,15,9,9,9,4,1
Azure,Azure-Samples/dns-java-host-and-manage-your-domains,0.0,8,8,9,2,161,20,112,27,0,0,0,0,2,89,1,90,0,90,1,0,90,0,0,3,0,87,0,3461,297,2628,566,1978,537,0,0,0,1006,1474,633,841,0,0,0,0,0,31,31,37,4,0,0,8,0,0,0,0,51,350,350,375,92,2
Azure,Azure-Samples/documentdb-java-todo-app,0.18552649992246492,13,12,13,8,83,10,65,6,0,0,0,0,9,3,26,39,0,44,41,8,44,0,1,3,2,38,0,732,158,476,222,257,99,0,0,0,262,336,196,140,0,0,0,0,0,20,18,20,10,0,0,9,0,0,0,2,69,66,64,66,45,9
Azure,Azure-Samples/event-grid-java-publish-consume-events,0.0003388982964679599,10,10,10,5,137,22,87,26,0,0,0,0,8,2,4,10,0,10,7,3,9,0,0,0,0,9,0,542,87,338,155,192,120,0,0,0,201,236,147,89,0,0,0,0,0,18,18,18,7,0,0,12,0,0,0,0,196,27,27,27,12,5
Azure,Azure-Samples/event-hubs-java-storm-sender-jms-receiver,0.36719630416482685,5,5,5,5,55,6,42,6,0,0,0,0,5,5,1,13,0,13,8,3,13,0,0,1,3,9,0,250,42,180,94,81,30,0,0,0,111,133,90,43,0,0,0,0,0,8,8,8,5,0,0,2,0,0,0,0,140,17,17,17,13,5
Azure,Azure-Samples/eventhub-java-manage-event-hub,0.0,7,7,8,2,117,15,77,23,0,0,0,0,2,89,1,90,0,90,1,0,90,0,0,3,0,87,0,3361,285,2551,554,1910,525,0,0,0,966,1431,622,809,0,0,0,0,0,29,29,35,4,0,0,7,0,0,0,0,62,348,348,373,92,2
Azure,Azure-Samples/eventhub-java-manage-event-hub-events,0.0,6,6,7,2,97,11,65,19,0,0,0,0,2,89,1,90,0,90,1,0,90,0,0,3,0,87,0,3317,278,2525,548,1888,514,0,0,0,953,1413,615,798,0,0,0,0,0,27,27,33,4,0,0,7,0,0,0,0,62,346,346,371,92,2
Azure,Azure-Samples/eventhub-java-manage-event-hub-geo-disaster-recovery,0.0,8,8,10,2,111,15,77,18,0,0,0,0,2,89,1,90,0,90,1,0,90,0,0,3,0,87,0,3349,286,2551,554,1907,513,0,0,0,973,1438,622,816,0,0,0,0,0,31,31,38,4,0,0,8,0,0,0,0,52,350,350,376,92,2
Azure,Azure-Samples/functions-docs-java,0.03751777405185359,8,8,8,7,125,17,96,12,0,0,0,0,7,0,0,7,0,7,7,0,7,0,0,0,0,7,0,197,33,143,107,34,21,0,0,0,50,65,51,14,0,0,0,0,0,8,8,8,7,0,0,1,0,0,0,0,137,8,8,8,7,7
Azure,Azure-Samples/functions-java-push-static-contents-to-cdn,0.0,4,4,4,4,42,1,32,7,0,0,0,0,7,4,0,28,0,28,15,11,19,0,0,3,2,14,0,419,53,283,163,136,88,0,0,0,172,206,146,60,0,0,0,0,0,8,8,8,4,0,0,4,0,0,0,0,130,36,36,36,28,4
Azure,Azure-Samples/functions-quickstarts-java,8.94533780713876e-05,4,4,4,3,49,6,33,10,0,0,0,0,5,0,0,13,0,13,13,8,13,0,0,0,0,13,0,175,30,122,68,46,23,0,0,0,65,83,52,31,0,0,0,0,0,4,4,4,3,0,0,1,0,0,0,0,74,14,14,14,13,3
Azure,Azure-Samples/hbase-phoenix-connection-pool,0.0,13,13,13,5,65,0,65,0,0,0,0,0,5,8,0,17,0,17,9,14,17,0,0,2,0,15,0,396,27,298,107,174,72,0,0,0,199,260,114,146,0,0,0,0,0,24,22,24,5,0,0,10,0,0,0,0,144,53,51,53,17,5
Azure,Azure-Samples/hdinsight-java-deploy-storm-topology,0.0,6,6,6,1,54,7,42,5,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,73,10,57,23,35,6,0,0,0,42,46,23,23,0,0,0,0,0,6,6,6,1,0,0,2,0,0,0,0,11,6,6,6,1,1
Azure,Azure-Samples/hdinsight-java-hive-jdbc,0.0,10,10,10,1,103,14,70,21,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,109,16,74,17,58,21,0,0,0,48,58,16,42,0,0,0,0,0,10,10,10,1,0,0,2,0,0,0,0,28,10,10,10,1,1
Azure,Azure-Samples/hdinsight-java-hive-udf,0.0,40,40,41,6,225,11,204,10,0,0,0,0,2,0,0,10,0,10,10,0,10,0,0,0,0,10,0,327,27,286,124,204,15,0,0,0,175,225,111,114,0,0,0,0,0,40,40,41,6,0,0,6,0,0,0,0,9,48,48,49,14,2
Azure,Azure-Samples/hdinsight-java-sdk-samples,0.0,4,4,4,4,326,21,297,8,0,0,0,0,4,4,0,4,0,4,0,0,4,0,0,0,0,4,0,386,39,339,64,289,8,0,0,0,60,68,56,12,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,10,4,4,4,4,4
Azure,Azure-Samples/hdinsight-java-storm-eventhub,0.0,4,4,5,3,34,0,23,10,0,0,0,0,3,1,1,13,0,13,12,8,13,0,0,0,1,12,0,262,29,166,94,72,70,0,0,0,104,126,84,42,0,0,0,0,0,8,8,10,3,0,0,5,0,0,0,0,126,18,18,21,13,3
Azure,Azure-Samples/hdinsight-java-storm-wordcount,0.0,10,10,11,7,91,2,53,36,0,0,0,0,7,1,2,25,0,25,24,8,25,0,0,0,0,25,0,443,52,263,157,93,130,0,0,0,155,200,139,61,0,0,0,0,0,18,18,21,7,0,0,9,0,0,0,0,368,36,36,39,25,7
Azure,Azure-Samples/hdinsight-kafka-java-get-started,0.00012349585692087808,25,21,25,9,252,19,174,56,0,0,0,0,9,17,0,19,0,19,0,0,17,0,0,0,0,17,0,561,71,409,183,221,81,0,0,0,266,316,184,132,0,0,0,0,0,35,27,35,9,0,0,16,0,0,0,0,201,49,41,49,19,9
Azure,Azure-Samples/hdinsight-storm-azure-data-lake-store,0.0062903184443712234,1,1,1,1,2,0,2,0,0,0,0,0,1,0,1,5,0,5,5,1,5,0,0,0,0,5,0,39,7,30,21,4,2,0,0,0,13,19,16,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,7,5,5,5,5,1
Azure,Azure-Samples/hdinsight-storm-java-kafka,0.004920706618577242,2,2,2,2,9,0,6,1,0,0,0,0,2,0,3,7,0,7,7,2,7,0,0,0,0,7,0,105,20,66,49,17,19,0,0,0,36,45,38,7,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,47,7,7,7,7,2
Azure,Azure-Samples/hello-spring-function-azure,0.16657051005555937,9,9,9,6,50,2,47,1,0,0,0,0,6,3,4,16,0,16,12,2,15,0,0,1,0,14,0,231,40,159,82,65,33,0,0,0,83,111,71,40,0,0,0,0,0,13,13,13,6,0,0,3,0,0,0,0,48,23,23,23,16,6
Azure,Azure-Samples/Hybrid-Compute-Java-Create-VM-From-Custom-Image,0.0,5,5,5,2,100,11,70,18,0,0,0,0,3,87,2,89,0,89,2,0,89,0,0,4,0,85,0,3265,283,2461,606,1839,521,0,0,0,956,1360,650,710,0,0,0,0,0,26,26,26,4,0,0,6,0,0,0,0,47,310,310,319,91,2
Azure,Azure-Samples/hybrid-compute-java-manage-vm,0.0,5,5,5,2,117,16,79,21,0,0,0,0,3,87,2,89,0,89,2,0,89,0,0,4,0,85,0,3313,301,2476,612,1859,536,0,0,0,974,1367,651,716,0,0,0,0,0,26,26,26,4,0,0,6,0,0,0,0,49,302,302,311,91,2
Azure,Azure-Samples/Hybrid-Compute-Java-Manage-VM-Certificate-Based-Auth,0.0008768104016780853,10,10,10,5,165,22,110,30,0,0,0,0,5,89,2,98,0,98,9,3,98,0,0,4,0,94,0,3517,335,2597,684,1911,585,0,0,0,1054,1466,720,746,0,0,0,0,0,32,32,32,8,0,0,9,0,0,0,0,71,318,318,327,102,4
Azure,Azure-Samples/Hybrid-KeyVault-Java-Manage-Secrets-Certificate-Based-Auth,0.0,4,4,5,3,73,9,49,11,0,0,0,0,8,11,11,20,0,20,9,2,20,0,0,5,0,15,0,561,93,382,203,224,88,0,0,0,249,292,183,109,0,0,0,0,0,12,12,13,5,0,0,7,0,0,0,0,85,39,39,40,22,3
Azure,Azure-Samples/Hybrid-resources-java-manage-resource-group,0.0,6,6,6,2,91,13,61,16,0,0,0,0,3,87,2,88,0,88,1,0,88,0,0,3,0,85,0,3150,277,2371,543,1777,502,0,0,0,900,1307,596,711,0,0,0,0,0,27,27,27,4,0,0,6,0,0,0,0,54,312,312,321,90,2
