path,AvgCyclomatic has a trend?,AvgCyclomatic trend is ,AvgCyclomatic trend pvalue ,AvgCyclomaticModified has a trend?,AvgCyclomaticModified trend is ,AvgCyclomaticModified trend pvalue ,AvgCyclomaticStrict has a trend?,AvgCyclomaticStrict trend is ,AvgCyclomaticStrict trend pvalue ,AvgEssential has a trend?,AvgEssential trend is ,AvgEssential trend pvalue ,AvgLine has a trend?,AvgLine trend is ,AvgLine trend pvalue ,AvgLineBlank has a trend?,AvgLineBlank trend is ,AvgLineBlank trend pvalue ,AvgLineCode has a trend?,AvgLineCode trend is ,AvgLineCode trend pvalue ,AvgLineComment has a trend?,AvgLineComment trend is ,AvgLineComment trend pvalue ,CountClassBase has a trend?,CountClassBase trend is ,CountClassBase trend pvalue ,CountClassCoupled has a trend?,CountClassCoupled trend is ,CountClassCoupled trend pvalue ,CountClassCoupledModified has a trend?,CountClassCoupledModified trend is ,CountClassCoupledModified trend pvalue ,CountClassDerived has a trend?,CountClassDerived trend is ,CountClassDerived trend pvalue ,CountDeclClass has a trend?,CountDeclClass trend is ,CountDeclClass trend pvalue ,CountDeclClassMethod has a trend?,CountDeclClassMethod trend is ,CountDeclClassMethod trend pvalue ,CountDeclClassVariable has a trend?,CountDeclClassVariable trend is ,CountDeclClassVariable trend pvalue ,CountDeclInstanceMethod has a trend?,CountDeclInstanceMethod trend is ,CountDeclInstanceMethod trend pvalue ,CountDeclInstanceVariable has a trend?,CountDeclInstanceVariable trend is ,CountDeclInstanceVariable trend pvalue ,CountDeclMethod has a trend?,CountDeclMethod trend is ,CountDeclMethod trend pvalue ,CountDeclMethodAll has a trend?,CountDeclMethodAll trend is ,CountDeclMethodAll trend pvalue ,CountDeclMethodDefault has a trend?,CountDeclMethodDefault trend is ,CountDeclMethodDefault trend pvalue ,CountDeclMethodPrivate has a trend?,CountDeclMethodPrivate trend is ,CountDeclMethodPrivate trend pvalue ,CountDeclMethodProtected has a trend?,CountDeclMethodProtected trend is ,CountDeclMethodProtected trend pvalue ,CountDeclMethodPublic has a trend?,CountDeclMethodPublic trend is ,CountDeclMethodPublic trend pvalue ,CountLine has a trend?,CountLine trend is ,CountLine trend pvalue ,CountLineBlank has a trend?,CountLineBlank trend is ,CountLineBlank trend pvalue ,CountLineCode has a trend?,CountLineCode trend is ,CountLineCode trend pvalue ,CountLineCodeDecl has a trend?,CountLineCodeDecl trend is ,CountLineCodeDecl trend pvalue ,CountLineCodeExe has a trend?,CountLineCodeExe trend is ,CountLineCodeExe trend pvalue ,CountLineComment has a trend?,CountLineComment trend is ,CountLineComment trend pvalue ,CountSemicolon has a trend?,CountSemicolon trend is ,CountSemicolon trend pvalue ,CountStmt has a trend?,CountStmt trend is ,CountStmt trend pvalue ,CountStmtDecl has a trend?,CountStmtDecl trend is ,CountStmtDecl trend pvalue ,CountStmtExe has a trend?,CountStmtExe trend is ,CountStmtExe trend pvalue ,MaxCyclomatic has a trend?,MaxCyclomatic trend is ,MaxCyclomatic trend pvalue ,MaxCyclomaticModified has a trend?,MaxCyclomaticModified trend is ,MaxCyclomaticModified trend pvalue ,MaxCyclomaticStrict has a trend?,MaxCyclomaticStrict trend is ,MaxCyclomaticStrict trend pvalue ,MaxEssential has a trend?,MaxEssential trend is ,MaxEssential trend pvalue ,MaxInheritanceTree has a trend?,MaxInheritanceTree trend is ,MaxInheritanceTree trend pvalue ,MaxNesting has a trend?,MaxNesting trend is ,MaxNesting trend pvalue ,PercentLackOfCohesion has a trend?,PercentLackOfCohesion trend is ,PercentLackOfCohesion trend pvalue ,PercentLackOfCohesionModified has a trend?,PercentLackOfCohesionModified trend is ,PercentLackOfCohesionModified trend pvalue ,RatioCommentToCode has a trend?,RatioCommentToCode trend is ,RatioCommentToCode trend pvalue ,SumCyclomatic has a trend?,SumCyclomatic trend is ,SumCyclomatic trend pvalue ,SumCyclomaticModified has a trend?,SumCyclomaticModified trend is ,SumCyclomaticModified trend pvalue ,SumCyclomaticStrict has a trend?,SumCyclomaticStrict trend is ,SumCyclomaticStrict trend pvalue ,SumEssential has a trend?,SumEssential trend is ,SumEssential trend pvalue ,numberJavaFiles has a trend?,numberJavaFiles trend is ,numberJavaFiles trend pvalue ,readability has a trend?,readability trend is ,readability trend pvalue ,questions has a trend?,questions trend is ,questions trend pvalue 
spring-guides/gs-managing-transactions,True,increasing,3.695022229255329e-05,True,increasing,3.695022229255329e-05,True,increasing,3.695022229255329e-05,False,no trend,1.0,True,decreasing,0.00023934375078837888,True,decreasing,6.261657858885883e-14,True,decreasing,0.00016963496934652156,False,no trend,1.0,True,increasing,4.849884605029331e-08,True,decreasing,0.0,True,decreasing,0.0,False,no trend,1.0,False,no trend,0.7013936795777957,True,decreasing,8.11315845616889e-08,True,decreasing,0.009193406927777481,True,decreasing,0.0,False,no trend,0.10911048471162688,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,False,no trend,1.0,False,no trend,1.0,True,increasing,3.02541718344429e-08,True,decreasing,2.220446049250313e-16,True,decreasing,2.220446049250313e-16,True,decreasing,2.220446049250313e-16,True,decreasing,0.0,True,decreasing,2.220446049250313e-16,False,no trend,1.0,True,decreasing,2.220446049250313e-16,True,decreasing,2.220446049250313e-16,True,decreasing,4.440892098500626e-16,True,decreasing,2.220446049250313e-16,True,decreasing,2.427492038559187e-05,True,decreasing,2.427492038559187e-05,True,decreasing,2.427492038559187e-05,False,no trend,1.0,False,no trend,1.0,True,decreasing,0.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,True,increasing,0.0,True,increasing,1.128522843707458e-05,True,increasing,1.9984014443252818e-15
spring-guides/gs-handling-form-submission,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,decreasing,0.0,False,no trend,1.0,True,decreasing,0.0,False,no trend,1.0,False,no trend,1.0,True,decreasing,0.0,True,decreasing,0.0,False,no trend,1.0,True,increasing,0.0,True,decreasing,5.035906358585862e-08,False,no trend,1.0,True,decreasing,2.469363411528036e-07,True,increasing,0.007205661303950395,True,decreasing,0.0,True,decreasing,0.0,True,increasing,2.469363411528036e-07,False,no trend,1.0,False,no trend,1.0,True,decreasing,0.0,True,increasing,0.003671809339620191,True,increasing,0.014485566133606076,True,increasing,0.004417642320445836,True,increasing,3.6548326884933147e-06,True,increasing,0.004417642320445836,False,no trend,1.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,2.469363411528036e-07,True,decreasing,0.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,decreasing,0.0,True,decreasing,0.0,False,no trend,1.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,True,increasing,1.0406915484928447e-07,True,decreasing,5.10702591327572e-15,True,increasing,1.1102230246251565e-15
spring-guides/gs-gateway,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,increasing,0.0,True,increasing,0.0,True,increasing,0.0,True,increasing,1.1324274851176597e-14,False,no trend,1.0,True,increasing,3.1366559541723404e-05,True,increasing,1.1324274851176597e-14,False,no trend,1.0,True,increasing,0.0,False,no trend,0.675489212501158,False,no trend,1.0,True,increasing,0.0,True,increasing,0.0,True,increasing,1.1324274851176597e-14,True,increasing,1.1324274851176597e-14,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,increasing,1.1324274851176597e-14,True,increasing,0.0,True,increasing,0.0,True,increasing,0.0,True,increasing,0.0,True,increasing,0.0,True,increasing,4.884981308350689e-15,True,increasing,0.0,True,increasing,0.0,True,increasing,0.0,True,increasing,1.1324274851176597e-14,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,increasing,3.885780586188048e-14,True,increasing,1.1324274851176597e-14,True,increasing,1.1324274851176597e-14,True,increasing,1.1324274851176597e-14,True,increasing,1.1324274851176597e-14,True,increasing,2.886579864025407e-15,True,decreasing,3.1121605263972896e-06,True,increasing,0.016793164563590812
spring-guides/gs-batch-processing,True,decreasing,4.6629367034256575e-15,True,decreasing,4.6629367034256575e-15,True,decreasing,4.6629367034256575e-15,False,no trend,1.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,False,no trend,1.0,True,decreasing,0.0,True,decreasing,2.4289459332749175e-12,True,decreasing,0.0011438827717697997,False,no trend,0.09041070624659686,True,decreasing,0.005988378654467663,False,no trend,0.10713265954077289,True,increasing,0.0001241620447598457,True,decreasing,0.0,True,increasing,0.0012182488896379517,True,decreasing,0.0,True,decreasing,0.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,1.3322676295501878e-15,True,decreasing,0.0,True,decreasing,1.7474910407599964e-13,True,decreasing,0.0,True,decreasing,1.7422605991246343e-06,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,3.7557663554732557e-06,True,decreasing,3.7557663554732557e-06,True,decreasing,3.7557663554732557e-06,False,no trend,1.0,True,increasing,0.0003770729635064196,True,decreasing,0.0,True,increasing,1.0727565320500787e-06,True,increasing,1.8447693472811721e-06,True,decreasing,2.6240424699786047e-06,True,decreasing,2.220446049250313e-16,True,decreasing,2.220446049250313e-16,True,decreasing,2.220446049250313e-16,True,decreasing,1.131028604106632e-11,True,increasing,0.0,True,increasing,0.0,True,increasing,0.0
spring-guides/gs-async-method,False,no trend,1.0,False,no trend,1.0,True,decreasing,0.0,False,no trend,1.0,True,decreasing,0.0,True,increasing,7.752255981663403e-05,True,decreasing,0.0,True,decreasing,2.886579864025407e-15,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,False,no trend,1.0,True,increasing,0.0,True,decreasing,0.03275956757268306,True,increasing,5.6606653586754874e-08,False,no trend,0.07040387039746387,True,decreasing,0.0,False,no trend,0.38640938182366735,False,no trend,0.17026235544873503,True,increasing,0.006279759777366056,False,no trend,1.0,False,no trend,1.0,False,no trend,0.38640938182366735,True,increasing,0.0036580578406799624,True,increasing,0.007686536228458607,False,no trend,0.44960300760275507,True,decreasing,3.111932933563821e-11,False,no trend,0.9170481738649487,True,decreasing,5.329070518200751e-15,False,no trend,0.40844839547302403,False,no trend,0.9446296921580124,False,no trend,0.5861947426267549,False,no trend,0.9661538571784172,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,False,no trend,1.0,False,no trend,0.9056971514067382,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,1.1566414492847343e-10,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,False,no trend,0.38640938182366735,True,increasing,0.0,True,increasing,0.0,True,increasing,1.1102230246251565e-15
spring-guides/gs-actuator-service,True,increasing,2.3341746495653126e-06,True,increasing,2.3341746495653126e-06,True,increasing,2.3341746495653126e-06,True,increasing,2.3341746495653126e-06,True,increasing,0.0,True,increasing,2.0450308113595383e-13,True,increasing,8.966831721579638e-10,True,increasing,5.812649073178022e-08,False,no trend,1.0,True,increasing,5.138721226316534e-09,True,decreasing,8.881784197001252e-15,False,no trend,1.0,True,increasing,1.0880185641326534e-14,True,decreasing,0.00032153457730377255,True,decreasing,8.881784197001252e-15,True,increasing,1.901608515098019e-08,True,increasing,0.0,True,increasing,1.653862691242125e-08,True,increasing,1.9267802020550562e-08,True,increasing,0.0013829957518771696,False,no trend,1.0,False,no trend,1.0,True,increasing,9.804557810078052e-08,True,increasing,0.0,True,increasing,0.0,True,increasing,0.0,True,increasing,0.0,True,increasing,1.4025702821385266e-09,True,increasing,1.4160337125090905e-08,True,increasing,0.0,True,increasing,0.0,True,increasing,0.0,True,increasing,3.771170020705483e-08,True,increasing,2.3341746495653126e-06,True,increasing,2.3341746495653126e-06,True,increasing,2.3341746495653126e-06,True,increasing,2.3341746495653126e-06,False,no trend,1.0,False,no trend,1.0,False,no trend,0.19987730989110908,False,no trend,0.19987730989110908,False,no trend,0.09708407962340582,True,increasing,1.653862691242125e-08,True,increasing,1.653862691242125e-08,True,increasing,1.653862691242125e-08,True,increasing,1.653862691242125e-08,True,increasing,1.0880185641326534e-14,True,increasing,2.0569546066440125e-11,True,increasing,8.304468224196171e-14
spring-guides/gs-accessing-neo4j-data-rest,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,increasing,1.3173493695894933e-06,True,increasing,1.2588267879198867e-06,True,increasing,1.1225001632197973e-05,False,no trend,1.0,False,no trend,1.0,True,increasing,4.060092236790602e-05,True,increasing,1.2588267879198867e-06,False,no trend,1.0,True,increasing,0.0,True,decreasing,0.0012528253200458916,False,no trend,1.0,True,increasing,0.0040963234869115794,False,no trend,0.4154475163662297,True,increasing,0.0042168287456076925,True,increasing,0.0042168287456076925,True,increasing,0.0067455800819866685,False,no trend,1.0,False,no trend,1.0,True,increasing,0.004470975119449827,True,increasing,7.220367281846052e-08,True,increasing,7.220367281846052e-08,True,increasing,1.1181495374046335e-06,True,increasing,1.1181495374046335e-06,True,increasing,1.068764986511539e-06,False,no trend,1.0,True,increasing,1.7492105510719114e-06,True,increasing,1.7492105510719114e-06,True,increasing,6.88939109538822e-07,True,increasing,6.126063782918578e-06,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,decreasing,2.6645352591003757e-14,False,no trend,1.0,False,no trend,0.20790690713368365,False,no trend,0.20790690713368365,False,no trend,1.0,True,increasing,0.0042168287456076925,True,increasing,0.0042168287456076925,True,increasing,0.0042168287456076925,True,increasing,0.0042168287456076925,True,increasing,0.0,True,decreasing,8.7133045785448e-05,False,no trend,0.09124214382914042
spring-guides/gs-accessing-data-neo4j,True,decreasing,1.6255996548864005e-10,True,decreasing,1.6255996548864005e-10,True,decreasing,1.6255996548864005e-10,True,increasing,0.01603630334320183,True,decreasing,2.57214609611367e-08,False,no trend,0.46946872138853,True,decreasing,3.510525203864745e-13,False,no trend,0.2114251319307363,True,decreasing,3.174425389218527e-09,True,increasing,0.037975802326064345,True,decreasing,2.528479818852958e-07,False,no trend,1.0,True,increasing,0.031914375745440315,True,increasing,0.000518950023386866,True,increasing,1.8070502427747215e-08,False,no trend,0.3939008586565522,True,decreasing,3.8458125573015423e-13,False,no trend,0.2817242721966191,False,no trend,0.2817242721966191,False,no trend,0.652375129293326,True,increasing,1.27025703289263e-08,False,no trend,1.0,True,decreasing,0.0003153948391161343,True,decreasing,6.503724220952023e-06,False,no trend,0.17426368084311772,True,decreasing,4.3207132411904325e-06,True,decreasing,2.6282835907665003e-09,True,decreasing,9.034462067347704e-11,True,increasing,3.0289951880035915e-08,True,decreasing,1.2096990076315706e-12,True,decreasing,1.7688051023867501e-10,True,decreasing,6.857603374044174e-11,True,decreasing,2.9929614342449895e-11,True,decreasing,2.220446049250313e-16,True,decreasing,2.220446049250313e-16,True,decreasing,2.220446049250313e-16,True,increasing,0.01603630334320183,True,decreasing,5.144773496112975e-13,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,True,increasing,7.988649922929802e-05,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,False,no trend,0.13170366512778142,True,increasing,4.2603491456683074e-05,False,no trend,0.7940181360855321,True,increasing,0.0
spring-guides/gs-accessing-data-mongodb,True,decreasing,3.419486915845482e-14,True,decreasing,3.419486915845482e-14,True,decreasing,3.419486915845482e-14,False,no trend,1.0,True,decreasing,2.4424906541753444e-15,True,increasing,0.03507649676483893,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,3.419486915845482e-14,True,decreasing,0.0,False,no trend,0.06203349146940473,False,no trend,1.0,True,increasing,0.0,True,decreasing,1.197396866992051e-06,False,no trend,0.20972333735834403,False,no trend,0.2129404105384758,False,no trend,0.05722439237506638,False,no trend,0.43268989058684504,False,no trend,0.43268989058684504,True,increasing,0.024780657651613636,False,no trend,1.0,False,no trend,1.0,True,increasing,0.011154826671132545,False,no trend,0.9813041920835748,False,no trend,0.100106218377088,False,no trend,0.7665970973876375,False,no trend,0.10758892557036237,False,no trend,0.4121104957203463,True,decreasing,0.0,False,no trend,0.579167282803724,False,no trend,0.5738348279374643,False,no trend,0.43268989058684504,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,True,decreasing,0.0,False,no trend,1.0,False,no trend,1.0,True,decreasing,0.0,False,no trend,0.579167282803724,False,no trend,0.579167282803724,True,decreasing,0.0,False,no trend,0.579167282803724,False,no trend,0.579167282803724,False,no trend,0.579167282803724,False,no trend,0.43268989058684504,True,increasing,0.0,True,decreasing,0.043293483130876664,True,increasing,0.0
spring-guides/tut-spring-boot-oauth2,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,increasing,0.04344871980304155,False,no trend,1.0,False,no trend,0.09270039000762909,True,increasing,8.781864124784988e-13,False,no trend,1.0,True,decreasing,0.0026134103706054734,True,decreasing,1.9186918964742006e-07,False,no trend,1.0,True,decreasing,1.627831203165897e-11,False,no trend,1.0,False,no trend,1.0,True,decreasing,4.260369834696576e-12,True,decreasing,2.388120812213401e-10,True,decreasing,4.260369834696576e-12,True,decreasing,5.400124791776761e-13,True,decreasing,1.9167462661506818e-07,True,decreasing,4.260369834696576e-12,True,increasing,2.388120812213401e-10,False,no trend,0.3858834257314605,True,decreasing,4.743982984223294e-12,True,decreasing,7.90945087203454e-12,True,decreasing,1.5367707106861417e-12,True,decreasing,1.0796885607788909e-09,False,no trend,0.8401916802440841,True,decreasing,5.861977570020827e-14,True,decreasing,9.021794422636731e-10,True,decreasing,9.021794422636731e-10,True,decreasing,9.021794422636731e-10,True,decreasing,9.021794422636731e-10,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,False,no trend,1.0,True,increasing,2.388120812213401e-10,True,increasing,6.680862618679839e-08,False,no trend,0.8988729123300963,False,no trend,0.1147144549685688,True,decreasing,0.00011897196148669131,False,no trend,0.10167406020298242,False,no trend,0.10167406020298242,False,no trend,0.10167406020298242,False,no trend,0.05475681499063123,True,decreasing,4.4517693608581155e-05,True,increasing,1.2149792283366878e-10,True,increasing,0.0
