full_name,Buse Readability trend,Buse Readability pvalue,framework,Java trend,Java pvalue,Classes trend,Classes pvalue,Packages trend,Packages pvalue,LOC trend,LOC pvalue,PL trend,PL pvalue,RFC trend,RFC pvalue,CLOC trend,CLOC pvalue,CBO trend,CBO pvalue,NOC trend,NOC pvalue,LCOM trend,LCOM pvalue,WMC trend,WMC pvalue,DIT trend,DIT pvalue,Class Variables trend,Class Variables pvalue,Class Methods trend,Class Methods pvalue,NIM trend,NIM pvalue,NIV trend,NIV pvalue,Local Methods trend,Local Methods pvalue,Methods trend,Methods pvalue,Default Methods trend,Default Methods pvalue,Private Methods trend,Private Methods pvalue,Protected Methods trend,Protected Methods pvalue,Public Methods trend,Public Methods pvalue,BLOC trend,BLOC pvalue,Declarative Line of Code trend,Declarative Line of Code pvalue,Executable Line of Code trend,Executable Line of Code pvalue,Statements trend,Statements pvalue,Declarative Statements trend,Declarative Statements pvalue,Executable Statements trend,Executable Statements pvalue,Comment to Code Ratio trend,Comment to Code Ratio pvalue,questions trend,questions pvalue
googlearchive/chromium-webview-samples,,,googlearchive,increasing,7.952952518763823e-09,increasing,7.952952518763823e-09,increasing,6.835187305043178e-09,no trend,0.9492246396305604,decreasing,4.5399663175516025e-06,decreasing,0.014471932343917526,decreasing,3.75518951489795e-08,decreasing,0.0048826178808072385,no trend,1.0,decreasing,1.5600282843308833e-08,decreasing,3.75518951489795e-08,increasing,0.00046104015099102114,increasing,1.24800176859452e-08,increasing,0.00349717673390737,decreasing,0.007482278901756345,increasing,0.00019020949061299142,decreasing,0.014471932343917526,decreasing,0.014471932343917526,no trend,1.0,decreasing,1.24800176859452e-08,decreasing,1.24800176859452e-08,increasing,7.952952518763823e-09,decreasing,2.160205210266497e-06,no trend,0.06665427276957381,no trend,0.9695216078871687,no trend,1.0,increasing,3.021218031307171e-08,no trend,0.06665427276957381,decreasing,2.160205210266497e-06,increasing,0.0008076194818533722
googlearchive/compute-getting-started-java,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.944622406493181e-12,increasing,6.661338147750939e-16,increasing,3.944622406493181e-12,increasing,6.661338147750939e-16,increasing,1.780886549340721e-11,no trend,1.0,increasing,1.0803202776799026e-10,increasing,3.944622406493181e-12,no trend,1.0,increasing,9.501954778556865e-12,increasing,1.780886549340721e-11,no trend,0.6018514263325923,no trend,0.6018514263325923,increasing,3.944622406493181e-12,increasing,3.944622406493181e-12,no trend,0.6018514263325923,no trend,0.6018514263325923,no trend,1.0,increasing,1.780886549340721e-11,increasing,3.944622406493181e-12,increasing,3.944622406493181e-12,increasing,3.944622406493181e-12,increasing,3.944622406493181e-12,increasing,3.944622406493181e-12,increasing,3.944622406493181e-12,decreasing,4.8241383694414e-06,increasing,5.0515952323859636e-05
googlearchive/android-BasicManagedProfile,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,6.661338147750939e-16,increasing,6.661338147750939e-16,increasing,0.0002084480159554314,increasing,6.661338147750939e-16,increasing,6.661338147750939e-16,no trend,1.0,increasing,0.0002084480159554314,increasing,6.661338147750939e-16,no trend,1.0,increasing,0.0002084480159554314,no trend,1.0,increasing,0.0002084480159554314,no trend,1.0,increasing,0.0002084480159554314,increasing,0.0002084480159554314,no trend,1.0,increasing,0.0002084480159554314,no trend,1.0,increasing,0.005903410628953054,increasing,6.661338147750939e-16,increasing,6.661338147750939e-16,increasing,6.661338147750939e-16,increasing,6.661338147750939e-16,increasing,6.661338147750939e-16,increasing,6.661338147750939e-16,increasing,2.886579864025407e-15,increasing,1.9984014443252818e-15
googlearchive/android-Camera2Basic,,,googlearchive,no trend,1.0,increasing,1.536462068685296e-10,no trend,1.0,increasing,2.220446049250313e-16,increasing,4.440892098500626e-16,no trend,0.344155757108072,no trend,0.42348532751546064,increasing,2.6120254847938895e-09,no trend,1.0,decreasing,0.0008608479092011567,increasing,3.248512570053208e-13,decreasing,5.361293631267472e-10,increasing,6.893352555437104e-11,increasing,8.870906231805975e-10,no trend,0.2799893174750474,no trend,0.5654202616418567,no trend,0.3638327439370226,no trend,0.344155757108072,increasing,2.1094237467877974e-14,increasing,1.6999969927322667e-06,decreasing,2.0751578233557666e-10,decreasing,0.0,no trend,0.49851830948643316,increasing,2.6645352591003757e-15,no trend,0.9600599508257335,increasing,6.661338147750939e-16,increasing,1.3525677593495544e-05,increasing,1.2163514639951245e-10,increasing,0.024094384339667485,increasing,0.0
googlearchive/android-Camera2Video,,,googlearchive,no trend,1.0,increasing,9.769962616701378e-14,no trend,1.0,no trend,0.0841342733548116,no trend,0.08566705382177986,decreasing,2.0821122603820186e-12,decreasing,1.4166131838688756e-06,decreasing,0.00021927144633138163,no trend,1.0,decreasing,0.0,no trend,0.08861740848215804,decreasing,1.1121104037670193e-11,increasing,5.1514348342607263e-14,decreasing,0.0012119547296489674,decreasing,3.823608096809039e-13,decreasing,6.661338147750939e-16,decreasing,2.0821122603820186e-12,decreasing,2.0821122603820186e-12,no trend,1.0,decreasing,0.0003144063380822182,decreasing,9.769962616701378e-14,decreasing,3.086420008457935e-14,decreasing,0.00027267422316401557,decreasing,0.02299365318787827,no trend,0.06893705395500493,no trend,0.057929746244235636,decreasing,0.00047844176044531395,no trend,0.38953969038535496,no trend,0.5130429020129892,increasing,0.0
googlearchive/android-JobScheduler,,,googlearchive,decreasing,0.017075715809612868,increasing,1.9350390179084798e-09,no trend,1.0,increasing,2.7693847215459755e-11,increasing,2.220446049250313e-16,decreasing,1.9350390179084798e-09,increasing,2.220446049250313e-16,decreasing,2.9710234272783964e-11,no trend,1.0,decreasing,1.9350390179084798e-09,decreasing,1.9350390179084798e-09,decreasing,1.9350390179084798e-09,increasing,1.9350390179084798e-09,decreasing,1.9350390179084798e-09,decreasing,4.0596588313235316e-09,decreasing,2.9710234272783964e-11,decreasing,1.9350390179084798e-09,decreasing,1.9350390179084798e-09,increasing,2.349231920106831e-13,increasing,3.930189507173054e-14,increasing,3.930189507173054e-14,decreasing,1.9350390179084798e-09,increasing,2.220446049250313e-16,increasing,2.7693847215459755e-11,increasing,2.7693847215459755e-11,increasing,2.7693847215459755e-11,increasing,1.1405136834952145e-09,increasing,2.7693847215459755e-11,no trend,0.07201991040357392,increasing,3.2862601528904634e-14
googlearchive/androidtv-Leanback,,,googlearchive,increasing,1.3100631690576847e-14,increasing,0.00689082178732825,increasing,2.26973995154367e-11,no trend,0.4460207641183116,no trend,0.21831191122892446,decreasing,3.777422818984633e-12,increasing,0.037868960054548095,increasing,5.98791725134884e-05,increasing,0.0,no trend,0.12323502697607802,decreasing,3.306747764497686e-09,increasing,0.0,decreasing,7.189229088933047e-06,decreasing,3.777422818984633e-12,decreasing,2.3660091441612963e-07,decreasing,1.0028111674387219e-10,decreasing,1.309582442488022e-08,decreasing,3.777422818984633e-12,decreasing,0.039131205436298,decreasing,7.652354305776043e-10,increasing,4.7017574278385155e-09,decreasing,3.850467953725456e-05,no trend,0.6021376825864513,increasing,0.0017507640480804998,no trend,0.4092606331270314,decreasing,0.0002834671746341222,no trend,0.21999835618558983,decreasing,0.0007560011577083525,increasing,0.0,increasing,0.0
googlearchive/identity-toolkit-android,,,googlearchive,no trend,1.0,no trend,0.12175807912461423,no trend,1.0,decreasing,0.0007499913874577935,decreasing,1.2915209568475916e-08,decreasing,0.0007499913874577935,decreasing,1.2915209568475916e-08,decreasing,0.0007499913874577935,no trend,1.0,no trend,0.12175807912461423,decreasing,0.0009671651712210849,no trend,0.12175807912461423,no trend,1.0,no trend,0.12175807912461423,decreasing,0.0007499913874577935,no trend,0.12175807912461423,decreasing,0.0007499913874577935,decreasing,0.0007499913874577935,no trend,1.0,no trend,0.12175807912461423,no trend,0.12175807912461423,decreasing,0.0007499913874577935,increasing,0.0007499913874577935,decreasing,0.0007499913874577935,decreasing,0.0009671651712210849,decreasing,0.0007499913874577935,decreasing,0.0007499913874577935,decreasing,0.0007499913874577935,decreasing,2.518321839950488e-08,increasing,0.0
googlearchive/tango-examples-java,,,googlearchive,increasing,0.0,increasing,0.0,increasing,0.0,decreasing,1.930452175891162e-08,decreasing,1.762122792126064e-07,decreasing,1.9014425700625281e-06,increasing,0.013671182601703746,decreasing,4.893282001816601e-09,decreasing,0.0,decreasing,0.0,decreasing,1.1093781449034168e-09,decreasing,9.248446792842202e-07,decreasing,0.0,no trend,0.956646894383129,decreasing,4.208737802713358e-10,decreasing,2.0063284367211054e-11,decreasing,2.0468381785043732e-06,decreasing,1.9014425700625281e-06,increasing,8.973568024872591e-06,increasing,4.6629367034256575e-14,decreasing,6.550315845288424e-14,decreasing,1.5620127413740192e-10,decreasing,1.8127102041631815e-09,decreasing,3.730349362740526e-14,decreasing,2.0673253864345043e-07,decreasing,2.5295321393059567e-12,decreasing,7.496225862269057e-13,decreasing,1.3785865782267592e-09,no trend,0.06975224444461148,increasing,0.0
googlearchive/android-fit,,,googlearchive,increasing,0.03557294378157061,increasing,7.283063041541027e-14,increasing,5.54816192988028e-11,decreasing,1.8252066524837574e-13,decreasing,0.0,decreasing,4.8944182040600026e-11,decreasing,0.0,decreasing,3.7516878492738215e-11,decreasing,0.02301577088202933,decreasing,0.0,decreasing,4.3565151486291143e-13,no trend,0.1669684069053985,decreasing,8.921086092072983e-12,decreasing,1.716138342544582e-11,no trend,0.893426083945279,decreasing,0.0,decreasing,0.0030122550532616366,decreasing,4.8944182040600026e-11,no trend,1.0,increasing,4.0190073491430667e-14,decreasing,1.7430528354012154e-07,decreasing,1.532107773982716e-14,decreasing,1.0809797501565299e-11,decreasing,2.4575896873102465e-12,decreasing,0.0,decreasing,1.8451906669270102e-13,decreasing,2.1294077612310502e-13,decreasing,0.0,decreasing,0.0,increasing,0.0
googlearchive/android-PdfRendererBasic,,,googlearchive,increasing,0.0036701834551517987,increasing,0.0036701834551517987,increasing,0.0036701834551517987,increasing,6.661338147750939e-16,increasing,6.661338147750939e-16,increasing,0.0036701834551517987,increasing,5.804245972740318e-13,increasing,1.3770096174425817e-11,no trend,1.0,increasing,1.1102230246251565e-14,increasing,5.804245972740318e-13,no trend,1.0,increasing,2.731148640577885e-14,no trend,1.0,increasing,0.0036701834551517987,increasing,4.418687638008123e-14,increasing,0.0036701834551517987,increasing,0.0036701834551517987,no trend,1.0,no trend,1.0,increasing,0.0036701834551517987,increasing,0.0036701834551517987,increasing,6.661338147750939e-16,increasing,2.731148640577885e-14,increasing,2.731148640577885e-14,increasing,6.661338147750939e-16,increasing,2.731148640577885e-14,increasing,6.661338147750939e-16,increasing,0.011991654932076434,increasing,0.0
googlearchive/android-BasicAndroidKeyStore,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,9.954326252170631e-11,increasing,9.954326252170631e-11,no trend,1.0,increasing,6.636913241209186e-13,increasing,4.929390229335695e-14,no trend,1.0,no trend,1.0,increasing,6.636913241209186e-13,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.12298085542231663,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,6.636913241209186e-13,decreasing,1.4432899320127035e-14,increasing,9.954326252170631e-11,increasing,9.954326252170631e-11,decreasing,2.1200516180375217e-06,increasing,9.954326252170631e-11,decreasing,4.929390229335695e-14,increasing,2.220446049250313e-16
googlearchive/android-BasicSyncAdapter,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.2336446681748825e-05,increasing,1.2336446681748825e-05,no trend,1.0,increasing,1.2336446681748825e-05,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.12298085542231663,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.2336446681748825e-05,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.12298085542231663,no trend,1.0,increasing,1.300823378058702e-05,increasing,0.0
googlearchive/android-BatchStepSensor,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.01719891452837441,increasing,0.01719891452837441,no trend,1.0,no trend,1.0,increasing,0.01719891452837441,no trend,1.0,no trend,1.0,increasing,0.01719891452837441,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.01719891452837441,increasing,0.01719891452837441,no trend,1.0,increasing,0.01719891452837441,decreasing,0.01719891452837441,increasing,2.220446049250313e-16
googlearchive/android-BluetoothLeGatt,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.12175807912461423,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.12175807912461423,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.12175807912461423,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.0
googlearchive/android-CardEmulation,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.01719891452837441,increasing,0.01719891452837441,no trend,1.0,no trend,1.0,no trend,0.12298085542231663,no trend,1.0,no trend,0.12298085542231663,increasing,0.0036942829140185207,no trend,0.12298085542231663,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.01719891452837441,increasing,0.01719891452837441,no trend,1.0,no trend,0.31057354259292524,decreasing,0.01719891452837441,increasing,0.0
googlearchive/android-CardReader,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.01719891452837441,increasing,0.01719891452837441,no trend,1.0,no trend,1.0,no trend,0.12298085542231663,no trend,1.0,no trend,1.0,increasing,0.0036942829140185207,no trend,0.12298085542231663,no trend,1.0,no trend,0.12298085542231663,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.12298085542231663,increasing,0.01719891452837441,no trend,0.31057354259292524,no trend,1.0,no trend,0.31057354259292524,decreasing,0.01719891452837441,increasing,1.9984014443252818e-15
googlearchive/android-DisplayingBitmaps,,,googlearchive,no trend,1.0,increasing,1.248612990778497e-09,no trend,1.0,increasing,1.7871005342229296e-08,increasing,1.5966739042028166e-10,increasing,1.248612990778497e-09,increasing,1.31407551506868e-10,increasing,1.7871005342229296e-08,decreasing,0.023527238848855436,decreasing,1.248612990778497e-09,increasing,1.248612990778497e-09,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.248612990778497e-09,increasing,1.5983566914457015e-08,increasing,1.248612990778497e-09,increasing,1.248612990778497e-09,decreasing,0.023527238848855436,no trend,1.0,decreasing,0.023527238848855436,increasing,1.248612990778497e-09,increasing,1.1657097509498726e-10,increasing,1.7871005342229296e-08,increasing,2.1071336231415216e-08,increasing,1.7871005342229296e-08,increasing,1.7871005342229296e-08,increasing,1.7871005342229296e-08,increasing,1.31407551506868e-10,increasing,0.0
googlearchive/android-MediaRecorder,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.0650148258027912e-14,increasing,2.0650148258027912e-14,increasing,6.958877918350481e-13,increasing,3.384448277188312e-11,increasing,0.0010623405439944555,no trend,1.0,increasing,6.670171082134857e-10,increasing,2.0650148258027912e-14,no trend,1.0,increasing,6.958877918350481e-13,no trend,1.0,increasing,3.2718916465057646e-10,increasing,1.749677021667395e-05,increasing,6.958877918350481e-13,increasing,6.958877918350481e-13,no trend,1.0,increasing,6.958877918350481e-13,no trend,1.0,increasing,6.958877918350481e-13,increasing,8.624118853606255e-05,increasing,0.003636879921977254,increasing,2.0650148258027912e-14,increasing,2.0650148258027912e-14,increasing,0.003636879921977254,increasing,2.0650148258027912e-14,decreasing,6.670171082134857e-10,increasing,0.0
googlearchive/android-MediaRouter,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,decreasing,1.9984014443252818e-15,decreasing,3.933773307096544e-10,decreasing,3.157474282033945e-13,increasing,5.650531793222058e-05,decreasing,5.650531793222058e-05,no trend,1.0,increasing,3.157474282033945e-13,decreasing,3.157474282033945e-13,no trend,1.0,no trend,1.0,no trend,1.0,decreasing,3.157474282033945e-13,decreasing,5.650531793222058e-05,decreasing,3.157474282033945e-13,decreasing,3.157474282033945e-13,no trend,1.0,no trend,1.0,no trend,1.0,decreasing,3.157474282033945e-13,decreasing,0.00032881815690632976,decreasing,1.9984014443252818e-15,decreasing,1.9984014443252818e-15,decreasing,1.9984014443252818e-15,decreasing,1.9984014443252818e-15,decreasing,1.9984014443252818e-15,increasing,1.9984014443252818e-15,increasing,1.887379141862766e-14
googlearchive/android-NetworkConnect,,,googlearchive,decreasing,6.636913241209186e-13,decreasing,6.636913241209186e-13,decreasing,6.636913241209186e-13,increasing,3.5459613023647307e-10,increasing,6.439293542825908e-15,increasing,6.636913241209186e-13,increasing,6.439293542825908e-15,increasing,3.5459613023647307e-10,no trend,1.0,increasing,6.636913241209186e-13,increasing,6.636913241209186e-13,increasing,6.636913241209186e-13,decreasing,6.636913241209186e-13,decreasing,6.636913241209186e-13,increasing,6.636913241209186e-13,increasing,3.5459613023647307e-10,increasing,6.636913241209186e-13,increasing,6.636913241209186e-13,no trend,1.0,increasing,6.636913241209186e-13,increasing,6.636913241209186e-13,decreasing,6.636913241209186e-13,decreasing,3.5459613023647307e-10,increasing,3.700182382715411e-10,increasing,3.5459613023647307e-10,increasing,3.5459613023647307e-10,increasing,3.5459613023647307e-10,increasing,3.5459613023647307e-10,decreasing,3.5459613023647307e-10,increasing,0.0
googlearchive/android-SlidingTabsBasic,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,4.070758300755983e-05,increasing,4.070758300755983e-05,no trend,1.0,increasing,5.650531793222058e-05,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.01719891452837441,no trend,0.12298085542231663,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.12298085542231663,no trend,1.0,increasing,5.650531793222058e-05,no trend,1.0,increasing,0.01719891452837441,increasing,0.01719891452837441,no trend,0.12298085542231663,increasing,0.01719891452837441,increasing,8.05018079181874e-05,increasing,4.6629367034256575e-15
googlearchive/android-StorageProvider,,,googlearchive,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,1.0,no trend,0.11640341187622805,no trend,0.8187546863928545,no trend,0.11640341187622805,no trend,0.8187546863928545,decreasing,1.919782111059476e-10,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,1.0,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.8187546863928545,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,no trend,0.11640341187622805,decreasing,1.4090433716695827e-05,no trend,0.11640341187622805,increasing,2.6756374893466273e-13
googlearchive/android-SwipeRefreshLayoutBasic,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.01719891452837441,increasing,0.01719891452837441,no trend,1.0,no trend,1.0,no trend,0.12298085542231663,no trend,0.12298085542231663,no trend,1.0,increasing,0.0036942829140185207,no trend,0.12298085542231663,no trend,1.0,no trend,1.0,no trend,0.12298085542231663,no trend,0.12298085542231663,no trend,1.0,no trend,1.0,no trend,0.12298085542231663,no trend,0.12298085542231663,no trend,1.0,no trend,0.12298085542231663,no trend,1.0,no trend,1.0,increasing,0.0036942829140185207,no trend,0.31057354259292524,no trend,0.12298085542231663,increasing,0.01719891452837441,no trend,0.31057354259292524,increasing,1.3395951015127139e-12
googlearchive/android-TextLinkify,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,decreasing,5.650531793222058e-05,increasing,5.650531793222058e-05,no trend,1.0,increasing,5.650531793222058e-05,decreasing,5.650531793222058e-05,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,decreasing,5.650531793222058e-05,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,5.650531793222058e-05,decreasing,5.650531793222058e-05,decreasing,5.650531793222058e-05,decreasing,5.650531793222058e-05,decreasing,5.650531793222058e-05,decreasing,5.650531793222058e-05,increasing,5.650531793222058e-05,increasing,6.636913241209186e-13
googlearchive/android-google-accounts,,,googlearchive,increasing,6.483833771819825e-05,increasing,6.483833771819825e-05,increasing,6.483833771819825e-05,decreasing,4.2800981980617436e-05,decreasing,5.084698953972122e-05,decreasing,5.0200600673511175e-05,decreasing,0.007616859049173419,decreasing,5.0200600673511175e-05,no trend,1.0,decreasing,5.0200600673511175e-05,decreasing,5.5261327693845175e-05,decreasing,5.650531793222058e-05,decreasing,6.483833771819825e-05,no trend,1.0,decreasing,5.0200600673511175e-05,decreasing,5.0200600673511175e-05,decreasing,5.0200600673511175e-05,decreasing,5.0200600673511175e-05,no trend,1.0,increasing,6.483833771819825e-05,decreasing,6.483833771819825e-05,no trend,0.1015683141318644,increasing,0.009658588687917469,decreasing,5.0200600673511175e-05,decreasing,4.655049422463975e-05,decreasing,4.655049422463975e-05,decreasing,5.0200600673511175e-05,decreasing,4.655049422463975e-05,increasing,0.006374341990085686,increasing,1.4876988529977098e-14
googlearchive/android-BluetoothChat,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.739453191542452e-12,increasing,1.162847595992389e-12,no trend,1.0,increasing,5.544453784978032e-13,no trend,1.0,no trend,0.11231655312095845,decreasing,3.739453191542452e-12,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.162847595992389e-12,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.162847595992389e-12,increasing,1.162847595992389e-12,increasing,1.162847595992389e-12,increasing,1.162847595992389e-12,increasing,1.162847595992389e-12,decreasing,1.162847595992389e-12,increasing,0.0
googlearchive/android-MediaEffects,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,5.140332604014475e-13,no trend,1.0,no trend,1.0,increasing,5.140332604014475e-13,no trend,1.0,increasing,1.0702549957386509e-13
googlearchive/android-SynchronizedNotifications,,,googlearchive,no trend,0.09216220418321686,no trend,0.09216220418321686,no trend,1.0,increasing,1.1468528349212193e-09,increasing,1.1468528349212193e-09,no trend,0.09216220418321686,increasing,1.8898247411414104e-09,increasing,0.016472368335119558,no trend,0.09216220418321686,no trend,0.6725936196006943,no trend,0.09216220418321686,no trend,0.09216220418321686,no trend,0.09216220418321686,no trend,0.09216220418321686,no trend,0.09216220418321686,no trend,0.09216220418321686,no trend,0.09216220418321686,no trend,0.09216220418321686,no trend,1.0,no trend,0.09216220418321686,no trend,0.09216220418321686,no trend,0.09216220418321686,no trend,0.09216220418321686,increasing,0.016472368335119558,increasing,1.1468528349212193e-09,increasing,1.1468528349212193e-09,increasing,0.016472368335119558,increasing,1.1468528349212193e-09,increasing,1.101075586262823e-08,increasing,1.850075648235361e-11
googlearchive/android-LNotifications,,,googlearchive,decreasing,2.4718005420254485e-12,decreasing,2.4718005420254485e-12,no trend,1.0,increasing,2.4718005420254485e-12,increasing,1.2516654379624015e-12,decreasing,2.4718005420254485e-12,increasing,2.4718005420254485e-12,increasing,2.4718005420254485e-12,no trend,1.0,decreasing,2.4718005420254485e-12,increasing,2.4718005420254485e-12,increasing,1.2516654379624015e-12,increasing,1.3504752871540404e-11,increasing,1.3504752871540404e-11,decreasing,2.4718005420254485e-12,decreasing,1.3504752871540404e-11,decreasing,2.4718005420254485e-12,decreasing,2.4718005420254485e-12,decreasing,1.2516654379624015e-12,increasing,1.3504752871540404e-11,decreasing,2.4718005420254485e-12,decreasing,2.4718005420254485e-12,increasing,2.4718005420254485e-12,increasing,2.4718005420254485e-12,increasing,2.4718005420254485e-12,increasing,1.3504752871540404e-11,increasing,2.4718005420254485e-12,increasing,2.4718005420254485e-12,decreasing,1.2516654379624015e-12,increasing,1.3499703577224409e-09
googlearchive/android-RecyclerView,,,googlearchive,no trend,1.0,increasing,0.003390002117125812,no trend,1.0,decreasing,0.003550174303041942,decreasing,0.003550174303041942,decreasing,0.003390002117125812,decreasing,0.003390002117125812,decreasing,0.003390002117125812,decreasing,0.003390002117125812,decreasing,0.003390002117125812,decreasing,0.003550174303041942,increasing,0.003390002117125812,no trend,1.0,decreasing,0.003390002117125812,decreasing,0.003390002117125812,no trend,1.0,decreasing,0.003390002117125812,decreasing,0.003390002117125812,no trend,1.0,decreasing,0.003390002117125812,decreasing,0.003390002117125812,decreasing,0.003390002117125812,decreasing,0.003390002117125812,decreasing,0.003390002117125812,increasing,0.0032425207130373224,decreasing,0.003550174303041942,decreasing,0.003390002117125812,decreasing,0.003550174303041942,decreasing,0.0032425207130373224,increasing,1.354472090042691e-14
googlearchive/android-HdrViewfinder,,,googlearchive,no trend,1.0,increasing,4.6656425656266265e-07,no trend,1.0,increasing,3.1086244689504383e-15,increasing,4.6656425656266265e-07,decreasing,4.6656425656266265e-07,increasing,4.440892098500626e-16,increasing,4.440892098500626e-16,no trend,1.0,decreasing,4.440892098500626e-16,increasing,4.440892098500626e-16,increasing,4.6656425656266265e-07,decreasing,4.440892098500626e-16,decreasing,4.6656425656266265e-07,decreasing,4.6656425656266265e-07,decreasing,4.440892098500626e-16,decreasing,4.6656425656266265e-07,decreasing,4.6656425656266265e-07,decreasing,4.6656425656266265e-07,increasing,3.8803371160689437e-07,decreasing,4.6656425656266265e-07,decreasing,5.932230866534383e-07,decreasing,4.440892098500626e-16,decreasing,4.440892098500626e-16,increasing,4.440892098500626e-16,decreasing,4.440892098500626e-16,decreasing,4.440892098500626e-16,no trend,0.18756626092194484,increasing,4.440892098500626e-16,increasing,2.03945749177592e-11
googlearchive/android-MediaBrowserService,,,googlearchive,decreasing,1.8444152960483962e-07,decreasing,6.731060153697399e-12,increasing,3.6575364958935097e-10,decreasing,1.0880185641326534e-13,decreasing,1.0880185641326534e-13,increasing,1.4943601911454607e-13,decreasing,4.912067419482469e-09,decreasing,1.8847700404833745e-06,increasing,7.549516567451064e-14,increasing,0.0,decreasing,5.893951993130031e-12,decreasing,1.0403056194263627e-09,decreasing,1.9857293191982706e-06,decreasing,4.216648563648562e-08,increasing,0.0,increasing,0.00044444580002056533,increasing,6.3223943858048415e-09,increasing,1.4943601911454607e-13,increasing,7.196394880004675e-08,decreasing,1.883123728285696e-06,increasing,5.284661597215745e-14,decreasing,4.41582451049527e-07,decreasing,1.3548870914092959e-09,decreasing,2.091872787657323e-06,decreasing,1.0880185641326534e-13,decreasing,1.0880185641326534e-13,decreasing,8.544440710522849e-10,decreasing,1.0880185641326534e-13,increasing,0.0,increasing,0.0
