full_name,created_at,description,forks_count,language,open_issues_count,size,stargazers_count,subscribers_count,updated_at,watchers_count
Azure-Samples/key-vault-java-authentication,2018-01-26 22:32:43,This sample repo includes sample code demonstrating a common mechanism for authenticating to an Azure Key Vault vault.,12,Java,8,35,7,22,2020-10-16 21:10:15,7
Azure-Samples/key-vault-java-recovery,2018-01-31 00:43:50,"Samples of using the Key Vault Java SDK for recovering deleted Secrets, Keys, Certificates, and Vaults",3,Java,1,27,2,19,2018-08-30 22:51:20,2
Azure-Samples/compute-java-manage-user-assigned-msi-enabled-virtual-machine,2018-02-09 07:23:45,Getting started on managing Azure resources from a virtual machine with user assigned managed service identity (MSI) using Java,2,Java,0,80,1,23,2021-01-15 10:48:59,1
Azure-Samples/compute-java-list-compute-skus,2018-02-09 07:23:45,Getting started on listing compute SKUs using Java,1,Java,1,76,0,23,2021-01-15 10:49:00,0
Azure-Samples/storage-java-manage-storage-account-network-rules,2018-02-09 07:23:45,Getting started on managing Network rules of a storage account using Java,1,Java,0,77,0,23,2021-01-15 10:49:00,0
Azure-Samples/batchai-java-run-batchai-job,2018-02-09 07:24:09,Getting started on creating a Batch AI cluster and executing an AI job using Java,3,Java,2,44,0,23,2021-01-15 10:51:49,0
Azure-Samples/monitor-java-query-metrics-activitylogs,2018-02-09 07:24:22,Getting metrics and activity logs for a resource.,1,Java,1,82,2,23,2021-01-15 10:52:40,2
Azure-Samples/app-service-java-manage-logs-for-function-apps,2018-02-09 07:24:42,Getting started on log streaming for Functions using Java,1,Java,0,79,1,23,2021-01-15 10:54:36,1
Azure-Samples/app-service-java-access-key-vault-convenience-for-web-apps,2018-02-09 07:24:43,Getting started on safeguarding Web app secrets in Key Vault using convenience API,1,Java,0,78,0,23,2021-01-15 10:54:40,0
Azure-Samples/app-service-java-access-key-vault-by-msi-for-web-apps,2018-02-09 07:24:43,Getting started on safeguarding Web app secrets in Key Vault using convenience API,1,Java,0,77,1,23,2021-01-15 10:54:45,1
Azure-Samples/network-java-manage-vpn-client-connection,2018-02-09 07:25:14,Getting started on managing client to virtual network VPN connection using Java,1,Java,1,78,0,23,2021-01-15 10:56:39,0
Azure-Samples/azure-sdk-for-java-storage-blob-upload-download,2018-02-15 00:22:00,How to upload and download blobs from Azure Blob Storage with Java,33,Java,1,52,14,27,2021-05-01 09:47:55,14
Azure-Samples/azure-cosmos-db-mongodb-java-geo-readpreference,2018-02-22 00:46:20,This sample shows you how to use ReadPreference command against Azure Cosmos DB for MongoDB API account from a Java application. ,3,Java,1,20,0,39,2019-09-10 17:07:05,0
Azure-Samples/azure-cosmos-db-mongodb-spring,2018-02-22 23:46:26,This sample shows you how to use SpringBoot MongoDB application with Azure CosmosDB Mongo API. ,21,Java,3,25,8,39,2021-01-28 12:09:45,8
Azure-Samples/java-docs-hello-world,2018-03-02 17:12:31,This sample demonstrates a Java app for Azure App Service Linux.,11,Java,1,16,1,21,2020-08-31 13:35:50,1
Azure-Samples/eventhub-java-manage-event-hub-geo-disaster-recovery,2018-03-04 10:07:38,Getting started on managing event hub geo-disaster recovery using Java,3,Java,0,68,0,23,2021-01-15 10:49:29,0
Azure-Samples/sql-database-java-manage-recover-restore-db,2018-03-04 10:08:35,Getting started with recovering and restoring SQL databases using Java,1,Java,0,69,0,23,2021-01-15 10:50:46,0
Azure-Samples/sql-database-java-manage-import-export-db,2018-03-04 10:08:35,Getting started with importing and exporting SQL databases using Java,2,Java,0,69,0,24,2021-01-15 10:50:29,0
Azure-Samples/eventhub-java-manage-event-hub,2018-03-04 18:27:54,Getting started on managing event hub and associated resources using Java,4,Java,2,67,0,23,2021-01-15 10:49:25,0
Azure-Samples/storage-java-ha-ra-grs,2018-03-16 23:08:46,Depicts HA for RA-GRS,2,Java,1,16,0,25,2019-02-27 23:00:40,0
Azure-Samples/sql-database-java-get-sql-metrics,2018-03-27 01:50:54,Get SQL Database metrics using Java,1,Java,0,70,0,23,2021-01-15 10:50:55,0
Azure-Samples/sql-database-java-manage-failover-groups,2018-03-27 01:51:05,Get started with managing SQL Database Failover Groups using Java,1,Java,0,67,0,23,2021-01-15 10:50:57,0
Azure-Samples/sql-database-java-manage-sql-secrets-in-key-vault,2018-03-27 01:51:09,Get started with managing SQL secrets (Server Keys) in Azure Key Vault using Java,1,Java,0,68,2,23,2021-05-24 18:48:59,2
Azure-Samples/sql-database-java-manage-sql-server-dns-aliases,2018-03-27 01:51:09,Get started with managing SQL Server DNS aliases using Java,1,Java,0,68,1,23,2021-01-15 10:50:58,1
Azure-Samples/sql-database-java-manage-virtual-network-rules,2018-03-27 01:51:24,Get started with managing SQL Virtual Network Rules using Java,1,Java,0,67,0,23,2021-01-15 10:51:23,0
Azure-Samples/eventhub-java-manage-event-hub-events,2018-03-27 01:52:34,"Getting started on managing event hub, diagnostic settings and associated resources using Java",3,Java,0,66,0,23,2021-01-15 10:52:47,0
Azure-Samples/azure-iot-samples-java,2018-04-24 20:37:08,"azure-iot-samples-java provides a set of easy-to-understand, continuously-tested samples for using Azure IoT Hub and Azure IoT Hub Device Provisioning Service using Java SDK.",50,Java,1,285,23,27,2021-08-01 15:42:02,23
Azure-Samples/key-vault-java-managed-storage,2018-04-26 22:20:23,Samples for use with managed storage account keys for key vault,3,Java,1,38,0,19,2018-06-29 22:16:13,0
Azure-Samples/active-directory-b2c-android-appauth-ropc,2018-04-30 02:16:14,An Android sample that demonstrates how to use AppAuth to sign into Azure AD B2C using ROPC,3,Java,0,253,4,51,2020-07-10 11:12:47,4
Azure-Samples/key-vault-java-network-acl,2018-05-14 19:29:18,Vnet/IP ACL sample for Azure Key Vault using the Azure Java SDK,2,Java,1,21,0,19,2018-07-02 22:57:05,0
Azure-Samples/event-grid-java-publish-consume-events,2018-06-01 17:27:36,"Java Samples that show how you can use Event Grid to publish and consume events, and how to manage topics and event subscriptions. ",15,Java,2,31,2,22,2020-03-24 18:29:56,2
Azure-Samples/network-java-manage-express-route-cross-connection,2018-06-25 16:16:02,Configure Express Route Cross Connection using Java,1,Java,0,71,1,22,2021-01-15 10:57:06,1
Azure-Samples/cognitive-services-qnamaker-java,2018-07-17 21:26:33,Using the Microsoft QnA Maker API -- samples in Java. ,8,Java,1,1275,2,31,2020-06-10 20:45:27,2
Azure-Samples/cognitive-services-face-android-detect,2018-07-17 21:26:46,Android app using the Face service Java client library to detect and frame faces in an image.,11,Java,6,150,12,24,2020-07-30 17:08:35,12
Azure-Samples/microprofile-hello-azure,2018-07-30 16:11:12,Hello World application using MicroProfile for deployment on Azure,14,Java,2,26,6,23,2020-08-25 03:29:55,6
Azure-Samples/microprofile-docker-helloworld,2018-08-06 01:37:41,A simple MicroProfile-based application that is deployed to Azure Web App for Containers using Docker,3,Java,0,17,1,23,2019-09-03 02:25:38,1
Azure-Samples/microprofile-configsource-keyvault,2018-08-06 01:39:50,Sample application using Azure Key Vault as a backing store for secrets read in through MicroProfile Config APIs,3,Java,0,15,0,23,2018-08-30 01:16:13,0
Azure-Samples/springboot-hello-azure,2018-08-07 20:21:03,Spring Boot example with one /api/hello REST endpoint,24,Java,1,29,6,23,2019-12-23 09:49:44,6
Azure-Samples/azure-cosmos-db-sql-java-multi-master,2018-09-17 21:04:47,Multi master conflict generation and resolution samples for SQL API in Java,1,Java,0,24,0,39,2019-09-06 22:15:28,0
Azure-Samples/monitor-java-autoscale-based-on-performance,2018-09-26 22:52:01,Configuring autoscale settings to scale out based on webapp request count statistic.,1,Java,0,73,1,24,2021-03-17 22:43:14,1
Azure-Samples/compute-java-manage-scale-set-user-assigned-msi-from-service-principal,2018-09-26 22:52:01,Assign managed service identity (MSI) to virtual machine scale set using newly created service principal to authenticate in Java,3,Java,0,74,0,24,2021-01-15 10:48:00,0
Azure-Samples/monitor-java-metric-alerts-on-critical-performance,2018-09-26 22:52:01,Configuring metric alerts to be triggered on potential performance downgrade.,2,Java,0,71,0,24,2021-01-15 10:52:54,0
Azure-Samples/monitor-java-activitylog-alerts-on-security-breach-or-risk,2018-09-26 22:52:02,Configuring activity log alerts to be triggered on potential security breaches or risks.,1,Java,0,72,0,24,2021-01-15 10:52:47,0
Azure-Samples/Hybrid-resources-java-manage-resource-group,2018-10-04 18:37:55,Getting started on managing resource groups using Java on Azure Stack hybrid cloud https://docs.microsoft.com/en-us/java/azure,4,Java,1,50,0,23,2021-05-10 15:13:16,0
Azure-Samples/hybrid-storage-java-manage-storage-accounts,2018-10-04 22:32:13,Getting started on managing storage accounts using Java on Azure Stack hybrid cloud https://docs.microsoft.com/en-us/java/azure,2,Java,1,43,0,23,2020-03-19 18:29:46,0
Azure-Samples/hybrid-compute-java-manage-vm,2018-10-08 18:21:53,Getting Started with Compute - Manage Virtual Machines using Java on Azure Stack hybrid cloud https://docs.microsoft.com/en-us/java/azure,3,Java,1,46,0,23,2020-03-18 23:20:39,0
Azure-Samples/iot-edge-sample-java,2018-10-17 06:43:43,Azure IoT Edge Sample project for Java,1,Java,0,7,0,19,2021-01-22 06:20:56,0
Azure-Samples/Hybrid-Compute-Java-Manage-VM-Certificate-Based-Auth,2018-10-29 20:35:57,Getting Started with Compute - Manage Virtual Machines using Java on Azure Stack hybrid cloud with certificate based service principal authentication. https://docs.microsoft.com/en-us/java/azure,1,Java,3,46,0,23,2019-10-23 17:36:22,0
Azure-Samples/wildfly-petstore-quickstart,2018-11-07 22:31:15,This is the sample application to accompany the quickstart for Wildfly on App Service.,5,Java,3,1001,3,21,2021-01-21 21:11:15,3
Azure-Samples/Hybrid-KeyVault-Java-Manage-Secrets-Certificate-Based-Auth,2018-11-26 17:55:40,Manage KeyVault Secrets using Java on Azure Stack hybrid cloud with certificate based service principal authentication. https://docs.microsoft.com/en-us/java/azure,2,Java,2,34,0,23,2020-10-19 19:14:21,0
Azure-Samples/bootiful-azure,2018-11-28 02:08:54,Bootiful Azure Sample for Spring Cloud Azure Starters,1,Java,0,66,1,23,2018-11-29 18:43:47,1
Azure-Samples/Hybrid-Compute-Java-Create-VM-From-Custom-Image,2018-12-03 18:45:41,Create Virtual Machine using Java on Azure Stack hybrid cloud with custom image provided by the user. https://docs.microsoft.com/en-us/java/azure,3,Java,1,39,1,23,2020-03-14 05:50:48,1
Azure-Samples/spring-data-jpa-on-azure,2018-12-04 02:48:46,Spring Data JPA sample with Azure Database services,8,Java,1,64,3,26,2020-11-05 16:19:48,3
Azure-Samples/spring-data-jdbc-on-azure,2018-12-06 03:19:06,Spring Data JDBC sample with Azure Database Services,9,Java,1,57,1,25,2020-01-20 21:52:37,1
Azure-Samples/spring-data-cassandra-on-azure,2018-12-06 09:12:01,Spring Data Cassandra sample with Azure CosmosDB,6,Java,2,55,2,25,2020-11-12 06:33:10,2
Azure-Samples/storage-java-V10-ha-ra-grs,2018-12-14 20:24:12,Tutorial sample code for Azure Storage high availability tutorial using the java V10 SDK,2,Java,1,27,0,25,2019-02-25 20:00:09,0
Azure-Samples/twitter-databricks-analyzer-cicd,2019-01-15 14:04:21,Databricks CI/CD for ingesting social data from twitter,10,Java,4,476,6,23,2021-01-14 06:18:23,6
Azure-Samples/migrate-java-ee-app-to-azure-2,2019-02-06 05:09:00,Migrate existing Java EE workloads to Azure - Part 2,8,Java,1,4997,3,21,2021-03-11 11:40:18,3
Azure-Samples/kusto-high-scale-ingestion,2019-02-25 09:06:42,This sample illustrates how to use Azure Data Explorer (ADX/Kusto) capabilities in an IoT scenario to transform and store time series in high velocity and volume while minimizing latencies. After data in processed and stored we also show how to query it by using Grafana and other means.,2,Java,0,1132,5,22,2021-07-28 03:11:25,5
Azure-Samples/hdinsight-java-sdk-samples,2019-03-14 04:51:11,Learn how to use the HDInsight Java SDKs with these samples,5,Java,0,38,2,21,2021-07-15 09:08:34,2
Azure-Samples/azure-search-java-samples,2019-04-01 20:57:49,Azure Search Java sample code,8,Java,0,224,2,25,2021-03-02 02:11:37,2
Azure-Samples/java-on-app-service,2019-04-06 00:39:39,"How to accomplish common Java scenarios on App Service. (Deployment, monitoring, data sources, CI/CD, etc.)",6,Java,4,93,6,22,2021-07-22 03:32:06,6
Azure-Samples/media-services-v3-java,2019-04-18 21:06:43,Azure Media Service v3 Java SDK samples,11,Java,4,74164,2,30,2020-12-08 19:45:47,2
Azure-Samples/cognitive-services-personalizer-samples,2019-04-30 22:10:47,Samples for the Microsoft personalizer,56,Java,1,74628,37,39,2021-07-14 19:27:47,37
Azure-Samples/ms-identity-java-webapp,2019-05-30 19:54:43,A Java web application calling Microsoft graph that is secured using the Microsoft identity platform,62,Java,9,367,74,34,2021-07-19 13:36:39,74
Azure-Samples/azure-iot-edge-devops-sample-java,2019-06-03 01:39:39,Azure IoT Edge sample project for Java,1,Java,1,21,0,21,2020-04-01 02:43:53,0
Azure-Samples/hello-spring-function-azure,2019-06-25 16:04:10,"Example ""Hello, world"" Spring Boot application that runs on Azure Functions",45,Java,1,113,28,14,2021-07-22 13:48:46,28
Azure-Samples/ms-identity-android-java,2019-06-30 21:57:26,A reference application demonstrating how to use MSAL Android to sign in users and access Microsoft Graph,16,Java,10,310,10,29,2021-05-02 01:14:26,10
Azure-Samples/functions-java-push-static-contents-to-cdn,2019-07-01 21:29:23,Upload static contents to the edge using Azure Storage and Content Delivery Network,4,Java,0,59,3,11,2020-07-24 18:29:24,3
Azure-Samples/azure-cosmosdb-bulkingestion,2019-07-09 18:28:26,Tool to import data in bulk into CosmosDB from Azure data lake and Azure blob storage,6,Java,6,1543,7,30,2021-07-27 08:19:13,7
Azure-Samples/azure-cosmosdb-jsonldconversion,2019-07-09 23:43:31,This tool provides the capability to ingest jsonld documents in COSMOSDB using the gremlin api and read from COSMOSDB in the original format,1,Java,2,19,0,30,2019-07-09 23:52:15,0
Azure-Samples/cosmosdb-java-as-cache-for-apache-camel,2019-07-16 21:32:23,How to use Cosmos DB SQL as cache for Apache Camel apps?,1,Java,0,16,1,11,2021-03-15 07:34:18,1
Azure-Samples/spring-jms-service-bus,2019-07-29 10:13:10,Sample project show how to use spring integration jms with azure service bus,5,Java,2,101,2,21,2021-06-15 00:52:44,2
Azure-Samples/azure-cosmosdb-cassandra-counters,2019-07-31 00:16:12,Sample reference for using CosmosDB Cassandra Counters via CQL and Java data-stax drivers,1,Java,0,13,1,22,2019-09-20 20:47:56,1
Azure-Samples/azure-springboot-cosmosdb-cassandra-counter,2019-07-31 06:00:35,Sample reference for using CosmosDB Cassandra Counters using spring-data-starter-cassandra,1,Java,0,10,1,22,2020-08-24 08:20:40,1
Azure-Samples/azure-cosmosdb-java-pagination,2019-07-31 18:00:42,his Java reference sample shows how to CosmosDB Pagination can be achieved with ContinuationToken,6,Java,1,24,0,22,2020-10-19 19:13:14,0
Azure-Samples/azure-springaop-appconfig,2019-07-31 22:34:23,This project demonstrates how to connect and use Azure App Config from a Java Spring AOP Application ,2,Java,0,9,0,21,2019-09-03 00:41:51,0
Azure-Samples/azure-cosmosdb-springboot-pagination,2019-08-01 19:53:47,A reference Java Spring-boot app showing CosmosDB pagination with Spring-data PagingSortingRepository,3,Java,2,26,3,23,2020-10-19 19:05:53,3
Azure-Samples/app-service-java-cosmosdb-mongodb-apis,2019-09-11 18:11:50,"Reference Sample demonstrating CosmosDB APIs for MongoDB features for Querying Documents using @Query, Cross document Aggregations and Joins using $lookup, Pagination and Sorting",1,Java,1,29,1,23,2019-12-18 02:39:59,1
Azure-Samples/Azure-Spring-Cloud-Samples,2019-09-22 13:00:40,Sample projects for Azure Spring Cloud,43,Java,8,202,28,23,2021-05-27 05:44:52,28
Azure-Samples/piggymetrics,2019-09-22 15:16:52,"Microservice Architecture with Spring Boot, Spring Cloud and Docker",51,Java,2,1507,19,1,2021-07-01 22:01:39,19
Azure-Samples/azure-cosmos-java-getting-started,2019-10-15 02:47:16,This repo contains a sample of how to use Version 4 of the Azure Cosmos DB Java SDK for SQL API. It contains examples of how to use both the sync and async APIs. ,19,Java,4,78,4,34,2021-08-16 17:57:12,4
Azure-Samples/ms-identity-java-webapi,2019-10-17 16:01:02,A Java Web API that calls another web API with the Microsoft identity platform using the On-Behalf-Of flow,12,Java,2,282,16,36,2021-08-17 02:42:05,16
Azure-Samples/ms-identity-java-desktop,2019-10-17 22:32:37,A desktop application in Java calling Microsoft Graph API,16,Java,0,235,10,33,2021-07-13 16:35:55,10
Azure-Samples/java-functions-eventhub-cosmosdb,2019-10-30 21:26:04,Sample of Java-based Azure Functions with bindings for Event Hub and Cosmos DB,4,Java,1,23,1,16,2020-11-20 04:46:04,1
Azure-Samples/java-on-aks,2019-12-09 06:04:19,"How to use Azure Kubernetes Service end-to-end for Java apps?  Illustrates using a Microservice Architecture with Spring Boot, Spring Cloud and Docker -- Piggymetrics",45,Java,6,7301,31,16,2021-08-01 17:19:28,31
Azure-Samples/resources-java-deploy-using-arm-template-async,2020-01-14 07:21:14,Getting started on deploying using an ARM template using Java asynchronously,1,Java,0,68,0,14,2021-01-15 10:44:42,0
Azure-Samples/resources-java-deploy-using-arm-template-with-deployment-operations,2020-01-14 07:21:14,Getting started on deploying using an ARM template with deployment operations using Java,1,Java,0,69,0,14,2021-01-15 10:44:42,0
Azure-Samples/resources-java-web-server-with-delegated-credentials,2020-01-14 07:21:24,Getting started on managing delegated credentials using Java,0,Java,0,31,0,14,2021-01-15 10:45:17,0
Azure-Samples/cosmosdb-java-create-cosmosdb-and-configure-for-high-availability,2020-01-14 07:21:41,Create a CosmosDB and configure it for high availability using Java,1,Java,0,68,0,14,2021-01-15 10:45:16,0
Azure-Samples/cosmosdb-java-create-cosmosdb-and-configure-for-eventual-consistency,2020-01-14 07:21:42,Create a CosmosDB and configure it with eventual consistency using Java,1,Java,0,67,0,14,2021-01-15 10:45:16,0
Azure-Samples/cosmosdb-java-create-cosmosdb-and-configure-firewall,2020-01-14 07:21:42,"Create a CosmosDB, configure it for high availability and create a firewall by limiting access to CosmosDB from an approved set of IP addresses using Java",1,Java,0,66,0,14,2021-01-15 10:45:49,0
Azure-Samples/cosmosdb-java-create-cosmosdb-and-get-mongodb-connection-string,2020-01-14 07:21:48,Create a CosmosDB and get MongoDB connection string using Java,1,Java,0,67,0,14,2021-01-15 10:45:49,0
Azure-Samples/cosmosdb-java-create-cosmosdb-table-with-virtual-network-rule,2020-01-14 07:22:08,Create a CosmosDB Table with a virtual network rule using Java,1,Java,0,67,0,14,2021-01-15 10:45:49,0
Azure-Samples/traffic-manager-java-manage-simple-profiles,2020-01-14 07:22:12,Getting started on managing simple Traffic Manager Profiles using Java,1,Java,0,61,0,14,2021-01-15 10:46:22,0
Azure-Samples/resources-java-deploy-using-arm-template-with-tags,2020-01-14 07:25:49,Getting started on deploying using an ARM template with tags using Java,1,Java,0,38,0,12,2020-12-02 06:01:37,0
Azure-Samples/sql-database-java-manage-sql-server-security-alert-policy,2020-01-14 07:25:49,Get started with managing SQL server security alert policy using Java,1,Java,0,59,0,14,2021-01-15 10:51:27,0
Azure-Samples/app-service-java-access-key-vault-convenience-for-web-apps-on-linux,2020-01-14 07:27:10,Getting started on on safeguarding Web app secrets in Key Vault on Linux using Java,1,Java,0,77,0,14,2021-01-15 10:53:20,0
Azure-Samples/app-service-java-manage-logs-for-web-apps,2020-01-14 07:27:58,Getting started on log streaming for Web apps using Java,1,Java,0,68,0,14,2021-01-15 10:54:38,0
Azure-Samples/aad-java-manage-service-principal-credentials,2020-01-14 07:28:56,Getting started with managing credentials for service principals using Java.,1,Java,0,89,0,14,2021-01-15 10:56:08,0
Azure-Samples/aks-java-manage-kubernetes-cluster-with-advanced-networking,2020-01-14 07:30:16,Getting started on managing Kubernetes clusters with advanced networking using Java,1,Java,0,74,0,14,2021-01-15 10:58:12,0
Azure-Samples/compute-java-manage-managed-disks,2020-01-14 07:31:06,Getting started on managing managed disks using Java,1,Java,0,79,0,14,2021-01-15 10:59:37,0
Azure-Samples/compute-java-manage-virtual-machine-with-disks,2020-01-14 07:31:12,Getting started on managing virtual machine with disks using Java,1,Java,0,68,0,14,2021-01-15 10:59:38,0
Azure-Samples/app-service-java-configure-deployment-sources-for-functions-on-linux,2020-01-14 07:32:08,Getting started on configuring deployment sources for Functions on Linux using Java,1,Java,0,68,0,14,2021-01-15 11:00:57,0
Azure-Samples/couchbaseTocosmosdb,2020-01-20 03:32:02,This repo contains sample code for various scenarios.,1,Java,0,1099,0,32,2020-02-12 19:46:59,0
Azure-Samples/functions-docs-java,2020-01-22 18:57:09,Java samples that support Azure Functions docs,2,Java,0,13,0,12,2020-02-11 14:59:41,0
Azure-Samples/azure-cosmos-cassandra-extensions-java-sample,2020-01-30 23:57:24,Java code sample for handling rate limiting and retries in Cassandra API using Cosmos retry policy extension,3,Java,0,279,3,34,2021-08-03 14:03:27,3
Azure-Samples/java-spring-petclinic,2020-02-13 10:37:42,Deploy a sample Spring-based application to Azure using GitHub Actions,24,Java,1,447,5,13,2021-08-04 16:52:32,5
Azure-Samples/azure-functions-samples-java,2020-02-14 03:52:43,The Java sample code for Microsoft Azure Functions,25,Java,0,139,5,17,2021-07-29 07:45:31,5
Azure-Samples/Java-application-petstore-ee7,2020-02-17 08:17:49,Java sample app to demonstrate GitHub Actions - Petstore,12,Java,2,295,4,13,2021-03-25 12:59:55,4
Azure-Samples/azure-cosmos-java-sql-api-samples,2020-03-03 18:05:56,Sample code for Azure Cosmos DB Java SDK for SQL API,18,Java,8,441,12,35,2021-08-16 17:54:48,12
Azure-Samples/functions-quickstarts-java,2020-03-18 18:25:33,Source code for quickstart-based samples in Azure Functions docs (Java).,2,Java,0,19,0,3,2020-07-18 18:24:49,0
Azure-Samples/azure-cosmos-java-sql-app-example,2020-03-30 12:39:17,End-to-end sample application with Azure Cosmos DB Java SDK for Core (SQL) API,3,Java,2,1420,1,33,2021-02-05 04:42:22,1
Azure-Samples/keda-eventhub-kafka-scaler-terraform,2020-03-31 15:35:38,Autoscaling Java sample with KEDA,6,Java,0,149,3,13,2021-02-01 20:29:29,3
Azure-Samples/azure-cosmos-cassandra-extensions-java-sample-v4,2020-04-02 14:32:45,Java code sample for using Cosmos DB extensions for Cassandra API (Java v4 Driver).,3,Java,0,586,1,18,2021-08-08 03:29:11,1
Azure-Samples/cosmos-changefeed-cassandra-java,2020-04-24 11:05:53,This is a sample developed in Java for ChangeFeed functionality of Cosmos DB - Cassandra API.,1,Java,0,33,0,33,2020-04-24 11:45:32,0
Azure-Samples/azure-cosmos-java-sql-api-todo-app,2020-04-29 02:36:19,The sample code in this Github repository demonstrates how to create a simple application using Azure Cosmos DB and Java SDK for Core (SQL) API,3,Java,1,193,1,33,2021-07-06 07:56:59,1
Azure-Samples/azure-cosmos-db-mongodb-java-changestream,2020-05-03 08:14:42,This repo will provide  sample to consume Mongo API's ChangeStream in Java,3,Java,1,75,3,34,2021-06-05 16:07:34,3
Azure-Samples/azure-iot-central-arm-sdk-samples,2020-05-15 14:09:53,"This repository contains sample code to create, update, and remove IoT Central applications using the ARM SDKs.",6,Java,0,107,1,15,2021-05-07 17:00:24,1
Azure-Samples/azure-cosmos-db-cassandra-java-getting-started-v4,2020-05-18 15:51:49,Quick start Cassandra API Java sample using Apache Cassandra driver v4,3,Java,2,63,0,17,2020-05-18 18:50:55,0
Azure-Samples/spring-petclinic-microservices,2020-05-28 03:00:17,Distributed version of Spring Petclinic built with Spring Cloud,33,Java,4,36502,29,3,2021-07-19 13:47:03,29
Azure-Samples/brewdis,2020-06-01 04:37:32,Deploy Spring Boot app using Azure Spring Cloud and Redis Enterprise,7,Java,4,95132,4,2,2021-08-08 14:34:45,4
Azure-Samples/azure-cosmos-db-spring-nonblocking,2020-06-02 14:25:16,Sample to help demonstrate consuming mono in non-blocking way,1,Java,0,61,0,29,2020-06-23 18:09:57,0
Azure-Samples/spring-vs-async-benchmark,2020-06-09 13:09:47,This sample will demonstrate the difference between Azure Cosmos DB SDKs i.e. Spring SDK vs Async SDK,1,Java,0,104,0,28,2020-06-09 13:26:39,0
Azure-Samples/liberty-aad-oidc,2020-06-17 07:12:13,Securing Open Liberty/WebSphere Liberty Application with Azure Active Directory via OpenID Connect,4,Java,0,36,0,12,2021-04-21 05:24:46,0
Azure-Samples/open-liberty-on-aro,2020-06-17 09:36:59,The project demonstrates how to prepare and deploy a Java application inside Open/WebSphere Liberty on an Azure Red Hat OpenShift 4 cluster.,5,Java,0,4235,4,16,2021-04-21 05:23:20,4
Azure-Samples/quickstart-spring-data-jdbc-mysql,2020-07-02 15:29:41,Sample application for https://docs.microsoft.com/azure/developer/java/spring-framework/configure-spring-data-jdbc-with-azure-mysql/,3,Java,0,75,1,11,2020-08-27 16:11:03,1
Azure-Samples/quickstart-spring-data-jdbc-postgresql,2020-07-03 09:13:58,Sample application for https://docs.microsoft.com/azure/developer/java/spring-framework/configure-spring-data-jdbc-with-azure-postgresql,2,Java,0,70,2,11,2021-07-23 05:03:15,2
Azure-Samples/quickstart-spring-data-jdbc-sql-server,2020-07-03 09:50:41,Sample application for https://docs.microsoft.com/azure/developer/java/spring-framework/configure-spring-data-jdbc-with-azure-sql-server,5,Java,0,67,0,11,2020-07-03 13:57:19,0
Azure-Samples/quickstart-spring-data-jpa-mysql,2020-07-03 11:23:56,Sample application for https://docs.microsoft.com/azure/developer/java/spring-framework/configure-spring-data-jpa-with-azure-mysql,2,Java,0,67,2,11,2020-11-30 07:46:31,2
Azure-Samples/quickstart-spring-data-jpa-postgresql,2020-07-03 11:26:27,Sample application for https://docs.microsoft.com/azure/developer/java/spring-framework/configure-spring-data-jpa-with-azure-postgresql,1,Java,0,67,0,11,2020-07-03 13:57:21,0
Azure-Samples/quickstart-spring-data-jpa-sql-server,2020-07-03 11:27:39,Sample application for https://docs.microsoft.com/azure/developer/java/spring-framework/configure-spring-data-jpa-with-azure-sql-server,3,Java,0,68,2,11,2021-03-14 16:09:53,2
Azure-Samples/quickstart-spring-data-r2dbc-mysql,2020-07-03 12:09:51,Sample application for https://docs.microsoft.com/azure/developer/java/spring-framework/configure-spring-data-r2dbc-with-azure-mysql,2,Java,0,70,0,11,2020-10-05 09:46:59,0
Azure-Samples/quickstart-spring-data-r2dbc-postgresql,2020-07-03 12:12:09,Sample application for https://docs.microsoft.com/azure/developer/java/spring-framework/configure-spring-data-r2dbc-with-azure-postgresql,1,Java,0,70,0,11,2020-10-05 09:43:33,0
Azure-Samples/quickstart-spring-data-r2dbc-sql-server,2020-07-03 12:13:57,Sample application for https://docs.microsoft.com/azure/developer/java/spring-framework/configure-spring-data-r2dbc-with-azure-sql-server,2,Java,0,79,0,11,2020-10-05 09:37:08,0
Azure-Samples/hdinsight-enterprise-security,2020-07-09 22:47:14,Resource Manager templates for creating Azure HDInsight clusters with the latest enterprise security features.,5,Java,10,91,1,14,2021-04-07 19:21:16,1
Azure-Samples/netappfiles-java-sdk-sample,2020-07-21 11:01:53,This project demonstrates how to use a Java sample application to perform CRUD management operations for the Microsoft.NetApp resource provider.,1,Java,0,280,0,6,2021-08-16 10:51:22,0
Azure-Samples/HWC-Cluster-Creator-Tool,2020-07-30 07:24:58,The tool helps to create spark and interactive-hive clusters to be used with Hive-Warehouse-Connector,3,Java,2,21,0,11,2020-08-24 11:01:42,0
Azure-Samples/pet-clinic-jar,2020-08-04 16:52:28,A sample Spring application to be used with Try App Service. Compiles to a .jar file.,1,Java,0,414,0,11,2020-08-04 17:48:31,0
Azure-Samples/pet-clinic-war,2020-08-04 16:59:19,A sample Tomcat application for Try App Service. The application compiles to a .war file.,11,Java,0,415,0,11,2020-08-04 17:57:48,0
Azure-Samples/app-service-netflix-eureka-windows,2020-08-04 20:44:50,A sample project showing how to deploy three services and a discovery service on App Service Windows leveraging Netflix Eureka,1,Java,0,32,0,12,2020-08-11 18:29:42,0
