framework,path,java,properties,jar,xml,bat,md,adoc,yaml,txt,sh,yml,cmd,kt,json,others,build.gradle,pom.xml,travis.yml,AndroidManifest.xml,readme.md
android,conorjmcq/android-Camera2Basic,498,32,6,602,4,11,0,4,4,0,1,0,38,455,833,36,0,0,17,0
android,wlgnsdi/android-Camera2Basic,503,34,6,606,4,11,0,4,4,0,1,0,38,455,835,38,0,0,17,0
android,keiji/android-Camera2Basic,503,36,6,606,4,13,0,4,4,0,1,0,38,455,838,41,0,0,17,0
android,kwmt/android-Camera2Basic,503,38,6,606,4,13,0,4,4,0,1,0,41,455,842,45,0,0,17,0
android,tomoima525/android-Camera2Basic,511,40,6,636,4,13,0,4,4,0,1,0,114,455,860,53,0,0,17,0
android,Robotics-DAI-FMFI-UK/android-Camera2Basic,512,40,6,637,4,14,0,4,4,0,1,0,114,455,863,55,0,0,18,0
android,alexOarga/android-Camera2Basic,555,44,7,800,4,14,0,4,25,0,1,0,114,686,1287,56,0,0,20,0
android,hotzhangle/android-Camera2Basic,570,47,8,825,4,14,0,4,25,0,1,0,114,797,1433,57,0,0,21,0
android,yuweila/android-Camera2Basic,573,47,8,826,4,14,0,4,25,0,1,0,114,797,1434,57,0,0,21,0
android,Thommil/animals-go-android,813,48,9,853,5,16,0,7,25,0,1,0,123,797,1483,68,0,0,29,0
android,bryanw912/android-Camera2Basic,814,48,9,853,5,16,0,7,25,0,1,0,123,797,1483,68,0,0,29,0
android,alanchang87/android-Camera2Basic,814,48,9,853,5,16,0,7,25,0,1,0,123,797,1484,68,0,0,29,0
android,st235/android-Camera2Basic,816,48,9,853,5,16,0,7,25,0,1,0,123,797,1484,68,0,0,29,0
android,luy-foxit/android-Camera2Basic,817,48,9,853,5,16,0,7,25,0,1,0,123,797,1484,68,0,0,29,0
android,eyeballss/android-Camera2Basic,820,48,9,855,5,16,0,7,25,0,1,0,123,797,1484,68,0,0,30,0
android,dylanneve1/android-Camera2Basic,845,52,89,1010,5,17,0,7,47,0,1,0,123,1027,1819,68,0,0,32,0
android,ultra-sonic/android-Camera2Basic,858,52,89,1017,5,19,0,8,47,0,1,0,123,1027,1823,69,0,0,33,0
android,Gagan96/android-Camera2Basic,868,52,89,1094,5,20,0,8,47,0,1,0,123,1027,1829,69,0,0,36,0
android,jbalakrishna/android-Camera2Basic,869,52,89,1094,5,20,0,8,47,0,1,0,123,1027,1829,69,0,0,36,0
android,MaTriXy/android-Camera2Basic,869,52,89,1094,5,22,0,9,47,0,1,0,123,1027,1831,70,0,0,36,0
android,palanceli/android-Camera2Basic,873,52,89,1101,5,22,0,9,47,0,1,0,123,1027,1839,72,0,0,36,0
android,victorvgc/android-Camera2Basic,920,58,187,1373,5,22,0,9,72,0,1,0,123,1496,2474,75,0,0,40,0
android,makowildcat/android-Camera2Basic,921,58,187,1373,5,22,0,9,72,0,1,0,123,1496,2474,75,0,0,40,0
android,VsGab/android-Camera2Basic,939,58,187,1390,5,22,0,9,72,0,1,0,123,1496,2488,77,0,0,43,0
android,ngstyle/android-Camera2Basic,940,58,187,1407,5,22,0,9,72,0,1,0,123,1496,2491,77,0,0,43,0
android,alexleecoffee/android-Camera2Basic,940,58,187,1407,5,22,0,9,72,0,1,0,123,1496,2492,77,0,0,43,0
android,skymxc/android-Camera2Basic,957,62,187,1490,6,23,0,10,75,0,1,0,123,1624,2600,79,0,0,44,0
android,xiongcong2015/android-Camera2Basic,959,62,187,1490,6,23,0,10,75,0,1,0,123,1624,2600,79,0,0,44,0
android,willchamberlain/android-Camera2Basic,1078,62,187,1560,6,23,0,10,75,0,1,0,123,1624,2612,85,0,0,49,0
android,TakumaMochizuki/android-Camera2Basic,1079,63,187,1560,6,24,0,10,75,0,1,0,123,1624,2614,86,0,0,49,0
android,jaehyek/android-Camera2Basic,1089,64,187,1580,6,24,0,10,75,0,1,0,123,1624,2618,88,0,0,49,0
android,Corollarium/android-Camera2Basic,1090,64,187,1580,6,24,0,10,75,0,1,0,123,1624,2618,88,0,0,49,0
android,wuziq/android-Camera2Basic,1093,67,187,1580,6,24,0,10,75,0,1,0,123,1624,2622,90,0,0,49,0
android,rclark1212/android-Camera2Basic,1094,70,188,1603,6,24,0,10,75,0,1,0,123,1624,2629,90,0,0,50,0
android,ShreyashPromact/android-Camera2Basic,1096,70,188,1608,6,24,0,10,75,0,1,0,123,1624,2629,90,0,0,52,0
android,bkraszewski/android-Camera2Basic,1125,74,188,1902,6,24,0,10,75,0,1,0,123,1878,2649,92,0,0,56,0
android,spinaki/android-Camera2Basic,1130,74,188,1905,6,24,0,10,75,0,1,0,123,1878,2651,93,0,0,58,0
android,zukinaru/android-Camera2Basic,1130,74,188,1905,6,24,0,10,75,0,1,0,123,1878,2656,98,0,0,58,0
android,JingeTu/android-Camera2Basic,1131,74,188,1906,6,24,0,10,75,0,1,0,123,1878,2657,98,0,0,59,0
android,MikeFesta/android-Camera2Basic,1133,74,188,1906,6,24,0,10,75,0,1,0,123,1878,2658,98,0,0,59,0
android,van048/android-Camera2Basic,1134,74,188,1906,6,24,0,10,75,0,1,0,123,1878,2658,98,0,0,59,0
android,SinaRex/android-Camera2Basic,1139,76,190,1972,6,24,0,10,78,0,1,0,123,2005,2753,98,0,0,61,0
android,joseph-zhong/android-Camera2Basic,1145,76,190,1972,6,24,0,10,78,0,1,0,123,2005,2753,98,0,0,61,0
android,SirCapsLock/VuforiaTester,1145,76,190,1972,6,24,0,10,78,0,1,0,123,2005,2754,98,0,0,61,0
android,falvojr/gs-android-camera2-basic,1147,77,190,1979,6,25,0,10,78,0,1,0,123,2005,2757,100,0,0,62,0
android,isaacemak/android-Camera2Basic,1147,78,190,1985,6,25,0,10,78,0,1,0,123,2005,2759,101,0,0,62,0
android,silvaren/android-Camera2Basic,1148,78,190,1985,6,25,0,10,78,0,1,0,123,2005,2759,101,0,0,62,0
android,pinhassi/android-Camera2Basic,1149,79,190,1985,6,25,0,10,78,0,1,0,123,2005,2760,102,0,0,62,0
android,willwsn/android-Camera2Basic,1151,79,190,1985,6,25,0,10,78,0,1,0,123,2005,2760,102,0,0,62,0
android,RoundSparrow/android-Camera2Basic,1159,80,190,1985,6,30,0,10,78,0,1,0,123,2005,2762,104,0,0,62,0
android,dredous/android-Camera2Basic,1166,83,191,2029,6,30,0,10,80,0,1,0,123,2125,2889,105,0,0,64,0
android,mainyaa/android-Camera2Basic,1167,83,191,2029,6,30,0,10,80,0,1,0,123,2125,2891,106,0,0,64,0
android,ProjectRJ/android-Camera2Basic,1198,85,191,2070,6,30,0,10,80,0,1,0,123,2125,3117,107,0,0,64,0
android,googletemps/android-Camera2Basic,1198,85,191,2070,6,30,0,10,80,0,1,0,123,2125,3120,108,0,0,64,0
android,DarioParaspola/android-Camera2Basic,1198,85,191,2070,6,30,0,10,80,0,1,0,123,2125,3121,108,0,0,64,0
android,cuplv/android-Camera2Basic,1201,85,191,2070,6,30,0,10,80,0,1,0,123,2125,3121,108,0,0,64,0
android,gbero/android-Camera2Basic,1202,85,191,2070,6,30,0,10,80,0,1,0,123,2125,3121,108,0,0,64,0
android,henvic/android-Camera2Basic,1203,85,191,2070,6,30,0,10,80,0,1,0,123,2125,3124,108,0,0,64,0
android,IanGClifton/android-Camera2Basic,1204,85,191,2070,6,30,0,10,80,0,1,0,123,2125,3124,108,0,0,64,0
android,staber/android-Camera2Basic,1234,97,214,2195,6,31,0,10,91,0,1,0,123,2125,3927,112,0,0,79,0
android,stefan-andersen/android-Camera2Basic,1238,97,214,2201,6,32,0,10,91,0,1,0,123,2125,3927,112,0,0,80,0
android,woxxy/android-Camera2Basic,1240,98,214,2203,6,32,0,10,91,0,1,0,123,2125,3928,113,0,0,82,0
android,dylian94/android-Camera2Basic,1248,99,214,2212,6,32,0,10,91,0,1,0,123,2125,3934,115,0,0,85,0
android,Fernando2102/android-credentials,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,ken5scal/android-credentials,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
android,sypark0720/android-credentials,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0
android,TonyTangAndroid/android-credentials,1,2,0,1,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0
android,npesic/android-credentials,7,2,0,4,0,0,0,0,0,0,1,0,0,0,5,3,0,0,1,0
android,fjlopezs/android-credentials,19,2,0,26,0,0,0,0,0,0,1,0,0,0,9,7,0,0,4,0
android,colinsung/android-credentials,19,2,0,26,0,0,0,0,0,0,1,0,0,0,12,10,0,0,4,0
android,hamidovmurad/android-EmojiCompat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
android,huntersjq/android-EmojiCompat,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0
android,zawadz88/android-instant-apps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0
android,inuko/android-instant-apps,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0
android,acrlewis/android-instant-apps,1,0,0,0,0,6,0,0,0,0,0,0,0,0,7,6,0,0,0,0
android,zavidovych/android-instant-apps,1,0,0,0,0,7,0,0,0,0,0,0,1,0,9,8,0,0,0,0
android,UdamSaini/android-instant-apps,1,1,0,0,0,7,0,0,0,0,0,0,1,0,13,11,0,0,0,0
android,elodieferrais/android-instant-apps,3,1,0,1,0,7,0,0,0,0,0,0,1,0,19,16,0,0,0,0
android,NathanRomike/android-instant-apps,4,1,0,2,0,7,0,0,0,0,0,0,1,0,22,19,0,0,1,0
android,tjohns/android-instant-apps,4,1,0,2,0,8,0,15,0,0,0,0,1,0,22,19,0,0,1,0
android,alexnavarro/android-instant-apps,6,3,0,23,0,8,0,15,0,0,0,0,1,0,34,23,0,0,2,0
android,gcantoni/android-instant-apps,6,11,0,23,0,9,0,15,0,1,0,0,1,0,48,37,0,0,2,0
android,sumitgpt/android-instant-apps,6,11,0,23,0,9,0,15,0,1,0,0,1,0,55,44,0,0,2,0
android,laurentlr/android-instant-apps,16,14,0,31,0,9,0,15,0,1,0,0,1,0,57,46,0,0,10,0
android,Palleas/android-instant-apps,16,14,0,31,0,9,0,15,0,1,0,0,1,0,69,58,0,0,10,0
android,MaTriXy/android-instant-apps,32,24,5,115,5,24,0,24,0,2,0,0,12,4,209,100,0,0,31,0
android,robapaul88/android-nearby,3,1,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0
android,mugi111/android-nearby,3,2,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,2,0
android,setohima/android-nearby,6,3,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,2,0
android,RodrigoMirandaMarenco/android-nearby,8,3,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,2,0
android,kevindeasis/android-nearby,10,3,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,2,0
android,fmatosqg/android-nearby,10,5,2,4,0,1,0,0,0,0,0,0,0,0,14,9,0,0,3,0
android,letroll/android-nearby,10,5,2,5,0,4,0,0,0,0,0,0,0,0,15,10,0,0,4,0
android,samtstern/android-nearby,10,5,2,5,0,4,0,0,0,0,0,0,0,0,17,12,0,0,4,0
android,jalpesh/android-AppUsageStatistics,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,J370/android-AppUsageStatistics,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,rezastallone/android-AppUsageStatistics,0,1,0,5,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0
android,Gabriel0402/android-AppUsageStatistics,18,2,0,32,0,0,0,0,0,0,0,0,0,111,149,4,0,0,0,0
android,rtfeng/android-AppUsageStatistics,26,9,6,134,0,0,0,0,11,0,0,0,0,363,315,4,0,0,2,0
android,sel/android-AppUsageStatistics,26,9,6,134,0,0,0,0,11,0,0,0,0,363,316,5,0,0,2,0
android,thiagoretondar/android-AppUsageStatistics,29,9,6,135,0,0,0,0,11,0,0,0,0,363,317,5,0,0,2,0
android,connecting-the-dots/android-AppUsageStatistics,36,12,7,183,0,0,0,0,12,0,0,0,0,363,572,6,0,0,3,0
android,flavioarfaria/android-custom-lint-rules,5,1,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,0
android,julioz/android-custom-lint-rules,9,1,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,0
android,maahibhat88/play-billing-samples,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,mankind-evolve/play-billing-samples,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,ninovalboskoni/play-billing-samples,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,deepak140596/play-billing-samples,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,mezzat47/play-billing-samples,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Jontyae/play-billing-samples,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,bdaybham/play-billing-samples,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,teddyprawoto/play-billing-samples,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,alexandrucene/play-billing-samples,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,AlexandreStelzig/play-billing-samples,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,lfrazier/android-play-billing,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,lordrio/android-play-billing,2,0,0,1,0,10,0,0,0,0,0,0,5,0,5,2,0,0,1,0
android,Gaboso/android-play-billing,26,2,0,6,0,10,0,0,0,0,0,0,5,0,6,3,0,0,6,0
android,rockyw1990/android-play-billing,26,2,0,6,0,10,0,0,0,0,1,0,5,0,6,3,0,0,6,0
android,KaKaVip/android-play-billing,26,2,0,9,0,10,0,0,0,0,1,0,6,0,23,4,0,0,6,0
android,mrtcnnccn/android-play-billing,26,2,0,9,0,10,0,0,0,0,1,0,6,0,24,4,0,0,6,0
android,gupta-sachin/android-play-billing,28,4,0,11,0,10,0,0,0,0,1,0,6,0,26,6,0,0,7,0
android,ilprofugo/android-play-billing,28,4,0,12,0,10,0,0,0,0,1,0,6,0,26,6,0,0,7,0
android,asajim/android-play-billing,52,6,0,17,0,10,0,0,0,0,1,0,6,0,34,13,0,0,12,0
android,tune-andyp/android-play-billing,60,10,0,19,0,11,0,0,0,0,1,0,6,0,61,24,0,0,14,0
android,soshial/android-play-billing,68,10,0,20,0,11,0,0,0,0,1,0,6,0,61,24,0,0,14,0
android,MahdouaniYessine/android-play-billing,68,10,0,20,0,11,0,0,0,0,2,0,6,0,61,24,0,0,14,0
android,audtjddld/android-play-billing,84,11,0,29,0,11,0,0,0,0,2,0,6,0,67,27,0,0,14,0
android,IgorGanapolsky/android-play-billing,84,12,0,29,0,11,0,0,0,0,2,0,6,0,70,30,0,0,14,0
android,vwmattr/android-play-billing,84,14,0,29,0,11,0,0,0,0,2,0,6,0,74,34,0,0,14,0
android,komeilkamal/android-play-billing,86,14,0,30,0,11,0,0,0,0,2,0,6,0,74,34,0,0,15,0
android,jnst/android-play-billing,96,14,0,31,0,11,0,0,0,0,2,0,6,0,75,35,0,0,16,0
android,HBOCodeLabs/android-play-billing,106,14,0,33,0,11,0,0,0,0,2,0,6,0,77,37,0,0,18,0
android,henjrchen/android-play-billing,108,14,0,33,0,11,0,0,0,0,2,0,6,0,78,37,0,0,18,0
android,prashant31191/android-play-billing,141,15,0,51,0,11,0,0,0,0,2,0,6,0,81,40,0,0,20,0
android,dec1/android-play-billing,142,15,0,51,0,11,0,0,0,0,2,0,6,0,81,40,0,0,20,0
android,benju69/android-play-billing,147,15,0,51,0,11,0,0,0,0,2,0,6,0,83,42,0,0,20,0
android,rbashish/android-play-billing,147,15,0,51,0,11,0,0,0,0,2,0,6,0,84,42,0,0,20,0
android,williesong/android-play-billing,148,15,0,51,0,11,0,0,0,0,2,0,6,0,84,42,0,0,20,0
android,shimondoodkin/android-play-billing,170,15,0,51,0,12,0,0,0,0,2,0,6,0,84,42,0,0,20,0
android,tinypass/android-play-billing,178,17,0,53,0,14,0,0,0,0,2,0,6,0,90,47,0,0,21,0
android,BigXiaoYang/android-play-billing,179,17,0,53,0,14,0,0,0,0,2,0,6,0,90,47,0,0,21,0
android,StarshipVendingMachine/android-play-billing,203,27,3,106,3,20,0,2,0,0,2,0,47,14,231,59,0,0,28,0
android,IranApps/android-play-billing,204,27,3,107,3,20,0,2,0,0,2,0,47,14,231,59,0,0,29,0
android,ajshower/android-vision,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,hkucs-makerlab/android-vision,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,nicolassmith/deface,71,17,8,56,8,3,0,0,0,0,0,0,0,0,64,20,0,0,12,0
android,CAPeddle/android-vision,77,19,8,61,8,3,0,0,0,0,0,0,0,0,71,26,0,0,16,0
android,manasmehta18/android-vision,77,19,8,61,8,3,0,0,0,0,0,0,0,0,72,27,0,0,16,0
android,aslamanver/android-vision,78,19,8,61,8,3,0,0,0,0,0,0,0,0,72,27,0,0,16,0
android,YomiRY/android-vision,132,23,8,244,8,10,0,0,2,0,0,0,119,0,165,53,0,0,29,0
android,motapinto/android-vision,134,23,8,244,8,10,0,0,2,0,0,0,119,0,165,53,0,0,29,0
android,avalax/android-vision,153,25,8,245,8,10,0,0,2,0,0,0,119,0,169,57,0,0,29,0
android,AlainMuller/android-vision,154,26,8,245,8,10,0,0,2,0,0,0,119,0,171,59,0,0,29,0
android,Mohammad2416/android-vision,154,26,8,246,8,10,0,0,2,0,0,0,119,0,180,68,0,0,30,0
android,yasir-imteyaz/android-vision,160,26,8,248,8,11,0,0,2,0,0,0,119,0,181,69,0,0,31,0
android,Natarajan-R/android-vision,166,29,9,253,9,11,0,0,2,0,0,0,119,0,192,75,0,0,32,0
android,ivanildojr/android-vision,166,29,9,253,9,11,0,0,2,0,0,0,119,0,193,75,0,0,32,0
android,mohamedsaif/android-vision,167,29,9,253,9,12,0,0,2,0,1,0,119,0,193,75,0,0,32,0
android,harry996/android-vision,167,30,9,253,9,12,0,0,2,0,1,0,119,0,195,77,0,0,32,0
android,ahmdkhled/android-vision,167,31,9,253,9,12,0,0,2,0,1,0,119,0,197,79,0,0,32,0
android,aashray/android-vision,169,31,9,256,9,12,0,0,2,0,1,0,119,0,198,80,0,0,33,0
android,rroyGit/android-vision,170,31,9,256,9,12,0,0,2,0,1,0,119,0,198,80,0,0,33,0
android,ali-android/android-vision,174,31,9,256,9,12,0,0,2,0,1,0,119,0,198,80,0,0,33,0
android,safebutler/android-vision,181,33,9,267,9,12,0,0,2,0,1,0,120,1,206,88,0,0,36,0
android,rumaan/android-vision,181,33,9,267,9,12,0,0,2,0,1,0,120,1,207,88,0,0,36,0
android,Ink-WeiZhang/android-vision,182,34,9,273,9,12,0,0,2,0,1,0,120,1,209,90,0,0,37,0
android,hoopoe/FR-android-dlib-opencv,2159,74,22,598,22,54,0,8,301,0,17,0,120,85,3777,182,0,0,91,0
android,sharraj/android-vision,2211,75,22,634,22,54,0,8,301,0,17,0,120,86,3788,193,0,0,97,0
android,tank777/android-vision,2211,77,22,634,22,54,0,8,301,0,17,0,120,86,3791,196,0,0,97,0
android,AlexN34/ocrconverter,2279,95,32,725,31,57,0,9,301,0,17,0,120,86,3872,218,0,0,108,0
android,alexvonduar/android-vision,2291,97,32,725,31,57,0,9,301,0,17,0,120,86,3876,222,0,0,108,0
android,ImAliSuleiman/android-vision,2295,98,32,725,31,57,0,9,301,0,17,0,120,86,3878,224,0,0,108,0
android,dukemike/android-vision,2302,99,32,727,31,57,0,9,301,0,17,0,120,86,3880,226,0,0,109,0
android,nayzaa/android-vision,2335,102,33,771,32,57,0,9,301,0,17,0,120,86,3980,231,0,0,111,0
android,chauhan-abhi/android-vision,2341,102,33,771,32,57,0,9,301,0,17,0,120,86,3981,232,0,0,111,0
android,IvanBean/android-vision,2343,102,33,771,32,57,0,9,301,0,17,0,120,86,3981,232,0,0,111,0
android,vladimirjeune/android-vision,2350,102,33,771,32,57,0,9,301,0,17,0,120,86,3982,233,0,0,111,0
android,AlanCowap/android-vision,2365,104,33,771,32,57,0,9,301,0,17,0,120,86,3986,237,0,0,111,0
android,durzoflint/android-vision,2373,106,33,771,32,57,0,9,301,0,17,0,120,86,3990,241,0,0,111,0
android,Jimmy-Hu/android-vision,2373,107,33,771,32,57,0,9,301,0,17,0,120,86,3992,243,0,0,111,0
android,AbdulDroid/android-vision,2373,112,33,771,32,57,0,9,301,0,17,0,120,86,4009,260,0,0,111,0
android,innocarpe/android-vision,2413,112,33,780,32,57,0,9,301,0,17,0,120,86,4015,264,0,0,113,0
android,payasgupta/android-vision,2413,113,33,780,32,57,0,9,301,0,17,0,120,86,4017,266,0,0,113,0
android,allancth/android-vision,2413,113,33,781,32,57,0,9,301,0,17,0,120,86,4017,266,0,0,113,0
android,peaboard/android-vision,2414,113,33,782,32,57,0,9,301,0,17,0,120,86,4017,266,0,0,113,0
android,UmairShaik7/android-vision,2425,113,33,794,32,57,0,9,301,0,17,0,120,86,4026,275,0,0,116,0
android,Asalmerontkd/android-vision,2444,115,34,804,33,57,0,9,301,0,17,0,120,86,4058,277,0,0,117,0
android,sudipbhandari126/android-vision,2445,115,34,804,33,57,0,9,301,0,17,0,120,86,4058,277,0,0,117,0
android,TonyTangAndroid/android-vision,2449,118,34,804,33,57,0,9,301,0,17,0,120,86,4066,285,0,0,117,0
android,iamBedant/android-vision,2450,118,34,804,33,57,0,9,301,0,17,0,120,86,4066,285,0,0,117,0
android,fmatosqg/android-vision,2480,122,34,808,33,57,0,9,301,0,17,0,120,86,4074,292,0,0,119,0
android,MaTriXy/android-vision,2481,125,34,808,33,57,0,9,301,0,17,0,120,86,4081,299,0,0,119,0
android,sirekanyan/android-vision,2484,125,34,809,33,57,0,9,301,0,17,0,120,86,4083,301,0,0,120,0
android,developer79433/android-vision,2487,125,34,809,33,57,0,9,301,0,17,0,120,86,4084,302,0,0,120,0
android,mrigankdembla/android-vision,2494,125,34,813,33,57,0,9,301,0,17,0,120,86,4084,302,0,0,120,0
android,manuelfidalgo/android,2569,144,43,880,42,60,0,10,301,5,17,0,120,86,4165,328,0,0,133,0
android,tobiasschuerg/android-vision,2573,145,43,884,42,60,0,10,301,5,17,0,120,86,4168,331,0,0,133,0
android,vvvictor/android-vision,2577,147,43,885,42,60,0,10,301,5,17,0,120,86,4170,333,0,0,133,0
android,twtrubiks/android-vision,2577,147,43,885,42,61,0,10,301,5,17,0,120,86,4170,333,0,0,133,0
android,vojtisek-michal/android-vision,2579,148,43,885,42,61,0,10,301,5,17,0,120,86,4172,335,0,0,133,0
android,gcstang/android-vision,2605,159,47,908,46,61,0,10,301,5,17,0,120,86,4205,351,0,0,137,0
android,mray190/android-vision,2608,159,47,908,46,61,0,10,301,5,17,0,120,86,4205,351,0,0,137,0
android,zavidovych/android-vision,2608,159,47,908,46,61,0,10,301,5,17,0,120,86,4206,352,0,0,137,0
android,wapegomes/android-vision,2644,172,51,931,50,61,0,10,301,5,17,0,120,86,4241,370,0,0,141,0
android,wax911/android-vision,2672,183,55,954,54,61,0,10,301,5,17,0,120,86,4274,386,0,0,145,0
android,lysrt/android-vision,2675,183,55,957,54,61,0,10,301,5,17,0,120,86,4278,389,0,0,146,0
android,tolmachevroman/android-vision,2688,183,55,960,54,61,0,10,301,5,17,0,120,86,4278,389,0,0,147,0
android,jbilbo/android-vision,2704,185,56,973,55,61,0,10,301,5,17,0,120,86,4285,391,0,0,148,0
android,stowy/android-ads,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
android,GDP-ADMIN/android-ads,5,1,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
android,colinsung/android-ads,6,1,0,13,0,0,0,0,0,1,0,0,0,0,3,3,0,0,10,0
android,osiu97/android-SpeedTracker,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Buggaboo/android-SpeedTracker,3,2,0,7,0,0,0,0,0,0,0,0,0,0,10,5,0,0,4,0
android,mtinashe/android-BluetoothLeGatt,1,2,0,1,0,1,0,0,0,0,0,0,1,0,2,2,0,0,1,0
android,robot2015/android-BluetoothLeGatt,1,4,0,65,0,1,0,0,0,0,0,0,1,0,4,3,0,0,1,0
android,Sungdong9Kim/android-BluetoothLeGatt,2,4,0,66,0,1,0,0,0,0,0,0,1,0,4,3,0,0,2,0
android,yuanhy0055/android-BluetoothLeGatt,5,5,0,69,0,1,0,0,0,0,0,0,1,0,8,5,0,0,4,0
android,njnu1115/android-BluetoothLeGatt,5,7,1,85,1,2,0,0,0,0,0,0,7,0,26,7,0,0,5,0
android,davPo/android-BluetoothLeGatt,6,8,1,87,1,2,0,0,0,0,0,0,7,0,27,8,0,0,6,0
android,vigilantmaster/android-BluetoothLeGatt,38,11,1,162,1,2,0,0,0,0,0,0,7,113,104,9,0,0,7,0
android,noah565/android-BluetoothLeGatt,39,12,1,163,1,2,0,0,0,0,0,0,7,113,107,10,0,0,8,0
android,ankitshubham97/android-BluetoothLeGatt,40,12,1,163,1,2,0,0,0,0,0,0,7,113,107,10,0,0,8,0
android,wwagner4/android-BluetoothLeGatt,41,13,1,164,1,2,0,0,0,0,0,0,7,113,110,11,0,0,9,0
android,ChensStudio/android-BluetoothLeGatt,79,18,4,346,1,2,0,0,16,0,0,0,7,338,541,14,0,0,28,0
android,barmi/android-BluetoothLeGatt,81,19,4,349,1,2,0,0,16,0,0,0,7,338,542,15,0,0,29,0
android,markovcorp/android-BluetoothLeGatt,84,20,4,351,1,2,0,0,16,0,0,0,7,338,543,16,0,0,30,0
android,PeRiJeY/android-BluetoothLeGatt,90,24,4,352,1,2,0,0,16,0,0,0,7,338,552,20,0,0,31,0
android,SamuelBrucksch/android-BluetoothLeGatt,91,24,4,353,1,2,0,0,16,0,0,0,7,338,553,20,0,0,32,0
android,peter-z-wang/Taktil,255,38,142,691,1,2,0,0,168,0,0,0,7,602,2980,22,0,0,44,0
android,marioCropx/android-BluetoothLeGatt,263,39,142,709,1,2,0,0,168,0,0,0,7,602,2983,24,0,0,46,0
android,CuvertEngineering/android-BluetoothLeGatt,277,40,142,740,1,2,0,0,174,0,0,0,7,602,3009,29,0,0,48,0
android,rtblife97/android-BluetoothLeGatt,295,42,142,875,1,2,0,0,175,0,0,0,7,714,3181,30,0,0,48,0
android,Amaury-Pichon/android-BluetoothLeGatt,314,46,142,902,1,2,0,0,175,0,0,0,7,715,3204,31,0,0,49,0
android,asttekin/android-BluetoothLeGatt,315,46,142,903,1,2,0,0,175,0,0,0,7,715,3204,31,0,0,50,0
android,whacked/android-BluetoothLeGatt,356,47,142,928,1,2,0,0,175,0,0,0,7,715,3210,35,0,0,55,0
android,aystshen/android-BluetoothLeGatt,357,47,142,929,1,2,0,0,175,0,0,0,7,715,3212,36,0,0,56,0
android,kauefontes/android-BluetoothLeGatt,371,49,179,955,1,2,0,0,177,0,0,0,7,824,3622,38,0,0,56,0
android,robert-acklin-smo-pna/android-BluetoothLeGatt,373,49,179,955,1,2,0,0,177,0,0,0,7,824,3622,38,0,0,56,0
android,baxterai/android-BluetoothLeGatt,378,49,179,957,1,2,0,0,177,0,0,0,7,824,3622,38,0,0,57,0
android,tryuan99/android-ble-scum,412,50,179,994,1,5,0,2,177,0,0,0,7,824,3641,44,0,0,60,0
