AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,buse_readability,scalabrino_readability
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,5ef4ba9269a127213a547f7a12c200764c1e7e83,2015-09-16 21:47:55+01:00,0.0,0.5720849134186912
,,,,,,,,,,,,,,,,,,,,,,,,,,6.577889447236181,15.454773869346734,0.5201005025125628,13.633165829145728,2.71356783919598,10.336683417085426,1.3391959798994975,5.92713567839196,3.7462311557788945,0.21105527638190955,6.394472361809045,8.841708542713567,2.7537688442211055,7.3542713567839195,2.5477386934673367,2.1959798994974875,2.7663316582914574,1.1582914572864322,3.1758793969849246,,,,,0.3417085427135678,,0.7035175879396985,0.3316582914572864,,,0.20620603015075376,2.5477386934673367,2.1959798994974875,2.7663316582914574,1.1582914572864322,method,,,6e18e115888c918e13008c94e0d0b72237ec0693,2015-09-18 11:56:20+01:00,0.0,0.5720849134186912
1.8925619834710743,1.71900826446281,2.024793388429752,1.0330578512396693,10.950413223140496,0.1652892561983471,10.115702479338843,0.4380165289256198,1.2396694214876034,9.297520661157025,6.528925619834711,0.09917355371900827,,0.19008264462809918,1.421487603305785,,,,3.330578512396694,1.421487603305785,3.520661157024793,17.363636363636363,0.0,1.0082644628099173,0.45454545454545453,2.0578512396694215,,70.18181818181819,6.0578512396694215,57.107438016528924,15.84297520661157,40.35537190082645,7.206611570247934,,,,25.760330578512395,35.289256198347104,13.570247933884298,26.33884297520661,,,,,,3.4049586776859506,2.793388429752066,3.677685950413223,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.322314049586776,13.314049586776859,0.08768595041322313,8.702479338842975,7.545454545454546,9.421487603305785,4.074380165289257,class,,,6e18e115888c918e13008c94e0d0b72237ec0693,2015-09-18 11:56:20+01:00,0.0,0.5720849134186912
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,6e18e115888c918e13008c94e0d0b72237ec0693,2015-09-18 11:56:20+01:00,0.0,0.5720849134186912
,,,,,,,,,,,,,,,,,,,,,,,,,,6.5879396984924625,15.464824120603016,0.5201005025125628,13.638190954773869,2.71356783919598,10.339195979899497,1.3442211055276383,5.92713567839196,3.7839195979899496,0.21105527638190955,6.394472361809045,8.844221105527637,2.7537688442211055,7.35678391959799,2.550251256281407,2.198492462311558,2.7688442211055277,1.1582914572864322,3.1758793969849246,,,,,0.3417085427135678,,0.7035175879396985,0.3316582914572864,,,0.20628140703517586,2.550251256281407,2.198492462311558,2.7688442211055277,1.1582914572864322,method,,,73d1f52277420b0cf8e0e4fb9cc7af7a60158587,2015-09-20 11:10:48-07:00,0.0,0.5716805094504003
1.8925619834710743,1.71900826446281,2.024793388429752,1.0330578512396693,10.958677685950413,0.1652892561983471,10.115702479338843,0.4380165289256198,1.2396694214876034,9.297520661157025,6.528925619834711,0.09917355371900827,,0.19008264462809918,1.421487603305785,,,,3.330578512396694,1.421487603305785,3.520661157024793,17.363636363636363,0.0,1.0082644628099173,0.45454545454545453,2.0578512396694215,,70.22314049586777,6.0578512396694215,57.13223140495868,15.851239669421487,40.36363636363637,7.223140495867769,,,,25.760330578512395,35.29752066115702,13.570247933884298,26.34710743801653,,,,,,3.4132231404958677,2.8016528925619837,3.6859504132231407,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.322314049586776,13.314049586776859,0.08785123966942147,8.710743801652892,7.553719008264463,9.429752066115702,4.074380165289257,class,,,73d1f52277420b0cf8e0e4fb9cc7af7a60158587,2015-09-20 11:10:48-07:00,0.0,0.5716805094504003
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,73d1f52277420b0cf8e0e4fb9cc7af7a60158587,2015-09-20 11:10:48-07:00,0.0,0.5716805094504003
,,,,,,,,,,,,,,,,,,,,,,,,,,6.5879396984924625,15.464824120603016,0.5201005025125628,13.638190954773869,2.71356783919598,10.339195979899497,1.3442211055276383,5.92713567839196,3.7839195979899496,0.21105527638190955,6.394472361809045,8.844221105527637,2.7537688442211055,7.35678391959799,2.550251256281407,2.198492462311558,2.7688442211055277,1.1582914572864322,3.1758793969849246,,,,,0.3417085427135678,,0.7035175879396985,0.3316582914572864,,,0.20628140703517586,2.550251256281407,2.198492462311558,2.7688442211055277,1.1582914572864322,method,,,8e860b7b4f55d8d97e59c892f882135a117c7791,2015-09-21 14:35:28+01:00,0.0,0.5716805094504003
1.8925619834710743,1.71900826446281,2.024793388429752,1.0330578512396693,10.958677685950413,0.1652892561983471,10.115702479338843,0.4380165289256198,1.2396694214876034,9.297520661157025,6.528925619834711,0.09917355371900827,,0.19008264462809918,1.421487603305785,,,,3.330578512396694,1.421487603305785,3.520661157024793,17.363636363636363,0.0,1.0082644628099173,0.45454545454545453,2.0578512396694215,,70.22314049586777,6.0578512396694215,57.13223140495868,15.851239669421487,40.36363636363637,7.223140495867769,,,,25.760330578512395,35.29752066115702,13.570247933884298,26.34710743801653,,,,,,3.4132231404958677,2.8016528925619837,3.6859504132231407,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.322314049586776,13.314049586776859,0.08785123966942147,8.710743801652892,7.553719008264463,9.429752066115702,4.074380165289257,class,,,8e860b7b4f55d8d97e59c892f882135a117c7791,2015-09-21 14:35:28+01:00,0.0,0.5716805094504003
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,8e860b7b4f55d8d97e59c892f882135a117c7791,2015-09-21 14:35:28+01:00,0.0,0.5716805094504003
,,,,,,,,,,,,,,,,,,,,,,,,,,6.5879396984924625,15.464824120603016,0.5201005025125628,13.638190954773869,2.71356783919598,10.339195979899497,1.3442211055276383,5.92713567839196,3.7839195979899496,0.21105527638190955,6.394472361809045,8.844221105527637,2.7537688442211055,7.35678391959799,2.550251256281407,2.198492462311558,2.7688442211055277,1.1582914572864322,3.1758793969849246,,,,,0.3417085427135678,,0.7035175879396985,0.3316582914572864,,,0.20628140703517586,2.550251256281407,2.198492462311558,2.7688442211055277,1.1582914572864322,method,,,8e9d4c9e64516787942438baeaee6e4fa7d22da8,2015-09-22 00:40:57+01:00,0.0,0.5716805094504003
1.8925619834710743,1.71900826446281,2.024793388429752,1.0330578512396693,10.958677685950413,0.1652892561983471,10.115702479338843,0.4380165289256198,1.2396694214876034,9.297520661157025,6.528925619834711,0.09917355371900827,,0.19008264462809918,1.421487603305785,,,,3.330578512396694,1.421487603305785,3.520661157024793,17.363636363636363,0.0,1.0082644628099173,0.45454545454545453,2.0578512396694215,,70.22314049586777,6.0578512396694215,57.13223140495868,15.851239669421487,40.36363636363637,7.223140495867769,,,,25.760330578512395,35.29752066115702,13.570247933884298,26.34710743801653,,,,,,3.4132231404958677,2.8016528925619837,3.6859504132231407,1.43801652892562,,1.975206611570248,1.0826446280991735,,15.322314049586776,13.314049586776859,0.08785123966942147,8.710743801652892,7.553719008264463,9.429752066115702,4.074380165289257,class,,,8e9d4c9e64516787942438baeaee6e4fa7d22da8,2015-09-22 00:40:57+01:00,0.0,0.5716805094504003
,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,22.0,8e9d4c9e64516787942438baeaee6e4fa7d22da8,2015-09-22 00:40:57+01:00,0.0,0.5716805094504003
,,,,,,,,,,,,,,,,,,,,,,,,,,6.582089552238806,15.430348258706468,0.5223880597014925,13.631840796019901,2.7213930348258706,10.335820895522389,1.3134328358208955,5.95273631840796,3.771144278606965,0.21393034825870647,6.4054726368159205,8.85820895522388,2.763681592039801,7.365671641791045,2.5497512437810945,2.199004975124378,2.7661691542288556,1.154228855721393,3.246268656716418,,,,,0.3358208955223881,,0.7089552238805971,0.32587064676616917,,,0.20166666666666666,2.5497512437810945,2.199004975124378,2.7661691542288556,1.154228855721393,method,,,fc44945bbe82e0c7ef0a6f007955871d6881e163,2015-09-17 11:22:09+01:00,0.0,0.5684703019805174
1.901639344262295,1.721311475409836,2.0245901639344264,1.0327868852459017,10.967213114754099,0.16393442622950818,10.131147540983607,0.4344262295081967,1.2459016393442623,9.360655737704919,6.590163934426229,0.09836065573770492,,0.19672131147540983,1.4426229508196722,,,,3.3278688524590163,1.4426229508196722,3.5245901639344264,17.360655737704917,0.0,0.9918032786885246,0.45081967213114754,2.081967213114754,,70.32786885245902,6.090163934426229,57.24590163934426,15.950819672131148,40.40163934426229,7.180327868852459,,,,25.860655737704917,35.41803278688525,13.655737704918034,26.401639344262296,,,,,,3.4344262295081966,2.80327868852459,3.7049180327868854,1.4262295081967213,,1.9754098360655739,1.098360655737705,,15.80327868852459,13.71311475409836,0.08778688524590163,8.721311475409836,7.565573770491803,9.434426229508198,4.065573770491803,class,,,fc44945bbe82e0c7ef0a6f007955871d6881e163,2015-09-17 11:22:09+01:00,0.0,0.5684703019805174
,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,22.0,fc44945bbe82e0c7ef0a6f007955871d6881e163,2015-09-17 11:22:09+01:00,0.0,0.5684703019805174
,,,,,,,,,,,,,,,,,,,,,,,,,,6.582089552238806,15.430348258706468,0.5223880597014925,13.631840796019901,2.7213930348258706,10.335820895522389,1.3134328358208955,5.95273631840796,3.771144278606965,0.21393034825870647,6.4054726368159205,8.85820895522388,2.763681592039801,7.365671641791045,2.5497512437810945,2.199004975124378,2.7661691542288556,1.154228855721393,3.246268656716418,,,,,0.3358208955223881,,0.7089552238805971,0.32587064676616917,,,0.20166666666666666,2.5497512437810945,2.199004975124378,2.7661691542288556,1.154228855721393,method,,,0a5d4a610d63aad28ec1f6f22ea1cbccd1b2b512,2015-09-22 19:26:12+01:00,0.0,0.5684703019805174
1.901639344262295,1.721311475409836,2.0245901639344264,1.0327868852459017,10.967213114754099,0.16393442622950818,10.131147540983607,0.4344262295081967,1.2459016393442623,9.360655737704919,6.590163934426229,0.09836065573770492,,0.19672131147540983,1.4426229508196722,,,,3.3278688524590163,1.4426229508196722,3.5245901639344264,17.360655737704917,0.0,0.9918032786885246,0.45081967213114754,2.081967213114754,,70.40983606557377,6.090163934426229,57.32786885245902,16.0327868852459,40.48360655737705,7.180327868852459,,,,25.860655737704917,35.41803278688525,13.655737704918034,26.401639344262296,,,,,,3.4344262295081966,2.80327868852459,3.7049180327868854,1.4262295081967213,,1.9754098360655739,1.098360655737705,,15.80327868852459,13.71311475409836,0.08770491803278688,8.721311475409836,7.565573770491803,9.434426229508198,4.065573770491803,class,,,0a5d4a610d63aad28ec1f6f22ea1cbccd1b2b512,2015-09-22 19:26:12+01:00,0.0,0.5684703019805174
,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,22.0,0a5d4a610d63aad28ec1f6f22ea1cbccd1b2b512,2015-09-22 19:26:12+01:00,0.0,0.5684703019805174
,,,,,,,,,,,,,,,,,,,,,,,,,,6.576732673267327,15.410891089108912,0.5198019801980198,13.621287128712872,2.717821782178218,10.319306930693068,1.306930693069307,5.945544554455446,3.76980198019802,0.21534653465346534,6.391089108910891,8.851485148514852,2.762376237623762,7.358910891089109,2.5544554455445545,2.2054455445544554,2.76980198019802,1.1608910891089108,3.24009900990099,,,,,0.34405940594059403,,0.7178217821782178,0.3341584158415842,,,0.20066831683168315,2.5544554455445545,2.2054455445544554,2.76980198019802,1.1608910891089108,method,,,c7a0b63642d475384054d5731992b59231a5183e,2015-09-23 18:59:17+01:00,0.0,0.5677127305122398
1.901639344262295,1.721311475409836,2.0245901639344264,1.0327868852459017,10.934426229508198,0.1557377049180328,10.114754098360656,0.4262295081967213,1.2459016393442623,9.385245901639344,6.598360655737705,0.09836065573770492,,0.19672131147540983,1.4426229508196722,,,,3.3442622950819674,1.4426229508196722,3.540983606557377,17.37704918032787,0.0,1.0081967213114753,0.45081967213114754,2.081967213114754,,70.61475409836065,6.10655737704918,57.51639344262295,16.065573770491802,40.59836065573771,7.180327868852459,,,,25.918032786885245,35.540983606557376,13.69672131147541,26.5,,,,,,3.4344262295081966,2.80327868852459,3.7049180327868854,1.4262295081967213,,1.9754098360655739,1.098360655737705,,15.80327868852459,13.71311475409836,0.08737704918032786,8.778688524590164,7.622950819672131,9.491803278688524,4.10655737704918,class,,,c7a0b63642d475384054d5731992b59231a5183e,2015-09-23 18:59:17+01:00,0.0,0.5677127305122398
,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,22.0,c7a0b63642d475384054d5731992b59231a5183e,2015-09-23 18:59:17+01:00,0.0,0.5677127305122398
,,,,,,,,,,,,,,,,,,,,,,,,,,6.576732673267327,15.410891089108912,0.5198019801980198,13.621287128712872,2.717821782178218,10.319306930693068,1.306930693069307,5.945544554455446,3.76980198019802,0.21534653465346534,6.391089108910891,8.851485148514852,2.762376237623762,7.358910891089109,2.5544554455445545,2.2054455445544554,2.76980198019802,1.1608910891089108,3.24009900990099,,,,,0.34405940594059403,,0.7178217821782178,0.3341584158415842,,,0.20066831683168315,2.5544554455445545,2.2054455445544554,2.76980198019802,1.1608910891089108,method,,,d3af57efc4fc219079613c213039420287417652,2015-09-24 18:01:53+01:00,0.0,0.5677127305122398
1.901639344262295,1.721311475409836,2.0245901639344264,1.0327868852459017,10.934426229508198,0.1557377049180328,10.114754098360656,0.4262295081967213,1.2459016393442623,9.385245901639344,6.598360655737705,0.09836065573770492,,0.19672131147540983,1.4426229508196722,,,,3.3442622950819674,1.4426229508196722,3.540983606557377,17.37704918032787,0.0,1.0081967213114753,0.45081967213114754,2.081967213114754,,70.61475409836065,6.10655737704918,57.51639344262295,16.065573770491802,40.59836065573771,7.180327868852459,,,,25.918032786885245,35.540983606557376,13.69672131147541,26.5,,,,,,3.4344262295081966,2.80327868852459,3.7049180327868854,1.4262295081967213,,1.9754098360655739,1.098360655737705,,15.80327868852459,13.71311475409836,0.08737704918032786,8.778688524590164,7.622950819672131,9.491803278688524,4.10655737704918,class,,,d3af57efc4fc219079613c213039420287417652,2015-09-24 18:01:53+01:00,0.0,0.5677127305122398
,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,22.0,d3af57efc4fc219079613c213039420287417652,2015-09-24 18:01:53+01:00,0.0,0.5677127305122398
,,,,,,,,,,,,,,,,,,,,,,,,,,6.565432098765432,15.387654320987654,0.5185185185185185,13.602469135802469,2.71358024691358,10.301234567901234,1.3037037037037038,5.938271604938271,3.765432098765432,0.21481481481481482,6.380246913580247,8.841975308641976,2.7604938271604937,7.348148148148148,2.5530864197530865,2.2049382716049384,2.7679012345679013,1.1604938271604939,3.2320987654320987,,,,,0.3432098765432099,,0.7185185185185186,0.3333333333333333,,,0.20017283950617282,2.5530864197530865,2.2049382716049384,2.7679012345679013,1.1604938271604939,method,,,cd866814d1cb8ac1109e4b86e3788ff8ac958471,2015-09-25 14:36:53+01:00,0.0,0.5677459430403453
1.901639344262295,1.721311475409836,2.0245901639344264,1.0327868852459017,10.934426229508198,0.1557377049180328,10.114754098360656,0.4262295081967213,1.2459016393442623,9.385245901639344,6.598360655737705,0.09836065573770492,,0.19672131147540983,1.4426229508196722,,,,3.3524590163934427,1.4426229508196722,3.5491803278688523,17.385245901639344,0.0,1.0163934426229508,0.45081967213114754,2.081967213114754,,70.67213114754098,6.114754098360656,57.5655737704918,16.07377049180328,40.622950819672134,7.180327868852459,,,,25.934426229508198,35.58196721311475,13.71311475409836,26.524590163934427,,,,,,3.4344262295081966,2.80327868852459,3.7049180327868854,1.4262295081967213,,1.9754098360655739,1.098360655737705,,15.811475409836065,13.71311475409836,0.08737704918032786,8.795081967213115,7.639344262295082,9.508196721311476,4.114754098360656,class,,,cd866814d1cb8ac1109e4b86e3788ff8ac958471,2015-09-25 14:36:53+01:00,0.0,0.5677459430403453
,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,22.0,cd866814d1cb8ac1109e4b86e3788ff8ac958471,2015-09-25 14:36:53+01:00,0.0,0.5677459430403453
,,,,,,,,,,,,,,,,,,,,,,,,,,6.562962962962963,15.375308641975309,0.5185185185185185,13.590123456790124,2.706172839506173,10.28888888888889,1.3037037037037038,5.930864197530864,3.765432098765432,0.21481481481481482,6.367901234567901,8.832098765432098,2.7555555555555555,7.340740740740741,2.5530864197530865,2.2049382716049384,2.7679012345679013,1.1604938271604939,3.2320987654320987,,,,,0.3432098765432099,,0.7185185185185186,0.3333333333333333,,,0.20017283950617282,2.5530864197530865,2.2049382716049384,2.7679012345679013,1.1604938271604939,method,,,bed5fdb3ffd4c7c02d926ba6ca29281450c97132,2015-09-28 18:18:05+01:00,0.0,0.5691258612341579
1.8943089430894309,1.7154471544715446,2.016260162601626,1.032520325203252,10.869918699186991,0.15447154471544716,10.05691056910569,0.42276422764227645,1.2439024390243902,9.325203252032521,6.5528455284552845,0.0975609756097561,,0.1951219512195122,1.4390243902439024,,,,3.3333333333333335,1.4390243902439024,3.5284552845528454,17.357723577235774,0.0,1.008130081300813,0.44715447154471544,2.073170731707317,,70.51219512195122,6.08130081300813,57.49593495934959,16.24390243902439,40.58536585365854,7.121951219512195,,,,25.747967479674795,35.357723577235774,13.65040650406504,26.317073170731707,,,,,,3.4146341463414633,2.7886178861788617,3.682926829268293,1.4227642276422765,,1.967479674796748,1.089430894308943,,15.682926829268293,13.601626016260163,0.08650406504065039,8.731707317073171,7.585365853658536,9.439024390243903,4.0894308943089435,class,,,bed5fdb3ffd4c7c02d926ba6ca29281450c97132,2015-09-28 18:18:05+01:00,0.0,0.5691258612341579
,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,22.0,bed5fdb3ffd4c7c02d926ba6ca29281450c97132,2015-09-28 18:18:05+01:00,0.0,0.5691258612341579
,,,,,,,,,,,,,,,,,,,,,,,,,,6.556650246305419,15.342364532019705,0.5172413793103449,13.561576354679802,2.7019704433497536,10.263546798029557,1.3004926108374384,5.926108374384237,3.7586206896551726,0.21428571428571427,6.354679802955665,8.81527093596059,2.751231527093596,7.325123152709359,2.5492610837438425,2.2019704433497536,2.7635467980295565,1.1600985221674878,3.2241379310344827,,,,,0.34236453201970446,,0.7167487684729064,0.33251231527093594,,,0.199679802955665,2.5492610837438425,2.2019704433497536,2.7635467980295565,1.1600985221674878,method,,,c37e8601fa9d910e91c023eecd6ddf2a9d970431,2015-09-28 17:34:17+01:00,0.0,0.569730976031367
1.8943089430894309,1.7154471544715446,2.016260162601626,1.032520325203252,10.845528455284553,0.15447154471544716,10.040650406504065,0.42276422764227645,1.2439024390243902,9.333333333333334,6.560975609756097,0.0975609756097561,,0.1951219512195122,1.4390243902439024,,,,3.341463414634146,1.4390243902439024,3.5365853658536586,17.365853658536587,0.0,1.016260162601626,0.44715447154471544,2.073170731707317,,70.53658536585365,6.0894308943089435,57.51219512195122,16.252032520325205,40.58536585365854,7.121951219512195,,,,25.75609756097561,35.3739837398374,13.658536585365853,26.32520325203252,,,,,,3.4146341463414633,2.7886178861788617,3.682926829268293,1.4227642276422765,,1.967479674796748,1.089430894308943,,15.699186991869919,13.626016260162602,0.08650406504065039,8.739837398373984,7.59349593495935,9.447154471544716,4.097560975609756,class,,,c37e8601fa9d910e91c023eecd6ddf2a9d970431,2015-09-28 17:34:17+01:00,0.0,0.569730976031367
,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,22.0,c37e8601fa9d910e91c023eecd6ddf2a9d970431,2015-09-28 17:34:17+01:00,0.0,0.569730976031367
,,,,,,,,,,,,,,,,,,,,,,,,,,6.5503685503685505,15.324324324324325,0.515970515970516,13.547911547911548,2.697788697788698,10.253071253071253,1.2972972972972974,5.914004914004914,3.7567567567567566,0.21375921375921375,6.343980343980344,8.800982800982801,2.746928746928747,7.312039312039312,2.5479115479115477,2.2014742014742015,2.7616707616707616,1.1597051597051597,3.2211302211302213,,,,,0.3415233415233415,,0.714987714987715,0.3316953316953317,,,0.19918918918918918,2.5479115479115477,2.2014742014742015,2.7616707616707616,1.1597051597051597,method,,,55499fecd644530e74fafffa1d02bf3f9952ade8,2015-09-23 21:23:09+01:00,0.0,0.5698742420079548
1.8943089430894309,1.7154471544715446,2.016260162601626,1.032520325203252,10.829268292682928,0.15447154471544716,10.024390243902438,0.42276422764227645,1.2439024390243902,9.34959349593496,6.560975609756097,0.0975609756097561,,0.1951219512195122,1.4390243902439024,,,,3.3495934959349594,1.4390243902439024,3.5447154471544717,17.3739837398374,0.0,1.024390243902439,0.44715447154471544,2.073170731707317,,70.60975609756098,6.097560975609756,57.577235772357724,16.260162601626018,40.63414634146341,7.121951219512195,,,,25.772357723577237,35.39837398373984,13.666666666666666,26.341463414634145,,,,,,3.4146341463414633,2.7886178861788617,3.682926829268293,1.4227642276422765,,1.967479674796748,1.089430894308943,,15.715447154471544,13.642276422764228,0.08650406504065039,8.75609756097561,7.609756097560975,9.463414634146341,4.105691056910569,class,,,55499fecd644530e74fafffa1d02bf3f9952ade8,2015-09-23 21:23:09+01:00,0.0,0.5698742420079548
,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,22.0,55499fecd644530e74fafffa1d02bf3f9952ade8,2015-09-23 21:23:09+01:00,0.0,0.5698742420079548
,,,,,,,,,,,,,,,,,,,,,,,,,,6.5503685503685505,15.324324324324325,0.5184275184275184,13.545454545454545,2.697788697788698,10.25061425061425,1.2972972972972974,5.9115479115479115,3.7567567567567566,0.21375921375921375,6.341523341523342,8.798525798525798,2.746928746928747,7.30958230958231,2.5479115479115477,2.2014742014742015,2.7616707616707616,1.1597051597051597,3.2211302211302213,,,,,0.3415233415233415,,0.714987714987715,0.3316953316953317,,,0.19909090909090907,2.5479115479115477,2.2014742014742015,2.7616707616707616,1.1597051597051597,method,,,6d5fab4ccd448c36eddff74f860393bfa7155163,2015-09-28 21:10:32+01:00,2.6208469838214418e-06,0.5729143035442442
1.8943089430894309,1.7154471544715446,2.016260162601626,1.032520325203252,10.821138211382113,0.15447154471544716,10.008130081300813,0.42276422764227645,1.2439024390243902,9.34959349593496,6.560975609756097,0.0975609756097561,,0.1951219512195122,1.4390243902439024,,,,3.3495934959349594,1.4390243902439024,3.5447154471544717,17.3739837398374,0.0,1.024390243902439,0.44715447154471544,2.073170731707317,,70.60975609756098,6.105691056910569,57.56910569105691,16.260162601626018,40.6260162601626,7.121951219512195,,,,25.764227642276424,35.390243902439025,13.666666666666666,26.333333333333332,,,,,,3.4146341463414633,2.7886178861788617,3.682926829268293,1.4227642276422765,,1.967479674796748,1.089430894308943,,15.715447154471544,13.642276422764228,0.08666666666666666,8.75609756097561,7.609756097560975,9.463414634146341,4.105691056910569,class,,,6d5fab4ccd448c36eddff74f860393bfa7155163,2015-09-28 21:10:32+01:00,2.6208469838214418e-06,0.5729143035442442
,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,22.0,6d5fab4ccd448c36eddff74f860393bfa7155163,2015-09-28 21:10:32+01:00,2.6208469838214418e-06,0.5729143035442442
,,,,,,,,,,,,,,,,,,,,,,,,,,6.5503685503685505,15.324324324324325,0.5184275184275184,13.545454545454545,2.697788697788698,10.25061425061425,1.2972972972972974,5.9115479115479115,3.7567567567567566,0.21375921375921375,6.341523341523342,8.798525798525798,2.746928746928747,7.30958230958231,2.5479115479115477,2.2014742014742015,2.7616707616707616,1.1597051597051597,3.2211302211302213,,,,,0.3415233415233415,,0.714987714987715,0.3316953316953317,,,0.19909090909090907,2.5479115479115477,2.2014742014742015,2.7616707616707616,1.1597051597051597,method,,,36f1dabbb54c816547a46376cee8f4d11a3422be,2015-10-08 11:13:39+01:00,2.6208469838214418e-06,0.5729143035442442
1.8943089430894309,1.7154471544715446,2.016260162601626,1.032520325203252,10.821138211382113,0.15447154471544716,10.008130081300813,0.42276422764227645,1.2439024390243902,9.34959349593496,6.560975609756097,0.0975609756097561,,0.1951219512195122,1.4390243902439024,,,,3.3495934959349594,1.4390243902439024,3.5447154471544717,17.3739837398374,0.0,1.024390243902439,0.44715447154471544,2.073170731707317,,70.60975609756098,6.105691056910569,57.56910569105691,16.260162601626018,40.6260162601626,7.121951219512195,,,,25.764227642276424,35.390243902439025,13.666666666666666,26.333333333333332,,,,,,3.4146341463414633,2.7886178861788617,3.682926829268293,1.4227642276422765,,1.967479674796748,1.089430894308943,,15.715447154471544,13.642276422764228,0.08666666666666666,8.75609756097561,7.609756097560975,9.463414634146341,4.105691056910569,class,,,36f1dabbb54c816547a46376cee8f4d11a3422be,2015-10-08 11:13:39+01:00,2.6208469838214418e-06,0.5729143035442442
,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,22.0,36f1dabbb54c816547a46376cee8f4d11a3422be,2015-10-08 11:13:39+01:00,2.6208469838214418e-06,0.5729143035442442
,,,,,,,,,,,,,,,,,,,,,,,,,,6.54074074074074,15.279012345679012,0.5185185185185185,13.498765432098766,2.6814814814814816,10.209876543209877,1.2987654320987654,5.901234567901234,3.758024691358025,0.2123456790123457,6.318518518518519,8.77530864197531,2.740740740740741,7.288888888888889,2.54320987654321,2.2,2.758024691358025,1.1604938271604939,3.2123456790123455,,,,,0.3432098765432099,,0.7135802469135802,0.3333333333333333,,,0.20009876543209876,2.54320987654321,2.2,2.758024691358025,1.1604938271604939,method,,,ff1e77e40fdd015ad686e40170d871505fc58683,2015-10-08 11:42:30+01:00,2.6208469838214418e-06,0.5739898988166042
