numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod,readability
8,36.75,1.4827586206896552,0.1889024646843609
2,10.0,1.0,0.422138050198555
4,17.5,1.0,0.2350608776323497
2,10.0,1.0,0.422138050198555
3,23.66666666666667,1.3333333333333333,0.3216894877453645
3,28.33333333333333,1.0,0.4237358371416728
2,10.0,1.0,0.422138050198555
6,20.0,1.25,0.3500257631142934
2,10.0,1.0,0.422138050198555
3,30.66666666666667,2.1666666666666665,0.3064026151938985
3,12.333333333333336,0.8333333333333334,0.4419392496347427
8,19.375,1.0,0.4664491630464909
3,27.66666666666667,1.6666666666666667,0.05114409700036049
5,13.8,1.0,0.5840160031279084
5,15.4,1.0,0.2941063801117707
6,35.166666666666664,1.09375,0.13147618353589982
3,19.666666666666668,1.0,0.3861941281550874
2,10.0,1.0,0.422138050198555
6,7.666666666666668,1.0,0.7655796842203321
3,26.0,0.9,0.12717926998933154
4,5.5,1.0,0.6882639303803444
3,20.0,1.0,0.2784205078690623
2,12.0,1.0,0.2769540026783943
4,31.75,1.4166666666666667,0.2384447676886339
2,17.0,1.0,0.0651704859919846
3,14.333333333333336,0.8333333333333334,0.2791351675987244
3,18.0,1.0,0.08060731800893943
2,19.5,1.0,0.05002021417021752
16,49.375,1.2058823529411764,0.00938200779273757
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
3,38.66666666666666,1.0666666666666669,0.21511505668361985
3,23.66666666666667,1.3333333333333333,0.3216894877453645
3,19.666666666666668,1.0,0.3861941281550874
4,31.75,1.4166666666666667,0.2384447676886339
3,14.333333333333336,0.8333333333333334,0.2791351675987244
3,26.0,0.9,0.12717926998933154
3,12.333333333333336,0.8333333333333334,0.4419392496347427
3,17.333333333333332,0.875,0.14385497911522785
5,17.8,1.0,0.4276128307916224
3,23.33333333333333,1.125,0.2073250646547725
5,13.8,1.0,0.5840160031279084
5,33.0,1.1111111111111112,0.14227952361106871
8,19.375,1.0,0.4664491630464909
6,35.166666666666664,1.09375,0.13147618353589982
3,26.66666666666667,1.0,0.009362628373006979
3,25.33333333333333,1.0,0.2680138337115447
3,27.66666666666667,1.6666666666666667,0.05114409700036049
8,36.75,1.4827586206896552,0.1889024646843609
4,7.25,1.0,0.8671303987503052
6,7.666666666666668,1.0,0.7655796842203321
1,11.0,1.0,0.5957476496696472
2,45.0,1.8333333333333333,0.0003505051718093455
4,7.25,1.0,0.8257806599140167
2,28.5,1.0,0.02038766629993916
3,28.33333333333333,1.0,0.4237358371416728
2,33.5,1.0,0.12958507239818573
5,11.6,1.0,0.542994145071134
5,29.0,1.2,0.10693393187248147
2,26.5,2.0,0.05497519299387932
4,17.5,1.0,0.2350608776323497
4,20.0,1.0,0.34637442603707314
3,20.0,1.0,0.2784205078690623
2,12.0,1.0,0.2769540026783943
5,15.4,1.0,0.2941063801117707
4,5.5,1.0,0.6882639303803444
6,20.0,1.25,0.3500257631142934
3,19.33333333333333,1.0,0.018799035499493282
3,30.66666666666667,2.1666666666666665,0.3064026151938985
3,20.33333333333333,1.1111111111111112,0.3390665639114256
25,64.36,1.3146067415730338,0.035649939187569535
48,142.54166666666666,1.9416961130742052,0.0016622999294971426
48,142.58333333333334,1.9434628975265016,0.0016622999294971426
2,91.0,2.2222222222222223,0.0
78,142.23076923076925,1.9317319848293302,0.011485230548901316
78,141.62820512820514,1.9252217997465144,0.011485230548901316
4,103.75,2.1388888888888893,0.007384147495031356
3,30.66666666666667,2.1666666666666665,0.3064026151938985
4,102.5,2.1714285714285717,0.007384147495031356
18,75.8888888888889,1.5398230088495577,0.03065222054849275
78,142.93589743589746,1.935768261964736,0.011485230548901316
78,142.55128205128202,1.933080808080808,0.011485230548901316
39,145.0769230769231,1.8768267223382047,0.01392798751550846
28,145.92857142857142,1.9239766081871343,0.019419623937989985
29,159.48275862068962,1.9517426273458445,0.018730741831201037
78,142.5897435897436,1.9319041614123584,0.011485230548901316
29,157.41379310344828,1.9486486486486487,0.018730741831201037
28,145.82142857142858,1.9239766081871343,0.019419623937989985
28,145.92857142857142,1.9239766081871343,0.019419623937989985
78,142.5897435897436,1.9319041614123584,0.011485230548901316
78,142.93589743589746,1.9345088161209067,0.011485230548901316
4,104.0,2.1944444444444446,0.007384147495031356
32,154.5,1.9823232323232325,0.01697473478452594
4,104.0,2.1944444444444446,0.007384147495031356
18,75.8888888888889,1.5398230088495577,0.03065222054849275
29,159.58620689655172,1.9544235924932976,0.018730741831201037
78,142.93589743589746,1.9345088161209067,0.011485230548901316
83,138.92771084337352,1.860252004581901,0.010793349190533768
34,149.05882352941177,1.9775561097256855,0.01597622097367147
33,149.93939393939394,1.9823232323232325,0.016460348881964543
40,144.95,1.8707070707070708,0.013579787827620749
3,20.33333333333333,1.0,0.023054306705792744
32,154.59375,1.9848484848484849,0.01697473478452594
53,53.566037735849065,1.3758169934640525,0.011177850435520874
20,115.0,2.0166666666666666,0.21355874752625825
33,151.63636363636363,1.982412060301508,0.016460348881964543
2,148.5,2.769230769230769,0.0
2,140.0,3.0,0.0
2,148.5,2.769230769230769,0.0
78,143.44871794871798,1.935929648241206,0.011485230548901316
78,143.4230769230769,1.934673366834171,0.011485230548901316
33,150.03030303030303,1.9848484848484849,0.016460348881964543
34,147.2941176470588,1.982412060301508,0.01597622097367147
60,66.45,1.5153664302600474,0.012899429176225871
39,145.97435897435898,1.8895833333333332,0.01392798751550846
84,137.79761904761904,1.8433598183881952,0.01109139402944406
36,147.94444444444446,1.8653421633554084,0.015088653141800832
40,146.7,1.8560157790927019,0.013579787827620749
43,162.23255813953492,1.8839137645107795,0.012632360769879766
84,137.4404761904762,1.8388195232690123,0.01109139402944406
84,137.39285714285714,1.8397727272727276,0.01109139402944406
78,143.44871794871798,1.935929648241206,0.011485230548901316
84,137.1547619047619,1.8361774744027304,0.01109139402944406
78,143.44871794871798,1.935929648241206,0.011485230548901316
2,148.5,2.769230769230769,0.0
2,139.5,3.0909090909090913,0.0
2,140.0,3.0,0.0
78,143.51282051282053,1.9371859296482408,0.011485230548901316
78,143.51282051282053,1.9371859296482408,0.011485230548901316
2,148.5,2.769230769230769,0.0
2,148.5,2.769230769230769,0.0
2,140.0,3.0,0.0
2,139.5,3.0909090909090913,0.0
2,139.5,3.0909090909090913,0.0
42,143.47619047619048,1.8481973434535104,0.012933131264400714
36,149.61111111111111,1.8618421052631582,0.015088653141800832
5,27.8,1.0,0.10699422142934054
5,27.8,1.0,0.10699422142934054
39,146.12820512820514,1.8856548856548856,0.01392798751550846
33,120.66666666666669,1.4378531073446328,0.00756769787844722
78,143.51282051282053,1.9371859296482408,0.011485230548901316
33,121.36363636363636,1.4406779661016949,0.00756769787844722
78,143.56410256410254,1.9360100376411544,0.011485230548901316
39,145.0769230769231,1.8768267223382047,0.01392798751550846
16,49.375,1.2058823529411764,0.00938200779273757
0,0.0,0.0,0.0
43,161.95348837209303,1.8855721393034823,0.011167846231580559
3,129.0,2.0416666666666665,0.4685229857762654
3,129.0,2.0416666666666665,0.4685229857762654
3,129.0,2.0416666666666665,0.4685229857762654
3,129.0,2.0416666666666665,0.4685229857762654
3,129.0,2.0416666666666665,0.4685229857762654
3,129.0,2.0416666666666665,0.4685229857762654
48,158.9375,1.8386627906976745,0.009153257387273092
4,30.75,1.4,0.0
4,30.75,1.4,0.0
78,143.56410256410254,1.9360100376411544,0.011485230548901316
78,143.56410256410254,1.9360100376411544,0.011485230548901316
40,144.65,1.8591549295774648,0.013579787827620749
78,143.56410256410254,1.9360100376411544,0.011485230548901316
65,66.66153846153846,1.5,0.012534075969373448
78,143.51282051282053,1.9371859296482408,0.011485230548901316
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
3,38.66666666666666,1.0666666666666669,0.21511505668361985
3,23.66666666666667,1.3333333333333333,0.3216894877453645
3,19.666666666666668,1.0,0.3861941281550874
4,31.75,1.4166666666666667,0.2384447676886339
3,14.333333333333336,0.8333333333333334,0.2791351675987244
3,26.0,0.9,0.12717926998933154
3,12.333333333333336,0.8333333333333334,0.4419392496347427
3,17.333333333333332,0.875,0.14385497911522785
5,17.8,1.0,0.4276128307916224
3,23.33333333333333,1.125,0.2073250646547725
5,13.8,1.0,0.5840160031279084
5,33.0,1.1111111111111112,0.14227952361106871
8,19.375,1.0,0.4664491630464909
6,35.166666666666664,1.09375,0.13147618353589982
3,26.66666666666667,1.0,0.009362628373006979
3,25.33333333333333,1.0,0.2680138337115447
3,27.66666666666667,1.6666666666666667,0.05114409700036049
8,36.75,1.4827586206896552,0.1889024646843609
4,7.25,1.0,0.8671303987503052
6,7.666666666666668,1.0,0.7655796842203321
1,11.0,1.0,0.5957476496696472
2,45.0,1.8333333333333333,0.0003505051718093455
4,7.25,1.0,0.8257806599140167
2,28.5,1.0,0.02038766629993916
3,28.33333333333333,1.0,0.4237358371416728
2,33.5,1.0,0.12958507239818573
5,11.6,1.0,0.542994145071134
5,29.0,1.2,0.10693393187248147
2,26.5,2.0,0.05497519299387932
4,17.5,1.0,0.2350608776323497
4,20.0,1.0,0.34637442603707314
3,20.0,1.0,0.2784205078690623
2,12.0,1.0,0.2769540026783943
5,15.4,1.0,0.2941063801117707
4,5.5,1.0,0.6882639303803444
6,20.0,1.25,0.3500257631142934
3,19.33333333333333,1.0,0.018799035499493282
3,30.66666666666667,2.1666666666666665,0.3064026151938985
3,20.33333333333333,1.1111111111111112,0.3390665639114256
3,129.0,2.0416666666666665,0.4685229857762654
3,129.0,2.0416666666666665,0.4685229857762654
78,143.56410256410254,1.9360100376411544,0.011485230548901316
65,66.66153846153846,1.5,0.012534075969373448
84,138.04761904761904,1.8348314606741571,0.010992812381854969
84,137.92857142857142,1.8310810810810807,0.010992812381854969
40,144.925,1.8614457831325304,0.013579787827620749
84,137.7619047619048,1.840497737556561,0.01109139402944406
0,0.0,0.0,0.0
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
3,12.333333333333336,0.8333333333333334,0.4419392496347427
3,17.333333333333332,0.875,0.14385497911522785
5,17.8,1.0,0.4276128307916224
3,23.33333333333333,1.125,0.2073250646547725
5,13.8,1.0,0.5840160031279084
5,33.0,1.1111111111111112,0.14227952361106871
8,19.375,1.0,0.4664491630464909
6,35.166666666666664,1.09375,0.13147618353589982
3,26.66666666666667,1.0,0.009362628373006979
3,25.33333333333333,1.0,0.2680138337115447
3,27.66666666666667,1.6666666666666667,0.05114409700036049
8,36.75,1.4827586206896552,0.1889024646843609
4,7.25,1.0,0.8671303987503052
6,7.666666666666668,1.0,0.7655796842203321
1,11.0,1.0,0.5957476496696472
2,45.0,1.8333333333333333,0.0003505051718093455
4,7.25,1.0,0.8257806599140167
2,28.5,1.0,0.02038766629993916
3,28.33333333333333,1.0,0.4237358371416728
2,33.5,1.0,0.12958507239818573
5,11.6,1.0,0.542994145071134
5,29.0,1.2,0.10693393187248147
2,26.5,2.0,0.05497519299387932
4,17.5,1.0,0.2350608776323497
4,20.0,1.0,0.34637442603707314
3,20.0,1.0,0.2784205078690623
2,12.0,1.0,0.2769540026783943
5,15.4,1.0,0.2941063801117707
4,5.5,1.0,0.6882639303803444
6,20.0,1.25,0.3500257631142934
3,19.33333333333333,1.0,0.018799035499493282
3,30.66666666666667,2.1666666666666665,0.3064026151938985
3,20.33333333333333,1.1111111111111112,0.3390665639114256
40,144.975,1.8727272727272728,0.013579787827620749
4,53.75,1.2142857142857142,0.0
4,55.5,1.2142857142857142,0.0
4,56.25,1.2142857142857142,0.0
4,56.25,1.2142857142857142,0.0
4,56.25,1.2142857142857142,0.0
18,75.8888888888889,1.5398230088495577,0.03065222054849275
47,41.08510638297872,1.1761363636363635,0.002052581375229489
16,49.375,1.2058823529411764,0.00938200779273757
16,46.1875,1.181818181818182,0.014248021096136654
16,35.625,1.0740740740740742,0.014262802039411325
16,35.625,1.0740740740740742,0.014262802039411325
16,35.625,1.0740740740740742,0.014262802039411325
16,35.625,1.0740740740740742,0.014262802039411325
16,35.625,1.0740740740740742,0.014262802039411325
3,38.66666666666666,1.0666666666666669,0.21511505668361985
3,23.66666666666667,1.3333333333333333,0.3216894877453645
3,19.666666666666668,1.0,0.3861941281550874
4,31.75,1.4166666666666667,0.2384447676886339
3,14.333333333333336,0.8333333333333334,0.2791351675987244
3,26.0,0.9,0.12717926998933154
2,19.5,1.0,0.05002021417021752
40,144.675,1.8611670020120723,0.013579787827620749
5,27.8,1.0,0.10699422142934054
47,41.31914893617022,1.1807909604519775,0.002052581375229489
42,143.61904761904762,1.8484848484848484,0.012933131264400714
84,138.03571428571428,1.8310810810810807,0.010805752085053385
65,66.66153846153846,1.5,0.012534075969373448
65,66.64615384615385,1.5,0.012534075969373448
41,145.17073170731706,1.889763779527559,0.013248573490361706
41,145.51219512195118,1.893909626719057,0.013248573490361706
42,143.47619047619048,1.8481973434535104,0.012933131264400714
42,143.61904761904762,1.8484848484848484,0.012933131264400714
3,30.66666666666667,2.1666666666666665,0.3064026151938985
41,145.1219512195122,1.889763779527559,0.013248573490361706
43,161.97674418604652,1.8841059602649008,0.011167846231580559
41,145.26829268292684,1.8917322834645667,0.013248573490361706
44,157.97727272727272,1.8945634266886329,0.01097977625084406
41,145.04878048780492,1.889763779527559,0.013248573490361706
38,67.0,1.5308056872037914,0.01794107106750169
4,46.75,1.5555555555555556,6.480090814875439e-05
4,46.75,1.5555555555555556,6.480090814875439e-05
20,115.0,2.0166666666666666,0.21355874752625825
20,115.0,2.0166666666666666,0.21355874752625825
20,115.0,2.0166666666666666,0.21355874752625825
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
41,144.90243902439025,1.889763779527559,0.013248573490361706
41,145.21951219512198,1.8917322834645667,0.013248573490361706
41,145.09756097560975,1.8917322834645667,0.013248573490361706
43,162.1627906976744,1.8855721393034823,0.012632360769879766
43,161.8372093023256,1.8855721393034823,0.011167846231580559
11,125.54545454545456,2.3277310924369754,0.012733602155507966
11,125.54545454545456,2.3277310924369754,0.012733602155507966
84,138.03571428571428,1.8310810810810807,0.010805752085053385
44,157.9090909090909,1.8929159802306423,0.01097977625084406
46,25.26086956521739,1.070063694267516,0.011895246837925895
46,25.26086956521739,1.070063694267516,0.011894246017934916
44,157.6590909090909,1.896039603960396,0.01097977625084406
43,162.25581395348837,1.8950819672131147,0.01123511988458462
43,162.1860465116279,1.904918032786885,0.01123511988458462
43,162.27906976744185,1.904918032786885,0.01123511988458462
6,18.666666666666668,1.25,0.3500257631142934
43,162.1860465116279,1.904918032786885,0.01123511988458462
33,120.6969696969697,1.4378531073446328,0.00756769787844722
84,138.3452380952381,1.8333333333333333,0.010800237157603814
43,162.1860465116279,1.904918032786885,0.01123511988458462
84,138.3452380952381,1.8333333333333333,0.010800237157603814
84,138.3452380952381,1.8333333333333333,0.010800237157603814
18,77.27777777777777,1.5384615384615383,0.03065222054849275
47,41.31914893617022,1.1807909604519775,0.002052581375229489
47,41.31914893617022,1.1807909604519775,0.002052581375229489
67,39.089552238805965,1.1438356164383559,0.00048420080935075157
2,25.0,1.1666666666666667,0.0021951205562800173
4,58.25,1.1666666666666667,0.003945116506656632
4,54.75,1.28,0.0008065517176873982
2,24.5,1.0,0.0018525210907682774
10,49.5,1.296875,0.00010772451933007688
8,43.875,1.2,1.684247763478197e-05
11,45.36363636363637,1.2162162162162162,0.00034567290673625064
10,51.6,1.3709677419354838,0.00010772451933007688
1,166.0,1.3636363636363635,0.0
10,79.3,1.8285714285714283,0.025081594541552475
4,78.25,3.2857142857142856,0.0
9,62.66666666666666,1.6825396825396826,0.00011969391036675207
6,50.83333333333334,1.2352941176470589,0.03579606503869096
9,79.44444444444444,1.4788732394366195,0.0003232607915480104
4,93.0,2.142857142857143,0.01737495698034763
9,41.77777777777778,1.2222222222222223,0.0015512645121715546
11,49.0,1.5932203389830508,0.0038165784710806547
9,43.88888888888889,1.351851851851852,0.0004836377047467977
11,44.63636363636363,1.2794117647058822,9.79313812091608e-05
10,42.2,1.2166666666666666,0.00010772451933007688
5,83.8,1.903225806451613,0.0
3,129.33333333333334,2.5769230769230766,0.0
9,47.444444444444436,1.2622950819672132,0.0004084434444343464
9,56.444444444444436,1.328125,0.0006782220346697918
9,43.444444444444436,1.3035714285714286,1.4971091230917307e-05
2,25.0,1.0,0.0024550652597099547
4,101.25,2.0588235294117645,0.000887571310158819
17,73.0,1.5338983050847457,0.03169860098141191
11,65.54545454545455,1.4137931034482758,9.79313812091608e-05
20,93.95,1.6701030927835052,0.03946633940649917
11,40.54545454545455,1.2419354838709675,9.79313812091608e-05
6,89.33333333333331,1.5918367346938775,0.01234972725311915
12,86.66666666666669,1.8526315789473684,0.003988499692544186
4,166.0,1.9807692307692308,0.0013209007447585466
7,49.28571428571429,1.2222222222222223,1.9248545868322253e-05
4,186.5,2.0517241379310347,0.004104615480173379
4,289.5,2.227272727272727,0.004973116330802441
3,203.0,2.02,0.003835554234683513
12,46.83333333333334,1.337837837837838,0.00011110851968017715
11,47.36363636363637,1.3098591549295775,9.79313812091608e-05
3,41.0,1.0526315789473684,0.002355192477504412
10,44.6,1.2258064516129032,0.00010772451933007688
1,134.0,2.125,0.0
9,51.22222222222222,1.2264150943396226,1.4971091230917307e-05
1,47.0,1.3333333333333333,0.0
10,45.7,1.3114754098360657,0.00010772451933007688
6,130.5,1.7301587301587302,0.00046528296176499384
3,92.66666666666669,1.5333333333333334,0.0007363226419935622
4,70.5,1.6,0.002185296500101685
9,68.44444444444444,1.2711864406779658,0.0008233728197713692
7,46.57142857142857,1.28125,0.053918067794126855
6,42.0,1.5454545454545454,0.006398299350015198
21,140.2380952380952,2.0216606498194944,0.00026623183068641946
4,42.5,1.1111111111111112,0.0
2,21.5,1.0,9.972909174393862e-05
4,44.25,1.1111111111111112,0.0010279867565259335
9,54.77777777777778,1.2258064516129032,0.00011969391036675207
10,41.7,1.2413793103448276,0.00010772451933007688
11,48.81818181818182,1.2337662337662338,9.79313812091608e-05
3,104.66666666666669,2.411764705882353,0.0
4,74.25,2.05,0.0
4,131.75,1.5777777777777775,0.0001839672768255696
2,81.0,1.15,0.0
11,43.45454545454545,1.2608695652173914,0.0001522737623996694
8,68.125,1.5348837209302326,0.01957663334906101
3,64.0,1.15,0.002091148092101017
5,166.8,1.8805970149253728,0.0
2,55.0,1.1428571428571428,0.002498965011909604
11,40.90909090909091,1.2539682539682542,9.79313812091608e-05
10,50.1,1.2575757575757576,0.00010772451933007688
9,53.88888888888889,1.3387096774193548,0.00040445329634369246
12,48.91666666666666,1.3,0.0003725367823790293
8,77.5,1.1666666666666667,0.0
17,134.29411764705878,2.205714285714285,6.798429496805457e-05
11,66.18181818181819,1.3866666666666667,9.79313812091608e-05
3,140.33333333333334,2.3793103448275863,0.0
17,181.7647058823529,1.7396449704142012,0.0004719584403039121
7,62.714285714285715,1.6052631578947367,0.0019318972814029878
28,61.89285714285714,1.874251497005988,0.01856684634393397
25,63.52,1.836477987421384,0.0146919183031423
14,35.642857142857146,1.1666666666666667,0.006076726015765287
10,53.7,1.1733333333333331,0.0003785935492487625
9,47.0,1.2666666666666666,0.00040644324811485915
12,58.83333333333334,1.5,0.00013305652100825682
3,79.33333333333333,1.4583333333333333,0.0
12,62.16666666666666,1.4367816091954022,8.977043277506408e-05
8,110.375,1.875,0.0013278698170324787
14,56.35714285714285,1.4772727272727273,0.00010357914392703346
10,48.3,1.2537313432835822,0.00010772451933007688
9,63.77777777777778,1.3235294117647058,0.0004134882118604664
9,39.444444444444436,1.2156862745098038,0.00011969391036675207
10,40.6,1.2280701754385963,0.000123775185784325
13,58.615384615384606,1.4878048780487805,0.0002910207639125964
8,131.5,2.1449275362318843,0.0011863682011608034
4,76.0,1.48,0.001554744434542954
10,53.1,1.3623188405797102,0.00011938356328755616
2,86.5,1.0588235294117647,0.0
12,61.16666666666666,1.3763440860215057,0.00017724932937805232
13,63.46153846153846,1.3495145631067962,8.286501486928991e-05
12,72.83333333333333,1.5921052631578947,0.025328675576020032
10,49.4,1.3230769230769228,0.00010772451933007688
10,73.5,1.6125,0.00010772451933007688
13,73.61538461538461,1.405940594059406,8.286501486928991e-05
14,73.14285714285714,1.3944954128440368,7.69460852357692e-05
14,73.78571428571429,1.4403669724770642,7.69460852357692e-05
13,51.07692307692307,1.4375,0.00815977494438322
8,38.75,1.1914893617021276,0.0005243770756351296
7,43.0,1.1956521739130437,1.9248545868322253e-05
6,60.0,1.71875,0.0010905038604202368
21,203.76190476190484,2.1496598639455784,0.00025169761751645377
1,56.0,1.4,0.0
2,98.0,1.1666666666666667,0.0
3,199.66666666666663,1.8301886792452833,0.0
18,100.83333333333331,1.84375,6.357949961157929e-05
33,121.3939393939394,1.4406779661016949,0.00756769787844722
47,41.31914893617022,1.1807909604519775,0.002058649221695266
47,41.255319148936174,1.1807909604519775,0.0020608627872090745
67,39.089552238805965,1.1438356164383559,0.00048420080935075157
46,26.30434782608696,1.1304347826086956,0.01181427307006822
46,26.282608695652176,1.1304347826086956,0.01181427307006822
46,26.30434782608696,1.1304347826086956,0.011810361114128129
45,161.37777777777774,1.8611111111111112,0.004971016634307389
46,26.17391304347826,1.1242236024844718,0.01185657586440515
44,157.5909090909091,1.8990066225165565,0.01097977625084406
39,110.30769230769229,1.4538258575197889,0.022761837971092276
47,41.255319148936174,1.1807909604519775,0.0020608627872090745
35,118.65714285714287,1.4347826086956519,0.007866188087168017
0,0.0,0.0,0.0
65,66.66153846153846,1.5,0.012534075969373448
65,66.64615384615385,1.5,0.012534075969373448
39,110.74358974358972,1.4562334217506632,0.022761837971092276
11,60.45454545454545,1.3544303797468351,9.79313812091608e-05
48,160.95833333333334,1.8480463096960928,0.009153257387273092
18,77.55555555555556,1.5431034482758617,0.03065222054849275
18,77.55555555555556,1.5431034482758617,0.03065222054849275
48,160.27083333333334,1.8437047756874096,0.009153257387273092
1,11.0,1.0,0.5957476496696472
45,161.37777777777774,1.8626543209876545,0.004971016634307389
45,161.37777777777774,1.8626543209876545,0.004971016634307389
45,161.55555555555554,1.8688271604938271,0.004971016634307389
41,69.1951219512195,1.5172413793103448,0.016642086719668176
41,69.1951219512195,1.5172413793103448,0.016642086719668176
45,161.46666666666667,1.8672839506172842,0.004971016634307389
2,149.5,5.666666666666668,0.0
2,149.5,5.666666666666668,0.0
2,133.5,5.0,0.0
2,133.5,5.0,0.0
65,70.55384615384615,1.4919678714859437,0.01253172616863874
2,133.5,5.0,0.0
2,133.5,5.0,0.0
2,133.5,5.0,0.0
84,138.35714285714286,1.8333333333333333,0.010800237157603814
65,70.55384615384615,1.4919678714859437,0.01253172616863874
5,8.0,1.0,0.6700763702392578
4,25.5,1.0625,0.20007636552327315
6,19.83333333333333,1.375,0.31599165064593154
4,17.25,1.0,0.34637442603707314
4,5.5,1.0,0.6882639303803444
5,11.0,1.0,0.5506111443042755
4,25.5,1.0625,0.20007636552327315
5,11.0,1.0,0.5506111443042755
3,14.666666666666664,1.0,0.09645991260185838
7,10.571428571428571,1.0,0.6607428097299167
3,18.666666666666668,1.0,0.04193056002259255
3,18.666666666666668,1.0,0.04193056002259255
4,20.0,1.0,0.0332112125470303
4,20.0,1.0,0.0332112125470303
6,62.33333333333334,2.6,0.006139032908928736
4,20.0,1.0,0.0332112125470303
6,91.83333333333331,2.6,3.414078916345412e-05
3,28.66666666666667,1.0,0.4235816200574239
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
2,10.0,1.0,0.422138050198555
45,64.04444444444445,1.4724637681159418,0.011574960828551816
8,17.75,1.0,0.2588299488006669
4,26.75,1.0833333333333333,0.31779793513851473
45,64.02222222222223,1.4724637681159418,0.011574960828551816
45,64.04444444444445,1.4724637681159418,0.011574960828551816
45,64.04444444444445,1.4724637681159418,0.011574960828551816
4,26.75,1.0833333333333333,0.31779793513851473
5,23.4,1.0,0.2542789967119461
7,10.571428571428571,1.0,0.6607428097299167
84,138.35714285714286,1.8333333333333333,0.010800237157603814
45,64.02222222222223,1.4724637681159418,0.011574960828551816
54,41.0,1.195121951219512,0.0018020014871985444
8,17.75,1.0,0.1623088804362851
45,64.1111111111111,1.4724637681159418,0.011574960828551816
45,64.1111111111111,1.4724637681159418,0.011574960828551816
8,17.75,1.0,0.2588299488006669
8,17.75,1.0,0.2588299488006669
54,41.0,1.195121951219512,0.0018020014871985444
8,17.75,1.0,0.2588299488006669
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
8,17.75,1.0,0.2588299488006669
8,17.75,1.0,0.2588299488006669
3,27.66666666666667,1.6666666666666667,0.05114409700036049
3,23.33333333333333,1.125,0.2073250646547725
5,33.0,1.1111111111111112,0.14227952361106871
5,13.8,1.0,0.5840160031279084
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,26.0,0.9,0.12717926998933154
3,19.666666666666668,1.0,0.3861941281550874
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
3,15.0,1.0,0.2814253667990367
6,35.166666666666664,1.09375,0.13147618353589982
8,19.375,1.0,0.4664491630464909
3,23.66666666666667,1.3333333333333333,0.3216894877453645
3,12.333333333333336,0.8333333333333334,0.4419392496347427
3,14.333333333333336,0.8333333333333334,0.2791351675987244
7,10.571428571428571,1.0,0.6607428097299167
3,17.333333333333332,0.875,0.14385497911522785
5,11.6,1.0,0.542994145071134
6,19.83333333333333,1.375,0.31599165064593154
4,17.5,1.0,0.2350608776323497
3,14.666666666666664,1.0,0.09645991260185838
5,15.4,1.0,0.2941063801117707
5,11.0,1.0,0.5506111443042755
3,30.66666666666667,2.1666666666666665,0.3064026151938985
2,45.0,1.8333333333333333,0.0003505051718093455
3,20.0,1.0,0.2784205078690623
5,23.4,1.0,0.2542789967119461
5,29.0,1.2,0.10693393187248147
2,28.5,1.0,0.02038766629993916
4,17.25,1.0,0.34637442603707314
2,27.5,1.0,0.018282016739249233
6,19.83333333333333,1.375,0.31599165064593154
4,33.25,0.9285714285714286,0.33145443722605705
4,33.25,0.9285714285714286,0.33145443722605705
