full_name,Buse Readability correlation,Buse Readability pvalue,framework,Java correlation,Java pvalue,Classes correlation,Classes pvalue,Packages correlation,Packages pvalue,LOC correlation,LOC pvalue,PL correlation,PL pvalue,RFC correlation,RFC pvalue,CLOC correlation,CLOC pvalue,CBO correlation,CBO pvalue,NOC correlation,NOC pvalue,LCOM correlation,LCOM pvalue,WMC correlation,WMC pvalue,DIT correlation,DIT pvalue,Class Variables correlation,Class Variables pvalue,Class Methods correlation,Class Methods pvalue,NIM correlation,NIM pvalue,NIV correlation,NIV pvalue,Local Methods correlation,Local Methods pvalue,Methods correlation,Methods pvalue,Default Methods correlation,Default Methods pvalue,Private Methods correlation,Private Methods pvalue,Protected Methods correlation,Protected Methods pvalue,Public Methods correlation,Public Methods pvalue,BLOC correlation,BLOC pvalue,Declarative Line of Code correlation,Declarative Line of Code pvalue,Executable Line of Code correlation,Executable Line of Code pvalue,Statements correlation,Statements pvalue,Declarative Statements correlation,Declarative Statements pvalue,Executable Statements correlation,Executable Statements pvalue,Comment to Code Ratio correlation,Comment to Code Ratio pvalue,questions correlation,questions pvalue
spring-guides/gs-spring-boot-docker,,,spring-guides,0.7301174685654529,7.241945919563909e-14,0.7301174685654529,7.241945919563909e-14,0.7301174685654529,7.241945919563909e-14,0.6629087840232947,6.857669037490671e-11,0.28933761333485275,0.011242909093362612,0.4390122423737015,7.272609191853738e-05,0.3938288349315253,0.000431861368520765,0.6793440148323066,1.516894412910354e-11,,,,,0.6684100868678219,4.182640499306562e-11,,,0.7301174685654529,7.241945919563909e-14,0.7301174685654529,7.241945919563909e-14,-0.7301174685654529,7.241945919563909e-14,-0.39471691616195365,0.0004179922544384285,0.7301174685654529,7.241945919563909e-14,0.4390122423737015,7.272609191853738e-05,,,0.7301174685654529,7.241945919563909e-14,0.7301174685654529,7.241945919563909e-14,-0.7301174685654529,7.241945919563909e-14,0.6684100868678219,4.182640499306562e-11,0.7144165692334036,4.27571472110548e-13,0.6684100868678219,4.182640499306562e-11,0.6793440148323066,1.516894412910354e-11,0.49258345756117966,6.1839406100722535e-06,0.41743691779038244,0.00017568958890648258,-0.08093814993982784,0.48702402668559275,1.0,0.0
spring-guides/gs-crud-with-vaadin,,,spring-guides,0.6806570772236327,2.52807478081164e-11,0.18532345760502117,0.11392407004021193,0.5343099773624792,9.43392284760382e-07,-0.2020353675414454,0.08430503613822156,0.07176001658135445,0.5434676030199928,0.4128361117163423,0.00025681372995693956,-0.38045633795248407,0.0008264425859872946,-0.6549220785977656,2.4495551393275583e-10,,,-0.001303125965165859,0.9912082326829026,0.07026140529744036,0.5519387798365456,-0.6795193445517442,2.808615289261004e-11,0.8484185179949817,1.409198815923743e-21,-0.14862885298610146,0.20629476485679543,0.4951841168596405,7.282327482717593e-06,0.06819827672763755,0.5637038443331865,0.4128044929985712,0.00025712209930233673,0.4128361117163423,0.00025681372995693956,0.849728299231328,1.0561349641024848e-21,0.8527250895337086,5.402714142624766e-22,-0.845284004356963,2.779660463246134e-21,0.0654904251130106,0.5793226230105069,0.47468119012662724,1.9294537188345573e-05,0.4767702948227172,1.7520592336235198e-05,-0.3730416581315362,0.0010625683630597655,0.07176001658135445,0.5434676030199928,0.09064975443560283,0.4424240985560528,-0.21686317991707676,0.063464869941504,-0.5200339055067755,2.0483496625935946e-06,0.9999999999999998,0.0
spring-guides/tut-spring-boot-oauth2,,,spring-guides,-0.49627053507528546,4.7528265396447924e-05,-0.7559237228743024,1.887672200271079e-12,,,-0.13460713559284856,0.3010042641512954,-0.5955300039222262,4.13504253685302e-07,-0.7948426868021756,2.044935506323837e-14,-0.3040205482985656,0.01721717136316712,0.08143574361686885,0.5326847623100057,,,0.7700756053827266,4.0355046814458906e-13,0.3153703246137282,0.013297602052627037,-0.06291328554495693,0.630032748488929,,,0.7012885912528752,3.0872940801074104e-10,-0.8230048214791087,4.018319487807507e-16,-0.2896709419128055,0.023550457950955526,-0.811203034065046,2.258400979502755e-15,-0.7948426868021756,2.044935506323837e-14,-0.6533529361137651,1.1452344510568132e-08,-0.8223674214698495,4.4252709294965594e-16,-0.03725794931101297,0.7755883440291793,0.09936038473292655,0.44614166356575446,0.09813175810514996,0.45181271453645777,-0.6750883060403639,2.417514999968376e-09,-0.10506504302609929,0.4203339785236312,-0.7198190349369551,6.269564608650183e-11,-0.7149782925868485,9.623692412762907e-11,-0.715094064545879,9.526546004304475e-11,-0.351479478873092,0.005476637628739497,1.0,0.0
spring-guides/gs-service-registration-and-discovery,,,spring-guides,0.8083617427407481,6.888884754195102e-23,0.7976940952964897,6.423137234141365e-22,0.5692113485955125,2.1474780452567283e-09,-0.4072338926230279,4.6315435581574146e-05,-0.3230831573512708,0.0014925340812746769,-0.21451318949852796,0.03787638610114985,0.3364273802161141,0.000915318709124893,0.17414618509198831,0.09321596038581764,,,0.15221590319345155,0.14303252071064373,-0.25028796162981853,0.014973365075940524,-0.5325864264901548,3.290781177178324e-08,0.499290520571068,3.0146996530890984e-07,0.4791185443423282,1.0332552277762443e-06,-0.39464691725080187,8.283029548140306e-05,-0.5531215065045275,7.417969792810862e-09,-0.46596842685746065,2.2130623604135934e-06,-0.21451318949852796,0.03787638610114985,0.2844392674108772,0.005461388423694644,0.4088347285159475,4.294238025051815e-05,0.4088347285159475,4.294238025051815e-05,-0.5733175782723656,1.5483259986026355e-09,-0.3756481020433215,0.00019077809665126388,0.3115047139370495,0.0022418921145967385,-0.3943464624722298,8.396391166673166e-05,-0.405515810102449,5.020942331972542e-05,-0.4154892655898322,3.122997942583597e-05,-0.38650194537032806,0.00011918862832813541,0.2821349049626947,0.005869120467604196,1.0,0.0
spring-guides/gs-routing-and-filtering,,,spring-guides,0.905968540242587,1.765164806481919e-33,0.905968540242587,1.765164806481919e-33,0.9005921704338905,1.6727255428104182e-32,0.8885035855034462,1.696554610487396e-30,0.8885035855034462,1.696554610487396e-30,0.905968540242587,1.765164806481919e-33,0.8981121104178913,4.5219101307552336e-32,0.8885035855034462,1.696554610487396e-30,,,0.7217139916046748,3.1069560197170386e-15,0.905968540242587,1.765164806481919e-33,0.5032022973689222,6.782914985526893e-07,0.8885035855034462,1.696554610487396e-30,0.6839048492105878,2.858913660105512e-13,0.7217139916046748,3.1069560197170386e-15,0.7949894289273199,3.809365717429525e-20,0.7217139916046748,3.1069560197170386e-15,0.905968540242587,1.765164806481919e-33,,,0.4406774519983717,1.9401897143095828e-05,0.4406774519983717,1.9401897143095828e-05,0.7217139916046748,3.1069560197170386e-15,0.8227397059807418,1.4625953458949992e-22,0.8227397059807418,1.4625953458949992e-22,0.8885035855034462,1.696554610487396e-30,0.8885035855034462,1.696554610487396e-30,0.8885035855034462,1.696554610487396e-30,0.905968540242587,1.765164806481919e-33,0.8981121104178913,4.5219101307552336e-32,1.0,0.0
spring-guides/gs-accessing-data-mysql,,,spring-guides,0.39196664460167496,0.0001115330221043573,0.39196664460167496,0.0001115330221043573,0.47100649507076064,2.154096683071087e-06,0.015592263053485834,0.8827217076170567,0.010388893727825102,0.921704425849121,0.006018594742891103,0.9545933580900413,0.015905472120234423,0.8803831449188727,0.015592263053485834,0.8827217076170567,,,0.006018594742891103,0.9545933580900413,0.015905472120234423,0.8803831449188727,,,,,-0.006025825683535439,0.9545388630813013,0.015618990673153877,0.882522107417515,0.025406316775376147,0.8100234745152273,0.015905472120234423,0.8803831449188727,0.006018594742891103,0.9545933580900413,0.5419469956322919,2.4170390159895845e-08,,,,,0.015905472120234423,0.8803831449188727,0.019220005115746883,0.8557020048960844,0.00590021410085719,0.9554855473256406,0.005910316405058392,0.9554094079998247,0.015618990673153877,0.882522107417515,0.015592263053485834,0.8827217076170567,0.005995051423592017,0.9547707905847778,0.015905053938511802,0.8803862665764972,0.9999999999999999,0.0
spring-guides/gs-multi-module,,,spring-guides,0.8198572428279886,1.0566054598142267e-13,0.8119780894480009,2.7896959617337554e-13,0.8909265419020709,9.081143088195647e-19,-0.8331753127807626,1.8304071430356488e-14,-0.8119780894480009,2.7896959617337554e-13,-0.7776920099730198,1.1870356446725606e-11,-0.8096524994236008,3.683468619682317e-13,-0.8331753127807626,1.8304071430356488e-14,,,-0.8315972064249264,2.2709143126636376e-14,-0.8119780894480009,2.7896959617337554e-13,,,,,0.8119780894480009,2.7896959617337554e-13,-0.8096524994236008,3.683468619682317e-13,-0.8119780894480009,2.7896959617337554e-13,-0.8119780894480009,2.7896959617337554e-13,-0.7776920099730198,1.1870356446725606e-11,0.9413902160353687,3.002768942060249e-25,,,,,-0.784165000264247,6.161848324755926e-12,-0.219919852767633,0.11721734615637397,-0.7776920099730198,1.1870356446725606e-11,-0.784165000264247,6.161848324755926e-12,-0.8119780894480009,2.7896959617337554e-13,-0.7819372542849174,7.741018974023714e-12,-0.784165000264247,6.161848324755926e-12,-0.8119780894480009,2.7896959617337554e-13,0.9999999999999999,0.0
spring-guides/gs-messaging-gcp-pubsub,,,spring-guides,-0.10869836461846624,0.3162567757491192,0.22245368473170826,0.03836587363543431,,,0.2587904918085854,0.015507325396303893,0.2587904918085854,0.015507325396303893,0.28648229496413785,0.007142770064577857,0.28648229496413785,0.007142770064577857,0.2587904918085854,0.015507325396303893,,,,,0.28648229496413785,0.007142770064577857,,,0.28648229496413785,0.007142770064577857,0.10869836461846624,0.3162567757491192,0.2729077628856669,0.010544562438964226,0.2729077628856669,0.010544562438964226,0.28648229496413785,0.007142770064577857,0.28648229496413785,0.007142770064577857,,,,,,,0.28648229496413785,0.007142770064577857,0.2729077628856669,0.010544562438964226,0.2587904918085854,0.015507325396303893,0.2587904918085854,0.015507325396303893,0.2587904918085854,0.015507325396303893,0.2587904918085854,0.015507325396303893,0.271425254425466,0.010990519125385274,0.2886711917033854,0.006696228147635622,1.0,0.0
spring-guides/gs-gateway,,,spring-guides,0.20182946269377686,0.06084047819984055,0.28349354179741004,0.007794800443515717,,,0.2879545859126958,0.006839625667899417,0.2879545859126958,0.006839625667899417,0.31300112467409064,0.0031592260505025546,0.31773670931682907,0.002709480661685686,0.277483510061325,0.00926627917589599,,,,,0.31300112467409064,0.0031592260505025546,,,,,0.13449774082370491,0.21422967382340666,0.28349354179741004,0.007794800443515717,0.28349354179741004,0.007794800443515717,0.31300112467409064,0.0031592260505025546,0.31300112467409064,0.0031592260505025546,,,,,,,0.31300112467409064,0.0031592260505025546,0.2879545859126958,0.006839625667899417,0.28349354179741004,0.007794800443515717,0.2879545859126958,0.006839625667899417,0.28349354179741004,0.007794800443515717,0.28349354179741004,0.007794800443515717,0.31300112467409064,0.0031592260505025546,0.33995112196446786,0.001275183589906795,0.9999999999999998,0.0
googlearchive/chromium-webview-samples,,,googlearchive,0.0909792350956574,0.4104777523857398,0.0909792350956574,0.4104777523857398,0.0909792350956574,0.4104777523857398,0.0,1.0,-0.07581602924638117,0.4930656038652025,-0.0454896175478287,0.6811568723224388,-0.0909792350956574,0.4104777523857398,-0.0454896175478287,0.6811568723224388,,,-0.0909792350956574,0.4104777523857398,-0.0909792350956574,0.4104777523857398,0.060652823397104955,0.5836452931647029,0.0909792350956574,0.4104777523857398,0.04554200340426488,0.6808095675569634,-0.0454896175478287,0.6811568723224388,0.060652823397104955,0.5836452931647029,-0.0454896175478287,0.6811568723224388,-0.0454896175478287,0.6811568723224388,,,-0.0909792350956574,0.4104777523857398,-0.0909792350956574,0.4104777523857398,0.0909792350956574,0.4104777523857398,-0.07581602924638117,0.4930656038652025,-0.030326411698552477,0.7842041781100861,0.0,1.0,0.0,1.0,0.0909792350956574,0.4104777523857398,-0.030326411698552477,0.7842041781100861,-0.07581602924638117,0.4930656038652025,1.0,0.0
googlearchive/compute-getting-started-java,,,googlearchive,,,,,,,0.16729304198701375,0.13061704617035727,0.20079443579620676,0.06873352835423324,0.16729304198701375,0.13061704617035727,0.20079443579620676,0.06873352835423324,0.16729304198701375,0.13061704617035727,,,0.15208458362455796,0.16989464597154172,0.16729304198701375,0.13061704617035727,,,0.1624591083221647,0.14226884933496123,0.16729304198701375,0.13061704617035727,-0.03082643740285552,0.7820497915000596,-0.03082643740285552,0.7820497915000596,0.16729304198701375,0.13061704617035727,0.16729304198701375,0.13061704617035727,-0.03082643740285552,0.7820497915000596,0.03082643740285552,0.7820497915000596,,,0.16729304198701375,0.13061704617035727,0.16729304198701375,0.13061704617035727,0.16729304198701375,0.13061704617035727,0.16729304198701375,0.13061704617035727,0.16729304198701375,0.13061704617035727,0.16729304198701375,0.13061704617035727,0.16729304198701375,0.13061704617035727,-0.10384302757179432,0.35018197557778996,1.0,0.0
googlearchive/android-BasicManagedProfile,,,googlearchive,,,,,,,0.6761338899749835,2.0522232729874943e-11,0.6761338899749835,2.0522232729874943e-11,0.5036723869007637,3.5184157921832337e-06,0.6761338899749835,2.0522232729874943e-11,0.6761338899749835,2.0522232729874943e-11,,,0.5036723869007637,3.5184157921832337e-06,0.6761338899749835,2.0522232729874943e-11,,,0.5036723869007637,3.5184157921832337e-06,,,0.5036723869007637,3.5184157921832337e-06,,,0.5036723869007637,3.5184157921832337e-06,0.5036723869007637,3.5184157921832337e-06,,,0.5036723869007637,3.5184157921832337e-06,,,0.380018448714034,0.0007092010505826053,0.6761338899749835,2.0522232729874943e-11,0.6761338899749835,2.0522232729874943e-11,0.6761338899749835,2.0522232729874943e-11,0.6761338899749835,2.0522232729874943e-11,0.6761338899749835,2.0522232729874943e-11,0.6761338899749835,2.0522232729874943e-11,0.6611972480499705,7.981246969527197e-11,1.0,0.0
googlearchive/android-Camera2Basic,,,googlearchive,,,0.6825182401775544,4.2923916461076295e-12,,,0.7841302963431058,1.2759099058857099e-17,0.780170211085253,2.3698938033783418e-17,-0.12616116384651377,0.26790271858048215,0.054403911091030585,0.6339333144385102,0.6065232321215372,3.1367498488583294e-09,,,-0.3929803430786554,0.0003403395021872763,0.7794352831067116,2.65474727256527e-17,-0.6793665631774076,5.867096448585959e-12,0.7133744837929421,1.6171341394485855e-13,0.678920555209172,6.1304844329701115e-12,-0.133183366757759,0.2419556042383018,0.05105384418177524,0.6549940250199182,-0.1256410148288203,0.26989652941699654,-0.12616116384651377,0.26790271858048215,0.8662468437690566,6.499021203665251e-25,0.519745209901162,9.173758370667084e-07,-0.6817086560052438,4.652904179274498e-12,-0.9199163367726383,4.8456617124820486e-33,0.05095016845682247,0.655650221597787,0.7769087975980513,3.908914823331988e-17,0.05595228547024653,0.6242952823861847,0.778731388200941,2.9584182041376796e-17,0.4382858052597241,5.3483162601232584e-05,0.6144579124622114,1.709787133858471e-09,0.20839591846292396,0.06532447242769841,0.9999999999999999,0.0
googlearchive/android-Camera2Video,,,googlearchive,,,0.7934433346690634,7.716923262077424e-18,,,-0.26079625130401857,0.021972361211541284,-0.2600358368740429,0.022375893320690007,-0.7834757083871702,3.710856710150127e-17,-0.5450381168992181,2.974038948926825e-07,-0.4739552572126634,1.3367125204477629e-05,,,-0.9079696105494464,4.7048837327816844e-30,-0.2634709651540541,0.020601873489106737,-0.7680973708740751,3.582221365131758e-16,0.7922324064678296,9.381631992746687e-18,-0.379988685988891,0.0006528246457650188,-0.7914363430059513,1.0659651386185911e-17,-0.881327862087739,3.951068666016617e-26,-0.7834757083871702,3.710856710150127e-17,-0.7834757083871702,3.710856710150127e-17,,,-0.3899715883875431,0.00045504784051259755,-0.7934433346690634,7.716923262077424e-18,-0.7922324064678296,9.381631992746687e-18,-0.4327781484870391,8.45980783495381e-05,-0.2882593745923384,0.0110124038575679,0.08248082614788939,0.4757562859438965,-0.26393429990990985,0.02037204634867263,-0.46700523587482673,1.8561571237475325e-05,-0.15501038691664548,0.1782654827132222,0.0068162933923313854,0.9530834666490022,1.0,0.0
googlearchive/android-JobScheduler,,,googlearchive,-0.23155565842299844,0.04415218313723804,0.5658780610253891,9.986456184213034e-08,,,0.7028933451108949,1.462141580193977e-12,0.7028933451108949,1.462141580193977e-12,-0.5658780610253891,9.986456184213034e-08,0.7028933451108949,1.462141580193977e-12,-0.555255968252702,1.9324063969808053e-07,,,-0.5658780610253891,9.986456184213034e-08,-0.5658780610253891,9.986456184213034e-08,-0.5658780610253891,9.986456184213034e-08,0.5658780610253891,9.986456184213034e-08,-0.5658780610253891,9.986456184213034e-08,-0.5638813414864939,1.1325822109011443e-07,-0.555255968252702,1.9324063969808053e-07,-0.5658780610253891,9.986456184213034e-08,-0.5658780610253891,9.986456184213034e-08,0.7108269219234253,6.311442099748184e-13,0.7163397531604423,3.462069457862286e-13,0.7163397531604423,3.462069457862286e-13,-0.5658780610253891,9.986456184213034e-08,0.7028933451108949,1.462141580193977e-12,0.7028933451108949,1.462141580193977e-12,0.7028933451108949,1.462141580193977e-12,0.7028933451108949,1.462141580193977e-12,0.6809054045612255,1.3077001276104131e-11,0.7028933451108949,1.462141580193977e-12,-0.24071863991180276,0.036200810146351396,1.0,0.0
googlearchive/androidtv-Leanback,,,googlearchive,0.808724326301582,9.983242360806747e-19,0.42659915823996053,0.00012167994338154835,0.7163020493456884,3.476484111072629e-13,0.052148997538179455,0.6545902795662981,0.13733030439231975,0.23681281067868967,-0.7452711052281402,1.1558495508563618e-14,0.3367414786942461,0.002935808993815552,0.3953114956815822,0.00040893571516467105,0.9383337771188297,7.233291922186846e-36,-0.30061883276965584,0.00832404694314756,-0.7202435153263759,2.2434598454100852e-13,0.8917113156808039,3.446483652902594e-27,-0.5410749677272632,4.504546783964492e-07,-0.8126931124902904,4.96051431828514e-19,-0.6468428536196258,2.7440127164981827e-10,-0.7440774615401818,1.3418197869715907e-14,-0.7125254476718831,5.253220229103834e-13,-0.7452711052281402,1.1558495508563618e-14,-0.3601595282912536,0.0013947539673074363,-0.7396311131038944,2.322420331044766e-14,0.5649718124968268,1.0574595252989286e-07,-0.46825961102707875,1.9931278315466477e-05,0.1771498930179111,0.12579466129327918,0.3764237940775503,0.000804115209089987,0.03411125409261287,0.7698801348181851,-0.49309159555530047,6.028763544094936e-06,0.17992219974562038,0.1198862154882106,-0.48498567710506885,8.999304459673137e-06,0.9284604114106169,1.4729868689948018e-33,0.9999999999999999,0.0
googlearchive/identity-toolkit-android,,,googlearchive,,,-0.1859404482204556,0.11021935991636492,,,-0.3795493505704273,0.0007839639888355401,-0.6853727700992424,1.1763025825931106e-11,-0.3795493505704273,0.0007839639888355401,-0.6853727700992424,1.1763025825931106e-11,-0.3795493505704273,0.0007839639888355401,,,0.1859404482204556,0.11021935991636492,-0.3795493505704273,0.0007839639888355401,-0.1859404482204556,0.11021935991636492,,,0.1859404482204556,0.11021935991636492,-0.3795493505704273,0.0007839639888355401,0.1859404482204556,0.11021935991636492,-0.3795493505704273,0.0007839639888355401,-0.3795493505704273,0.0007839639888355401,,,0.1859404482204556,0.11021935991636492,-0.1859404482204556,0.11021935991636492,-0.3795493505704273,0.0007839639888355401,0.3795493505704273,0.0007839639888355401,-0.3795493505704273,0.0007839639888355401,-0.3795493505704273,0.0007839639888355401,-0.3795493505704273,0.0007839639888355401,-0.3795493505704273,0.0007839639888355401,-0.3795493505704273,0.0007839639888355401,-0.6850829106067073,1.2093824920394194e-11,0.9999999999999998,0.0
googlearchive/tango-examples-java,,,googlearchive,0.975133899041894,1.615783301010257e-49,0.9759958524940383,4.525796675873276e-50,0.9442361250163612,5.946078585950967e-37,-0.6424496247568608,5.191960318078971e-10,-0.6271385459866793,1.7433379845470881e-09,-0.5239241438906127,1.4082865447414404e-06,0.3543405683443545,0.0018146280726108745,-0.6559462228892431,1.685029875596196e-10,-0.8448246439603075,1.629756879730986e-21,-0.8762098632804288,7.625361984849988e-25,-0.6588087022214758,1.3175469923137319e-10,-0.612089756076643,5.384950889528181e-09,-0.9285038089493713,3.908054811760529e-33,0.1386270279106523,0.23557568725871952,-0.7251330512304498,1.8849189132543055e-13,-0.7390453154384151,3.7273983748621645e-14,-0.5519993818809946,2.842549672800578e-07,-0.5239241438906127,1.4082865447414404e-06,0.5229101094982009,1.4881219212969822e-06,0.8303111648952521,3.2470049244911366e-20,-0.8332079583081576,1.8287340643593694e-20,-0.7354644811248158,5.711930179288772e-14,-0.7218702730292964,2.717729039260671e-13,-0.8031505169126302,4.384613387280345e-18,-0.6034671321419862,1.0009828245471501e-08,-0.7813348810721995,1.338129957051691e-16,-0.7877673461216413,5.092339944162847e-17,-0.672834317300717,3.7948273152950575e-11,-0.2362054417359733,0.04132953848201675,1.0,0.0
googlearchive/android-fit,,,googlearchive,0.33772579732159036,0.0032530673827745236,0.8117038956889103,1.7571440293969603e-18,0.7591716236696843,4.568591872186334e-15,-0.8133607694348391,1.3184582814819878e-18,-0.9538329730749643,2.396679084012772e-39,-0.7586141925479984,4.9122311304948015e-15,-0.9551428464304932,8.69966484457825e-40,-0.7777018799222198,3.645918055144194e-16,-0.2692625460687567,0.02034771113941814,-0.9730388617170295,1.3024637797836355e-47,-0.8007476035226139,1.0961616627486434e-17,0.2767046030806241,0.017005943124610776,-0.7694971370854532,1.1495990777102324e-15,-0.7922556852231551,4.196936851554424e-17,-0.16125301480147697,0.16989661547916599,-0.9727771653590844,1.8358181656622736e-47,-0.3666761927675399,0.0013123075602600983,-0.7586141925479984,4.9122311304948015e-15,,,0.8154992364866533,9.062044293340228e-19,-0.6233373679902507,3.000880932252342e-09,-0.8197471575335333,4.240526813927711e-19,-0.7879867715597284,8.052196209892434e-17,-0.802175972134962,8.690527798922996e-18,-0.9679166166551324,6.249712216025964e-45,-0.8152865503966606,9.408403708782688e-19,-0.815013096852384,9.87254673350154e-19,-0.9716108265413637,8.146821253559061e-47,-0.9355757261511559,2.823604658181061e-34,1.0,0.0
googlearchive/android-PdfRendererBasic,,,googlearchive,0.30599476611603277,0.00801646033273999,0.30599476611603277,0.00801646033273999,0.30599476611603277,0.00801646033273999,0.8378924450076076,1.3018509559335224e-20,0.8378924450076076,1.3018509559335224e-20,0.30599476611603277,0.00801646033273999,0.8049500176182112,5.5063328789474e-18,0.7477260827164426,1.9496420855864267e-14,,,0.8291681226361126,7.313172582597944e-20,0.8049500176182112,5.5063328789474e-18,,,0.8139570562940995,1.188148151636072e-18,,,0.30599476611603277,0.00801646033273999,0.8188615055228423,4.976117772718135e-19,0.30599476611603277,0.00801646033273999,0.30599476611603277,0.00801646033273999,,,,,0.30599476611603277,0.00801646033273999,0.30599476611603277,0.00801646033273999,0.8378924450076076,1.3018509559335224e-20,0.8139570562940995,1.188148151636072e-18,0.8139570562940995,1.188148151636072e-18,0.8378924450076076,1.3018509559335224e-20,0.8139570562940995,1.188148151636072e-18,0.8378924450076076,1.3018509559335224e-20,0.2708706840084589,0.019581625131436364,1.0,0.0
googlearchive/android-BasicAndroidKeyStore,,,googlearchive,,,,,,,0.652877446925584,3.863276238032538e-10,0.652877446925584,3.863276238032538e-10,,,0.6754488684234095,5.5663089139832224e-11,0.6673939997390612,1.1327943579816904e-10,,,,,0.6754488684234095,5.5663089139832224e-11,,,,,,,-0.0980513481905814,0.4092109746498035,,,,,,,,,,,,,,,0.6754488684234095,5.5663089139832224e-11,-0.655545827155985,3.0987349804931416e-10,0.652877446925584,3.863276238032538e-10,0.652877446925584,3.863276238032538e-10,-0.35044536113021485,0.0023693545665139874,0.652877446925584,3.863276238032538e-10,-0.6673939997390612,1.1327943579816904e-10,1.0,0.0
googlearchive/android-BasicSyncAdapter,,,googlearchive,,,,,,,0.49725699220561626,7.628533648943074e-06,0.49725699220561626,7.628533648943074e-06,,,0.49725699220561626,7.628533648943074e-06,,,,,,,,,0.18005610449794524,0.1274249161743865,,,,,,,,,,,,,,,,,,,,,0.49725699220561626,7.628533648943074e-06,,,,,,,-0.18005610449794524,0.1274249161743865,,,0.4970362539729585,7.710997990698829e-06,1.0,0.0
googlearchive/android-BatchStepSensor,,,googlearchive,,,,,,,0.13543922101253986,0.25324878533948814,0.13543922101253986,0.25324878533948814,,,,,0.13543922101253986,0.25324878533948814,,,,,0.13543922101253986,0.25324878533948814,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13543922101253986,0.25324878533948814,0.13543922101253986,0.25324878533948814,,,0.13543922101253986,0.25324878533948814,-0.13543922101253986,0.25324878533948814,0.9999999999999998,0.0
googlearchive/android-BluetoothLeGatt,,,googlearchive,,,,,,,,,,,,,,,-0.17536629278752486,0.1323505574635407,,,,,,,,,,,,,-0.17536629278752486,0.1323505574635407,,,,,,,,,,,0.17536629278752486,0.1323505574635407,,,,,,,,,,,,,,,,,0.9999999999999999,0.0
googlearchive/android-CardEmulation,,,googlearchive,,,,,,,0.19208336016385277,0.10351764887631745,0.19208336016385277,0.10351764887631745,,,,,0.13487693013963342,0.2552429563116082,,,-0.13487693013963342,0.2552429563116082,0.23688117887209714,0.04361226059390382,-0.13487693013963342,0.2552429563116082,,,,,,,,,,,,,,,,,,,,,,,,,0.19208336016385277,0.10351764887631745,0.19208336016385277,0.10351764887631745,,,0.07896039295736572,0.5066700185548558,-0.19208336016385277,0.10351764887631745,1.0,0.0
googlearchive/android-CardReader,,,googlearchive,,,,,,,0.2532090990013216,0.03066164344717629,0.2532090990013216,0.03066164344717629,,,,,-0.1777981493430147,0.1323479444003477,,,,,0.31226270626153935,0.0071551599712689675,-0.1777981493430147,0.1323479444003477,,,-0.1777981493430147,0.1323479444003477,,,,,,,,,,,,,,,,,,,0.1777981493430147,0.1323479444003477,0.2532090990013216,0.03066164344717629,0.10408756875384645,0.380835025044131,,,0.10408756875384645,0.380835025044131,-0.2532090990013216,0.03066164344717629,0.9999999999999998,0.0
googlearchive/android-DisplayingBitmaps,,,googlearchive,,,0.7383987512835555,8.977928766130637e-14,,,0.7207502697546111,6.492022848627402e-13,0.7437802135867889,4.7573086358489084e-14,0.7383987512835555,8.977928766130637e-14,0.745513592632227,3.8641956710288265e-14,0.7207502697546111,6.492022848627402e-13,-0.2740306983997771,0.018975674090910853,-0.7383987512835555,8.977928766130637e-14,0.7383987512835555,8.977928766130637e-14,,,,,,,0.7383987512835555,8.977928766130637e-14,0.7205850732717431,6.608643070666281e-13,0.7383987512835555,8.977928766130637e-14,0.7383987512835555,8.977928766130637e-14,-0.2740306983997771,0.018975674090910853,,,-0.2740306983997771,0.018975674090910853,0.7383987512835555,8.977928766130637e-14,0.7453191146883934,3.9557309426275615e-14,0.7207502697546111,6.492022848627402e-13,0.7190516508890381,7.791554708396702e-13,0.7207502697546111,6.492022848627402e-13,0.7207502697546111,6.492022848627402e-13,0.7207502697546111,6.492022848627402e-13,0.745513592632227,3.8641956710288265e-14,0.9999999999999998,0.0
googlearchive/android-MediaRecorder,,,googlearchive,,,,,,,0.8382262567435249,2.2456156829586282e-20,0.8382262567435249,2.2456156829586282e-20,0.7952970589627405,4.341143543664654e-17,0.718872011730222,7.942748908084546e-13,0.38616923159092165,0.0007397741480266054,,,0.7063254447929287,2.9338587812890723e-12,0.8382262567435249,2.2456156829586282e-20,,,0.7952970589627405,4.341143543664654e-17,,,0.7159702249908656,1.0812149816034533e-12,0.48562096215995354,1.3311676410504034e-05,0.7952970589627405,4.341143543664654e-17,0.7952970589627405,4.341143543664654e-17,,,0.7952970589627405,4.341143543664654e-17,,,0.7952970589627405,4.341143543664654e-17,0.4866523300740553,1.2681069840914493e-05,0.36729808506075223,0.0013908101782528143,0.8382262567435249,2.2456156829586282e-20,0.8382262567435249,2.2456156829586282e-20,0.36729808506075223,0.0013908101782528143,0.8382262567435249,2.2456156829586282e-20,-0.7063254447929287,2.9338587812890723e-12,1.0,0.0
